@relation 'nyc_listings - cleaned-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute neighbourhood_group {Brooklyn,Queens,Bronx,Manhattan,'Staten Island'}
@attribute neighbourhood {Greenpoint,Kensington,Ridgewood,'Mott Haven','Morningside Heights','East Village','Prospect Heights',Bedford-Stuyvesant,Midtown,'Sunset Park','Park Slope','Upper West Side','South Slope',Williamsburg,Gowanus,Bushwick,'Upper East Side','Crown Heights','Ditmars Steinway','Middle Village','East Harlem','Fort Greene',Harlem,Jamaica,'Hells Kitchen','Clinton Hill',Flatbush,Chelsea,'Long Island City','Brooklyn Heights','Lower East Side','Flatiron District','Rockaway Beach','Windsor Terrace',Chi0town,Tribeca,'Washington Heights','Greenwich Village','Fi0ncial District','Kips Bay','Clason Point',Eastchester,'Carroll Gardens','West Village',Nolita,'Forest Hills','Murray Hill','East Flatbush','Boerum Hill',Astoria,Sunnyside,'St. George',Gravesend,Kingsbridge,Gramercy,Allerton,'University Heights','Richmond Hill','East New York','Little Italy','Prospect-Lefferts Gardens',Arrochar,SoHo,'Stuyvesant Town',Elmhurst,'Theater District','Sheepshead Bay','Rego Park','Emerson Hill',Bayside,Bensonhurst,Woodside,'Shore Acres','Spuyten Duyvil',Briarwood,'Battery Park City',Maspeth,'Brighton Beach','Two Bridges','Fort Hamilton','Cobble Hill','Jackson Heights','New Springville',Longwood,Inwood,NoHo,Flushing,DUMBO,'Columbia St',Tottenville,'Cypress Hills','Mariners Harbor','East Elmhurst','Kew Gardens','Downtown Brooklyn',Concord,Melrose,'College Point','City Island','Bay Ridge','Red Hook','Vinegar Hill',Glendale,Concourse,'Port Morris',Flatlands,Arverne,Ca0rsie,'Queens Village',Williamsbridge,Soundview,Woodhaven,Parkchester,Bronxdale,'Ozone Park','Bay Terrace',Fordham,Norwood,Clifton,'Claremont Village','Concourse Village','Borough Park',Fieldston,Huguenot,'Mount Hope','Howard Beach',Wakefield,Midwood,'0vy Yard',Brownsville,'Civic Center','Lighthouse Hill','Roosevelt Island','South Ozone Park',Unionport,'Randall Manor','Jamaica Estates','Kew Gardens Hills',Bellerose,'Fresh Meadows','Morris Park','East Morrisania','Springfield Gardens',Tremont,'Far Rockaway','St. Albans',Coro0,'West Brighton','Manhattan Beach','Marble Hill','Dongan Hills',Belmont,'Castleton Corners',Laurelton,'Hunts Point','Great Kills','Pelham Bay','Silver Lake',Riverdale,Morrisania,'Grymes Hill',Holliswood,Tompkinsville,'Morris Heights',Edgemere,'New Brighton','Pelham Gardens',Baychester,'Mill Basin','Sea Gate','Bergen Beach',Stapleton,'Cambria Heights',Richmondtown,'Dyker Heights',Olinville,'Throgs Neck','Coney Island',Rosedale,'Howland Hook',Highbridge,'South Beach','Bath Beach','Midland Beach',Oakwood,Eltingville,Hollis,Schuylerville,Edenwald,'North Riverdale','Mount Eden',Neponsit,'Fort Wadsworth','Westchester Square','Van Nest',Rosebank,Woodlawn,'Grant City','New Dorp','Port Richmond','Country Club',Bayswater,Willowbrook,Douglaston,'New Dorp Beach','Todt Hill','West Farms','Little Neck',Whitestone,'Arden Heights','Co-op City','Jamaica Hills','Princes Bay','Bulls Head','Castle Hill','Belle Harbor',Westerleigh,'Chelsea, Staten Island','Gerritsen Beach','Breezy Point',Graniteville,Woodrow,'Hollis Hills','Port Ivory','Rockaway Park','Freshkills Park','Floral Park','Ellis Island',Bloomfield,'Ferry Point Park','Park Hill','Pelham Islands','Broad Channel','Pelham Bay Park','Van Cortlandt Park','LaGuardia Airport','Marine Park','Flushing Meadows Coro0 Park','Forest Park','Bronx Park','Croto0 Park','Green-Wood Cemetery','Prospect Park','Central Park'}
@attribute latitude numeric
@attribute longitude numeric
@attribute room_type {'Hotel room','Private room','Entire home/apt','Shared room'}
@attribute number_of_reviews numeric
@attribute days_since_last_review numeric
@attribute reviews_per_month numeric
@attribute calculated_host_listings_count numeric
@attribute availability_365 numeric
@attribute number_of_reviews_ltm numeric
@attribute dist_from_subway_in_miles numeric
@attribute dist_from_airport_in_miles numeric
@attribute dist_from_city_center numeric
@attribute price numeric

@data
Brooklyn,Greenpoint,40.72547,-73.94073,'Entire home/apt',5,155,0.1,33,319,2,0.574807,5.15546,3.318643,149
Queens,Flushing,40.74537,-73.83252,'Private room',104,106,1.15,8,57,23,0.95892,3.100248,8.398047,68
Brooklyn,'Bay Ridge',40.629577,-74.024769,'Entire home/apt',3,72,3,1,40,3,0.042051,8.978329,9.116919,180
Manhattan,'Fi0ncial District',40.70411,-74.00795,'Shared room',0,-1,0,1,0,0,0.197316,8.813481,3.915238,82
Manhattan,'West Village',40.73205,-74.0064,'Entire home/apt',3,2519,0.03,22,289,0,0.21297,7.942129,2.123269,155
Queens,Woodside,40.74214,-73.90236,'Private room',12,90,0.14,2,11,9,0.243208,2.914228,4.669489,56
Manhattan,SoHo,40.72658,-74.00328,'Entire home/apt',5,1621,0.06,1,0,0,0.034948,7.94427,2.375409,150
Manhattan,Midtown,40.76223,-73.97165,'Entire home/apt',1,2817,0.01,1,0,0,0.200751,5.506037,0.810581,149
Manhattan,'Upper East Side',40.77514,-73.95057,'Entire home/apt',0,-1,0,2,0,0,0.198872,4.259696,2.244106,150
Manhattan,'Upper West Side',40.7717,-73.98759,'Private room',2,2216,0.02,1,0,0,0.317387,6.290072,0.952163,140
Brooklyn,Flatbush,40.63811,-73.96016,'Entire home/apt',3,2692,0.03,1,0,0,0.247178,9.874459,8.387313,415
Brooklyn,Kensington,40.63957,-73.97163,'Private room',47,134,0.53,3,352,3,0.4293,10.500293,8.206686,50
Manhattan,'East Village',40.72478,-73.98999,'Entire home/apt',28,1079,0.3,1,0,0,0.095147,7.359739,2.305253,150
Queens,'Long Island City',40.75279,-73.94089,'Entire home/apt',30,1605,0.33,1,90,0,0.08696,4.09152,2.462092,134
Brooklyn,Bushwick,40.69553,-73.93009,'Entire home/apt',0,-1,0,1,0,0,0.184183,6.450512,5.266191,110
Manhattan,Harlem,40.82921,-73.94481,'Entire home/apt',30,810,0.33,1,0,0,0.201325,5.331519,5.392422,150
Brooklyn,'Clinton Hill',40.69079,-73.96756,'Private room',0,-1,0,2,188,0,0.190644,7.901398,4.739808,55
Manhattan,'Upper East Side',40.77483,-73.95237,'Entire home/apt',0,-1,0,1,0,0,0.211684,4.358672,2.149572,250
Manhattan,'Upper East Side',40.78248,-73.94643,'Entire home/apt',21,87,0.26,58,264,4,0.126085,4.047717,2.720986,99
Brooklyn,Bedford-Stuyvesant,40.68263,-73.91575,'Entire home/apt',126,974,1.4,2,0,0,0.265655,6.937614,6.445855,105
Manhattan,Harlem,40.80945,-73.94095,'Private room',21,988,0.33,1,0,0,0.274366,4.34516,4.303437,50
Queens,'Bay Terrace',40.78797,-73.7804,'Private room',4,1656,0.05,2,0,0,3.342892,5.088522,11.387794,99
Brooklyn,'East Flatbush',40.65514,-73.91992,'Entire home/apt',88,389,1.03,2,341,1,0.482499,7.752912,7.949429,139
Manhattan,'Greenwich Village',40.72876,-74.00075,'Entire home/apt',53,99,0.59,1,70,3,0.239126,7.754423,2.182626,150
Brooklyn,'Fort Greene',40.68485,-73.96854,'Private room',25,93,0.28,2,128,5,0.183727,8.24895,5.131593,62
Brooklyn,Flatbush,40.65075,-73.96484,'Private room',3,981,0.08,4,0,0,0.10834,10.074289,7.485731,136
Brooklyn,'Cypress Hills',40.67863,-73.88347,'Entire home/apt',102,869,1.15,1,0,0,0.123025,6.296727,7.811953,214
Brooklyn,'Crown Heights',40.67221,-73.95584,'Private room',1,2740,0.01,1,0,0,0.158626,8.551998,6.137033,50
Manhattan,'East Harlem',40.801,-73.94598,'Entire home/apt',124,193,1.39,1,99,3,0.21295,4.330218,3.668672,60
Brooklyn,Bushwick,40.70474,-73.9272,'Entire home/apt',3,2407,0.04,1,0,0,0.267167,5.821083,4.861874,100
Brooklyn,Greenpoint,40.72558,-73.94208,'Entire home/apt',9,550,0.1,33,312,0,0.502786,5.2037,3.259517,149
Brooklyn,Bushwick,40.70228,-73.9129,'Private room',1,2464,0.01,1,0,0,0.198928,5.618292,5.522186,45
Brooklyn,Williamsburg,40.71792,-73.95211,'Entire home/apt',1,1661,0.02,1,0,0,0.253974,5.964729,3.312367,120
Brooklyn,'Fort Greene',40.68827,-73.97701,'Entire home/apt',3,268,0.06,14,337,2,0.119485,8.375713,4.833649,324
Manhattan,'Theater District',40.76261,-73.98287,'Entire home/apt',20,84,0.23,1,246,4,0.068656,6.104476,0.349001,195
Brooklyn,'Prospect Heights',40.67467,-73.96557,'Private room',0,-1,0,1,0,0,0.196323,8.707333,5.851836,60
Brooklyn,Flatbush,40.64802,-73.95608,'Entire home/apt',67,128,0.74,3,365,1,0.408744,9.669371,7.756768,85
Manhattan,Chelsea,40.73861,-73.99482,'Entire home/apt',0,-1,0,1,0,0,0.080289,7.184957,1.431417,400
Manhattan,Midtown,40.74796,-73.98546,'Entire home/apt',3,2398,0.04,1,0,0,0.178323,6.48417,0.692763,248
Manhattan,'Hells Kitchen',40.76667,-73.98805,'Entire home/apt',15,123,0.18,98,313,2,0.311881,6.34546,0.614218,170
Brooklyn,DUMBO,40.70408,-73.98645,'Private room',92,103,1.01,1,12,27,0.300217,8.006089,3.720842,250
Manhattan,Gramercy,40.73765,-73.98275,'Shared room',80,75,0.88,1,266,26,0.259813,6.604487,1.412155,67
Queens,'Long Island City',40.76024,-73.92986,'Entire home/apt',49,140,0.55,1,166,3,0.235265,3.338364,3.041873,110
Manhattan,'Upper East Side',40.76918,-73.95738,'Entire home/apt',3,2732,0.03,1,0,0,0.059599,4.662102,1.718253,245
Brooklyn,'Red Hook',40.67507,-74.01209,'Entire home/apt',81,387,0.88,1,40,3,0.889904,8.635132,5.903473,150
Brooklyn,Greenpoint,40.73556,-73.9557,'Private room',0,-1,0,1,0,0,0.304287,5.370556,2.246065,75
Queens,'South Ozone Park',40.66843,-73.82541,'Private room',243,1660,2.64,1,0,0,0.472374,3.214495,10.705142,85
Manhattan,'Hells Kitchen',40.76696,-73.98853,'Entire home/apt',21,91,0.23,22,320,5,0.34045,6.369246,0.639993,160
Brooklyn,'Cobble Hill',40.68645,-73.99088,'Entire home/apt',7,2291,0.08,1,0,0,0.024373,8.995425,4.945681,120
Bronx,'East Morrisania',40.83928,-73.88631,'Private room',15,1506,0.16,3,0,0,0.16246,4.348532,7.796401,39
Brooklyn,'Sunset Park',40.66246,-73.9933,'Entire home/apt',16,72,0.97,3,124,12,0.205139,9.798649,6.606002,100
Brooklyn,Bedford-Stuyvesant,40.68939,-73.93178,'Private room',7,1898,0.08,1,334,0,0.316221,6.866673,5.569089,85
Brooklyn,'Fort Greene',40.69189,-73.97048,'Entire home/apt',1,2508,0.01,1,0,0,0.330248,7.950567,4.634723,70
Brooklyn,Williamsburg,40.70767,-73.94818,'Entire home/apt',3,2512,0.04,1,0,0,0.157783,6.328251,4.026442,195
Manhattan,'East Village',40.72849,-73.98835,'Entire home/apt',7,2141,0.08,1,0,0,0.18358,7.158186,2.042127,137
Manhattan,Harlem,40.81597,-73.94705,'Private room',5,2248,0.06,1,0,0,0.136152,4.866416,4.517388,81
Brooklyn,Williamsburg,40.71501,-73.94505,'Private room',0,-1,0,1,0,0,0.067405,5.836304,3.698213,85
Brooklyn,Greenpoint,40.72376,-73.94957,'Entire home/apt',48,121,0.54,1,90,3,0.101116,5.590977,3.070873,166
Queens,'Forest Hills',40.71269,-73.85365,'Entire home/apt',9,93,2.5,1,303,9,0.791305,4.569757,7.848571,150
Manhattan,Midtown,40.75647,-73.96901,'Entire home/apt',1,168,0.3,6,280,1,0.068968,5.455001,0.906522,180
Brooklyn,Bedford-Stuyvesant,40.68285,-73.92195,'Entire home/apt',119,1052,1.32,1,228,0,0.285106,7.045738,6.239197,300
Manhattan,Midtown,40.74495,-73.98402,'Entire home/apt',71,995,0.8,1,65,0,0.130402,6.477869,0.904069,589
Manhattan,Chelsea,40.74009,-73.99719,'Private room',2,2612,0.02,1,0,0,0.075361,7.268704,1.390888,109
Manhattan,'Washington Heights',40.85521,-73.93168,'Entire home/apt',5,262,0.06,2,174,1,0.123837,6.275407,7.322952,77
Brooklyn,Bedford-Stuyvesant,40.69674,-73.93703,'Entire home/apt',120,758,1.33,1,341,0,0.08299,6.572493,4.987062,99
Brooklyn,Williamsburg,40.71284,-73.94679,'Entire home/apt',0,-1,0,1,0,0,0.196201,6.010869,3.765218,1763
Brooklyn,'Prospect-Lefferts Gardens',40.65729,-73.95782,'Entire home/apt',3,1906,0.04,1,0,0,0.250513,9.492445,7.11144,65
Brooklyn,Bedford-Stuyvesant,40.68701,-73.9202,'Private room',0,-1,0,1,0,0,0.19872,6.744011,6.058496,40
Manhattan,Harlem,40.82205,-73.94523,'Private room',0,-1,0,1,0,0,0.19753,5.030363,4.936193,60
Manhattan,'Fi0ncial District',40.70419,-74.01127,'Private room',203,72,2.83,2,97,47,0.119258,8.633489,3.970557,150
Queens,'Springfield Gardens',40.66228,-73.76676,'Private room',159,73,2.06,2,354,7,3.32439,1.718194,13.647781,85
Brooklyn,'South Slope',40.6658,-73.98555,'Entire home/apt',237,78,2.68,1,183,63,0.290938,9.854823,6.361801,162
Brooklyn,'Crown Heights',40.67216,-73.94281,'Shared room',2,2639,0.02,1,0,0,0.188199,8.199131,6.365095,70
Brooklyn,'East Flatbush',40.65875,-73.93451,'Private room',3,115,0.07,53,293,2,0.710989,8.577577,7.392529,43
Manhattan,'Upper West Side',40.79601,-73.96503,'Private room',8,2221,0.11,1,0,0,0.199862,5.211076,2.850907,79
Manhattan,Harlem,40.80618,-73.95482,'Entire home/apt',5,2812,0.05,1,0,0,0.077419,4.914596,3.72261,140
Manhattan,'West Village',40.73437,-73.99904,'Entire home/apt',15,2238,0.17,1,0,0,0.16115,7.509694,1.790244,198
Brooklyn,'East Flatbush',40.66084,-73.93418,'Private room',5,447,0.06,53,278,0,0.565659,8.583399,7.266069,60
Bronx,Tremont,40.84041,-73.88835,'Private room',25,1507,0.27,3,0,0,0.224674,4.445559,7.776275,40
Brooklyn,Williamsburg,40.71298,-73.93835,'Entire home/apt',8,2213,0.09,1,0,0,0.152075,5.702952,4.034486,145
Brooklyn,'Prospect-Lefferts Gardens',40.65811,-73.95146,'Private room',0,-1,0,2,0,0,0.125308,9.27698,7.138603,65
Brooklyn,Greenpoint,40.72739,-73.94121,'Private room',2,2351,0.03,1,0,0,0.580366,5.083923,3.210729,49
Brooklyn,Greenpoint,40.72756,-73.9407,'Entire home/apt',18,96,0.22,33,323,3,0.610552,5.055485,3.2241,179
Manhattan,'East Village',40.73117,-73.98337,'Private room',4,2093,0.04,1,0,0,0.093203,6.831382,1.854919,60
Manhattan,'West Village',40.73183,-74.00649,'Entire home/apt',0,-1,0,1,0,0,0.22441,7.952612,2.138715,175
Brooklyn,Williamsburg,40.71372,-73.94434,'Private room',1,323,0.12,1,0,1,0.062897,5.876142,3.792822,102
Manhattan,'Kips Bay',40.74265,-73.97364,'Private room',1,2600,0.01,1,0,0,0.517883,6.009959,1.241422,100
Manhattan,'East Harlem',40.80581,-73.94234,'Entire home/apt',236,83,3.33,2,25,45,0.218328,4.28928,4.054126,139
Brooklyn,'Park Slope',40.67154,-73.97998,'Entire home/apt',214,84,2.35,2,262,40,0.365676,9.355589,5.973348,215
Brooklyn,Williamsburg,40.71081,-73.96373,'Entire home/apt',5,1779,0.06,1,0,0,0.362971,6.76338,3.466284,125
Manhattan,Chelsea,40.74335,-73.99819,'Entire home/apt',31,2171,0.35,1,0,0,0.147212,7.244209,1.225517,135
Queens,'Richmond Hill',40.69579,-73.83174,'Private room',30,72,0.37,5,251,7,0.290663,4.8277,9.429023,48
Manhattan,'Hells Kitchen',40.76209,-73.98816,'Entire home/apt',61,983,0.69,1,0,0,0.121464,6.395285,0.317389,160
Brooklyn,'Crown Heights',40.67464,-73.95735,'Private room',0,-1,0,1,0,0,0.017503,8.455279,5.953654,52
Brooklyn,'Crown Heights',40.67486,-73.96068,'Entire home/apt',88,91,0.98,2,279,1,0.166969,8.543589,5.894553,115
Brooklyn,Williamsburg,40.71425,-73.96054,'Private room',1,2800,0.01,1,0,0,0.292352,6.474723,3.312117,90
Brooklyn,Bedford-Stuyvesant,40.68074,-73.92513,'Private room',21,2312,0.24,1,0,0,0.271606,7.247421,6.267684,65
Queens,'Long Island City',40.74425,-73.94953,'Entire home/apt',15,76,0.16,1,270,4,0.009203,4.776324,2.181117,168
Manhattan,'West Village',40.73373,-74.00647,'Entire home/apt',1,2573,0.01,1,0,0,0.195751,7.900915,2.028626,199
Manhattan,'East Harlem',40.80712,-73.93898,'Private room',207,91,2.34,2,229,42,0.219233,4.171265,4.235419,82
Brooklyn,Williamsburg,40.71499,-73.9599,'Entire home/apt',6,2198,0.07,1,284,0,0.232181,6.414571,3.280384,168
Manhattan,'Theater District',40.75504,-73.9879,'Shared room',0,-1,0,1,0,0,0.028045,6.478551,0.242663,200
Brooklyn,'Clinton Hill',40.68596,-73.96443,'Entire home/apt',8,2276,0.09,1,0,0,0.195882,8.048243,5.102149,175
Brooklyn,Williamsburg,40.71268,-73.95693,'Entire home/apt',21,1203,0.23,1,0,0,0.300555,6.404748,3.494565,120
Manhattan,'Upper East Side',40.78673,-73.95512,'Entire home/apt',27,108,0.3,1,339,1,0.232869,4.553496,2.584809,120
Manhattan,'Little Italy',40.71915,-73.99869,'Entire home/apt',76,486,0.87,1,365,0,0.085485,7.96504,2.775704,135
Manhattan,Gramercy,40.73722,-73.98039,'Entire home/apt',27,76,0.3,1,0,3,0.384983,6.499899,1.460714,189
Brooklyn,Williamsburg,40.70675,-73.94654,'Private room',0,-1,0,1,0,0,0.205392,6.318926,4.126756,40
Brooklyn,Greenpoint,40.73249,-73.95373,'Entire home/apt',17,2506,0.19,1,0,0,0.092526,5.398186,2.471285,120
Brooklyn,Williamsburg,40.72027,-73.95513,'Private room',43,171,0.48,2,14,3,0.229477,5.978021,3.086611,112
Brooklyn,Bedford-Stuyvesant,40.68963,-73.94307,'Private room',0,-1,0,1,0,0,0.475096,7.163427,5.255672,70
Manhattan,Harlem,40.81568,-73.94912,'Private room',107,175,1.2,1,206,2,0.176275,4.950456,4.448072,41
Brooklyn,DUMBO,40.70264,-73.98808,'Entire home/apt',307,91,3.35,2,243,53,0.210294,8.137833,3.822437,356
Manhattan,Midtown,40.74186,-73.98304,'Entire home/apt',9,1580,0.1,6,318,0,0.106943,6.50453,1.121731,299
Manhattan,'East Village',40.72372,-73.98523,'Entire home/apt',1,2235,0.01,1,0,0,0.257994,7.171893,2.365366,199
Manhattan,'East Village',40.72604,-73.99016,'Private room',0,-1,0,1,0,0,0.182448,7.325536,2.21987,100
Brooklyn,Bushwick,40.69092,-73.90443,'Private room',0,-1,0,1,0,0,0.144008,6.201784,6.404405,30
Brooklyn,'Park Slope',40.6682,-73.98196,'Private room',0,-1,0,1,0,0,0.164035,9.603118,6.199214,75
Brooklyn,'East Flatbush',40.65309,-73.94587,'Private room',0,-1,0,53,320,0,0.248956,9.142388,7.55527,48
Brooklyn,Flatlands,40.62384,-73.92868,'Private room',92,1002,1.03,4,360,0,1.202656,8.226013,9.763068,55
Brooklyn,Williamsburg,40.71598,-73.945,'Private room',45,1066,0.61,1,0,0,0.112736,5.785407,3.646403,75
Brooklyn,Greenpoint,40.72724,-73.94208,'Private room',97,72,1.06,1,115,14,0.532259,5.125982,3.182,43
Brooklyn,'Columbia St',40.6821,-74.00348,'Private room',8,1282,0.09,1,0,0,0.48265,9.049569,5.328317,65
Brooklyn,Midwood,40.61056,-73.96558,'Entire home/apt',0,-1,0,1,0,0,0.422251,10.363442,10.231334,125
Brooklyn,'Park Slope',40.6732,-73.98477,'Private room',2,2686,0.02,1,0,0,0.252106,9.434261,5.851336,45
Queens,Flushing,40.74537,-73.83252,'Private room',279,84,3.06,8,66,8,0.95892,3.100248,8.398047,60
Manhattan,'Upper East Side',40.77594,-73.95584,'Entire home/apt',3,2464,0.03,1,0,0,0.245471,4.545898,2.03835,180
Manhattan,'Upper West Side',40.79206,-73.96567,'Private room',109,72,2.06,1,79,41,0.065759,5.184208,2.587554,350
Manhattan,'East Village',40.72838,-73.98046,'Entire home/apt',12,1799,0.14,1,0,0,0.191059,6.784612,2.062223,250
Manhattan,'Washington Heights',40.84896,-73.93773,'Private room',165,75,1.81,2,297,18,0.152765,6.096264,6.796625,70
Manhattan,Midtown,40.75758,-73.96519,'Entire home/apt',119,73,1.55,1,243,14,0.212117,5.233679,1.109305,205
Manhattan,'Murray Hill',40.7447,-73.97322,'Shared room',7,2200,0.08,1,0,0,0.489314,5.93403,1.136542,115
Brooklyn,'Park Slope',40.67004,-73.97437,'Entire home/apt',4,1971,0.04,1,0,0,0.407676,9.249265,6.099588,90
Manhattan,'Upper West Side',40.77313,-73.98024,'Entire home/apt',53,101,0.59,1,183,1,0.109615,5.88401,1.082753,122
Brooklyn,'East Flatbush',40.6575,-73.92244,'Private room',14,79,0.16,6,281,4,0.43428,7.913174,7.742226,28
Manhattan,Midtown,40.7487,-73.98316,'Entire home/apt',2,1048,0.03,1,0,0,0.190157,6.348943,0.654295,229
Manhattan,'Upper East Side',40.77375,-73.95215,'Entire home/apt',20,181,0.24,58,219,2,0.284416,4.350108,2.120552,99
Brooklyn,Bedford-Stuyvesant,40.69413,-73.95731,'Entire home/apt',5,2506,0.05,1,0,0,0.37325,7.36524,4.66808,80
Manhattan,'West Village',40.73478,-74.00734,'Entire home/apt',301,108,3.92,1,219,39,0.259597,7.917814,1.997236,300
Bronx,'University Heights',40.85477,-73.91597,'Private room',156,95,1.71,4,7,18,0.461452,5.852895,7.680901,61
Manhattan,'Hells Kitchen',40.76681,-73.98638,'Entire home/apt',27,254,0.32,98,225,3,0.262473,6.253772,0.609786,160
Queens,Astoria,40.75976,-73.92603,'Entire home/apt',19,1732,0.22,1,0,0,0.11592,3.155848,3.249332,99
Queens,'Far Rockaway',40.59621,-73.75413,'Private room',10,472,0.12,53,334,0,0.475733,3.285057,16.858578,47
Brooklyn,Bedford-Stuyvesant,40.69131,-73.95383,'Private room',1,2633,0.01,2,0,0,0.117338,7.40227,4.915779,70
Queens,'St. Albans',40.69093,-73.77806,'Private room',166,74,1.83,3,355,11,1.473967,3.55299,12.235202,52
Manhattan,Harlem,40.82197,-73.946,'Private room',291,93,3.26,3,228,25,0.219382,5.060202,4.91265,75
Manhattan,Harlem,40.82347,-73.94651,'Private room',271,98,3.03,3,220,24,0.159655,5.145852,4.993916,66
Brooklyn,Bushwick,40.69713,-73.92447,'Private room',1,2807,0.01,1,0,0,0.15985,6.208439,5.361349,50
Manhattan,Harlem,40.81115,-73.95334,'Entire home/apt',123,983,1.38,2,214,0,0.059868,4.992327,4.066051,257
Brooklyn,'Brooklyn Heights',40.69477,-73.99225,'Entire home/apt',24,1963,0.26,1,0,0,0.046061,8.661963,4.378409,200
Manhattan,'Kips Bay',40.74259,-73.97949,'Entire home/apt',14,1116,0.15,1,155,0,0.262756,6.306006,1.112774,250
Manhattan,'Upper East Side',40.77389,-73.94956,'Entire home/apt',15,1972,0.17,1,0,0,0.299415,4.208378,2.24785,156
Brooklyn,Bedford-Stuyvesant,40.68941,-73.94206,'Private room',0,-1,0,1,0,0,0.524931,7.146818,5.293779,70
Brooklyn,Bushwick,40.69983,-73.92549,'Entire home/apt',1,2785,0.01,1,0,0,0.165514,6.069552,5.181292,125
Queens,Coro0,40.73794,-73.85343,'Private room',75,86,0.83,1,333,17,0.719818,2.903994,7.342662,47
Brooklyn,Bedford-Stuyvesant,40.69158,-73.95634,'Entire home/apt',100,1414,1.12,1,0,0,0.204532,7.470448,4.85166,120
Brooklyn,Bushwick,40.68808,-73.91862,'Private room',96,976,1.09,3,0,0,0.157781,6.642834,6.050631,80
Brooklyn,'Sheepshead Bay',40.59858,-73.95817,'Private room',3,2589,0.04,4,365,0,0.138263,10.164346,11.100733,138
Manhattan,'Upper East Side',40.77504,-73.95357,'Entire home/apt',22,171,0.25,58,263,4,0.218033,4.423635,2.102803,99
Manhattan,'East Harlem',40.79844,-73.94009,'Entire home/apt',32,2365,0.35,1,0,0,0.084388,3.965875,3.732756,106
Brooklyn,'Prospect-Lefferts Gardens',40.65534,-73.95993,'Entire home/apt',452,83,5.04,1,235,72,0.085195,9.666255,7.219813,124
Bronx,'Mott Haven',40.80899,-73.91489,'Entire home/apt',0,-1,0,2,0,0,0.254171,3.184993,5.219376,385
Brooklyn,'East Flatbush',40.65941,-73.93545,'Private room',2,396,0.03,53,89,1,0.67437,8.635429,7.331076,56
Queens,'Far Rockaway',40.59511,-73.75424,'Private room',6,290,0.07,53,145,2,0.517465,3.351679,16.904447,47
Brooklyn,Williamsburg,40.70743,-73.94832,'Entire home/apt',24,2061,0.27,1,0,0,0.141142,6.345792,4.036885,99
Brooklyn,'Crown Heights',40.67247,-73.92894,'Entire home/apt',2,2637,0.02,1,0,0,0.324911,7.853866,6.660733,96
Brooklyn,Greenpoint,40.72658,-73.94031,'Entire home/apt',0,-1,0,1,0,0,0.611093,5.08604,3.28452,125
Manhattan,'East Village',40.7295,-73.98623,'Entire home/apt',1,2786,0.01,1,0,0,0.221733,7.023269,1.966904,230
Manhattan,'Washington Heights',40.83242,-73.93931,'Private room',0,-1,0,1,0,0,0.168737,5.271245,5.720872,28
Brooklyn,'South Slope',40.66582,-73.98399,'Entire home/apt',1,2777,0.01,1,0,0,0.206232,9.800662,6.360954,155
Queens,Jamaica,40.69461,-73.79604,'Entire home/apt',30,73,0.82,1,55,7,0.583942,3.914233,11.231211,72
Brooklyn,Williamsburg,40.71276,-73.96254,'Entire home/apt',0,-1,0,1,0,0,0.396598,6.624675,3.36388,182
Manhattan,'East Harlem',40.80199,-73.93353,'Entire home/apt',1,2785,0.01,1,0,0,0.266841,3.740939,4.155101,119
Manhattan,'Murray Hill',40.74625,-73.97505,'Entire home/apt',13,1640,0.14,1,0,0,0.361561,5.987685,0.991396,75
Brooklyn,'East New York',40.66836,-73.89257,'Entire home/apt',61,85,0.79,2,328,38,0.261381,6.497468,8.000091,140
Manhattan,'Upper West Side',40.80174,-73.96612,'Entire home/apt',2,2619,0.02,1,0,0,0.158707,5.379799,3.198181,325
Brooklyn,Bushwick,40.70007,-73.92151,'Private room',13,2647,0.14,1,0,0,0.137903,5.95441,5.308897,45
Manhattan,Harlem,40.82831,-73.94919,'Private room',7,2347,0.09,1,0,0,0.137156,5.47049,5.240839,55
Manhattan,'Flatiron District',40.74138,-73.9835,'Entire home/apt',15,1069,0.17,6,365,0,0.123847,6.540265,1.151967,899
Queens,'Far Rockaway',40.5963,-73.75593,'Private room',9,346,0.1,53,271,2,0.39395,3.239434,16.780929,47
Queens,'Far Rockaway',40.59507,-73.75408,'Private room',11,353,0.13,53,306,2,0.525859,3.357773,16.912807,47
Brooklyn,'Clinton Hill',40.69468,-73.96748,'Entire home/apt',27,316,0.32,1,292,4,0.455966,7.697936,4.478493,151
Manhattan,'Upper East Side',40.77048,-73.955,'Entire home/apt',0,-1,0,1,0,0,0.217001,4.523027,1.874767,179
Queens,Astoria,40.7632,-73.92515,'Entire home/apt',11,82,0.25,1,142,5,0.127406,3.027613,3.314587,289
Manhattan,'Upper West Side',40.79217,-73.97293,'Entire home/apt',0,-1,0,1,0,0,0.125149,5.574725,2.455591,150
Brooklyn,Greenpoint,40.73268,-73.95824,'Entire home/apt',22,447,0.28,1,0,0,0.229987,5.59482,2.295128,115
Brooklyn,Bushwick,40.69918,-73.93765,'Entire home/apt',28,1428,0.31,1,0,0,0.176091,6.449495,4.82678,100
Queens,Sunnyside,40.7459,-73.91796,'Entire home/apt',5,306,0.07,1,327,1,0.192745,3.286129,3.781015,130
