@relation 'chicago_listings - full-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute host_is_superhost {t,f}
@attribute host_listings_count numeric
@attribute host_total_listings_count numeric
@attribute host_has_profile_pic {t,f}
@attribute host_identity_verified {t,f}
@attribute neighbourhood_cleansed {'Hyde Park','West Town','Lincoln Park','Logan Square',Uptown,'Near South Side',Edgewater,'North Center',Pullman,'West Ridge','Near West Side',Bridgeport,Kenwood,'Lake View',Loop,'Lincoln Square','Grand Boulevard','Forest Glen','Near North Side','Lower West Side','East Garfield Park','Rogers Park','North Lawndale',Beverly,Chatham,Woodlawn,Avondale,'Humboldt Park','Portage Park','Washington Park','South Lawndale','South Shore','Morgan Park',Dunning,'West Lawn','Irving Park','Armour Square','Albany Park','South Deering','West Garfield Park',Hermosa,'Mckinley Park',Douglas,Hegewisch,'West Elsdon',Ashburn,'Greater Grand Crossing','Norwood Park','Garfield Ridge',Austin,'North Park','Belmont Cragin',Oakland,'West Pullman','Archer Heights','Jefferson Park','Edison Park','Brighton Park',Englewood,'Chicago Lawn','South Chicago','Mount Greenwood',Montclare,'West Englewood',Roseland,'Calumet Heights','Fuller Park',Ohare,'Auburn Gresham','New City','Avalon Park',Burnside,Clearing,'Gage Park','Washington Heights','East Side',Riverdale}
@attribute latitude numeric
@attribute longitude numeric
@attribute room_type {'Private room','Entire home/apt','Shared room','Hotel room'}
@attribute accommodates numeric
@attribute bedrooms numeric
@attribute beds numeric
@attribute minimum_nights numeric
@attribute maximum_nights numeric
@attribute has_availability {t,f}
@attribute availability_30 numeric
@attribute availability_60 numeric
@attribute availability_90 numeric
@attribute availability_365 numeric
@attribute number_of_reviews numeric
@attribute number_of_reviews_ltm numeric
@attribute number_of_reviews_l30d numeric
@attribute review_scores_rating numeric
@attribute review_scores_accuracy numeric
@attribute review_scores_cleanliness numeric
@attribute review_scores_checkin numeric
@attribute review_scores_communication numeric
@attribute review_scores_location numeric
@attribute review_scores_value numeric
@attribute instant_bookable {t,f}
@attribute calculated_host_listings_count numeric
@attribute calculated_host_listings_count_entire_homes numeric
@attribute calculated_host_listings_count_private_rooms numeric
@attribute calculated_host_listings_count_shared_rooms numeric
@attribute reviews_per_month numeric
@attribute dist_from_subway_in_miles numeric
@attribute dist_from_airport_in_miles numeric
@attribute dist_from_city_center numeric
@attribute price numeric

@data
t,1,1,t,f,Woodlawn,41.78379,-87.59842,'Entire home/apt',6,3,4,1,365,t,6,29,52,142,120,35,1,4.82,4.86,4.88,4.93,4.93,4.88,4.79,t,1,1,0,0,2.79,0.455335,8.408853,6.729167,168
f,1,2,t,t,Avondale,41.9332,-87.70901,'Entire home/apt',4,2,3,2,30,t,6,33,51,51,15,8,2,5,5,5,5,5,5,5,f,1,1,0,0,0.9,0.185397,10.429543,5.758377,282
t,1,1,t,t,Edgewater,41.98351,-87.66751,'Entire home/apt',7,3,3,2,1125,t,7,28,46,125,75,29,4,4.99,4.99,4.99,5,5,4.97,4.95,f,1,1,0,0,1.69,0.471697,12.960463,7.559106,185
f,7,10,t,t,Austin,41.88424,-87.76742,'Private room',1,1,1,5,1125,t,16,46,76,351,19,2,0,4.74,4.58,4.58,4.74,4.74,4.32,4.68,t,7,1,6,0,0.47,0.242025,6.828037,7.525986,71
f,57,172,t,t,'Lake View',41.9404,-87.65246,'Entire home/apt',2,?,1,1,1125,t,13,23,38,308,140,34,3,4.64,4.81,4.62,4.74,4.69,4.81,4.65,f,57,57,0,0,3.84,0.056087,11.969891,4.473206,146
f,57,172,t,t,'Lake View',41.93871,-87.6523,'Entire home/apt',2,?,1,1,1125,t,12,42,72,347,141,29,4,4.59,4.72,4.53,4.78,4.7,4.81,4.62,f,57,57,0,0,3.88,0.063138,11.870242,4.358794,145
f,57,172,t,t,'Lake View',41.94094,-87.6522,'Entire home/apt',2,?,1,1,1125,t,9,31,61,336,113,36,0,4.61,4.81,4.57,4.7,4.73,4.85,4.54,f,57,57,0,0,3.02,0.089523,12.009526,4.50515,159
t,2,3,t,f,'West Town',41.90817,-87.69164,'Entire home/apt',4,2,2,21,1125,t,2,8,33,308,10,5,0,5,4.9,5,5,5,4.8,4.9,f,1,1,0,0,0.26,0.586315,9.05916,3.963008,135
t,9,42,t,t,'Near North Side',41.89138,-87.62027,'Entire home/apt',4,1,1,32,1125,t,3,33,63,338,4,1,0,5,5,5,5,5,5,5,t,9,9,0,0,0.24,0.404881,10.243051,1.053752,250
t,4,6,t,t,'Near West Side',41.86573,-87.65609,'Private room',2,1,1,3,1125,t,10,37,67,342,116,42,4,4.82,4.92,4.79,4.92,4.9,4.88,4.79,f,3,1,2,0,2.75,0.623342,7.610496,1.670025,71
f,2,4,t,t,'Brighton Park',41.81979,-87.70315,'Entire home/apt',6,2,2,2,1125,t,16,46,76,76,60,25,2,4.62,4.65,4.6,4.82,4.87,4.57,4.58,f,2,2,0,0,1.38,1.055916,3.559232,5.67688,128
t,6,9,t,t,'Lake View',41.94385,-87.6497,'Private room',2,1,1,32,1125,t,30,60,90,90,39,1,0,4.82,4.92,4.85,4.97,4.92,5,4.82,f,6,1,5,0,0.88,0.315469,12.250491,4.665048,115
t,16,16,t,t,'West Town',41.91136,-87.66981,'Entire home/apt',6,2,3,1,28,t,2,2,2,2,28,0,0,4.79,4.79,4.75,5,4.89,4.89,4.75,t,16,4,12,0,0.65,0.387524,9.754856,3.168437,300
t,1,4,t,t,Uptown,41.97226,-87.66441,'Entire home/apt',4,1,2,2,21,t,7,17,37,209,329,78,5,4.82,4.92,4.78,4.98,4.97,4.91,4.78,t,1,1,0,0,7.56,0.328063,13.132582,6.766278,115
f,1,2,t,t,Avondale,41.94563,-87.70528,'Entire home/apt',4,1,1,1,6,t,0,0,0,0,26,0,0,4.92,5,5,5,4.88,4.73,4.81,f,1,1,0,0,0.61,0.589837,11.128792,6.220607,10000
f,2,7,f,t,'West Ridge',42.01181,-87.68867,'Entire home/apt',6,2,3,2,1125,t,24,54,84,359,13,3,1,4.92,4.92,4.85,5,4.92,4.92,4.77,f,1,1,0,0,0.32,0.721547,12.021123,9.769884,177
f,2,4,t,t,'Near South Side',41.86294,-87.62408,'Entire home/apt',2,1,1,32,1125,t,28,58,88,363,2,0,0,1,1,1,1,1,1.5,1,t,2,1,1,0,0.05,0.330455,8.790613,1.091668,250
t,1,1,t,f,'West Town',41.89769,-87.66868,'Entire home/apt',3,2,2,2,1125,t,4,27,52,219,240,57,4,4.95,4.94,4.88,4.98,4.98,4.96,4.89,f,1,1,0,0,5.56,0.414495,8.960439,2.516665,212
t,3,3,t,t,'Irving Park',41.95771,-87.71634,'Private room',2,1,1,1,1125,t,8,38,68,343,58,29,3,4.88,4.98,4.84,4.95,4.91,4.81,4.78,f,3,0,3,0,1.39,0.65297,10.390382,7.24572,62
f,1,1,t,t,'Lake View',41.93514,-87.65079,'Entire home/apt',4,2,2,28,1125,t,0,0,12,12,9,0,0,5,5,5,5,5,5,5,f,1,1,0,0,0.21,0.156486,11.69103,4.099225,150
t,2,2,t,t,'South Shore',41.76103,-87.5889,'Private room',2,1,1,32,1125,t,23,53,83,340,34,6,1,4.68,4.76,4.74,5,4.91,4.44,4.79,f,2,0,2,0,0.78,0.345954,9.09199,8.380826,55
t,6,6,t,t,'Lake View',41.94806,-87.66171,'Entire home/apt',6,1,1,3,28,t,9,39,69,159,78,32,3,4.81,4.91,4.68,4.86,4.91,4.99,4.79,f,6,6,0,0,1.83,0.312739,12.229575,5.132037,148
t,6,9,t,t,'Lake View',41.94385,-87.6497,'Entire home/apt',4,2,2,7,1125,t,19,49,79,96,19,4,0,4.95,4.95,5,4.95,5,5,4.68,f,6,1,5,0,0.47,0.315469,12.250491,4.665048,972
t,1,2,t,t,'Logan Square',41.92358,-87.72433,'Entire home/apt',3,1,2,2,1125,t,10,40,70,345,62,17,2,4.85,4.9,4.97,4.98,5,4.73,4.85,f,1,1,0,0,1.47,0.198443,9.616037,6.040464,157
t,2,2,t,t,'Humboldt Park',41.9073,-87.71118,'Entire home/apt',5,2,4,3,90,t,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,2,2,0,0,?,1.28017,8.667123,4.878807,35
f,4,4,t,t,'Near West Side',41.87841,-87.68051,'Entire home/apt',6,3,4,1,1125,t,11,29,49,298,123,37,5,4.76,4.84,4.88,4.9,4.89,4.48,4.76,f,4,4,0,0,2.89,0.299014,7.487749,2.768849,108
t,6,9,t,t,'Lake View',41.94484,-87.6507,'Private room',2,1,1,5,1125,t,25,55,85,102,34,1,0,4.74,4.82,4.82,4.94,4.91,4.91,4.79,f,6,1,5,0,0.79,0.2285,12.286491,4.744342,165
t,2,2,t,t,Edgewater,41.98517,-87.66792,'Entire home/apt',5,3,3,3,30,t,0,0,12,12,71,17,2,4.97,4.97,5,4.94,4.99,4.97,4.94,f,1,1,0,0,1.61,0.504193,12.94159,7.675419,303
t,1,1,t,t,'Lake View',41.95708,-87.67162,'Entire home/apt',5,3,3,1,91,t,2,19,42,222,230,79,5,4.97,4.96,4.98,4.99,4.99,4.99,4.9,f,1,1,0,0,5.36,0.26054,12.601708,5.90865,179
f,2,2,t,t,'Near West Side',41.86472,-87.64595,'Entire home/apt',4,1,1,32,1125,t,0,0,10,90,96,0,0,4.84,4.8,4.76,4.92,4.92,4.9,4.81,f,2,2,0,0,2.18,0.300624,7.95532,1.276671,109
f,1,1,t,t,'Rogers Park',42.01587,-87.66404,'Entire home/apt',5,2,2,2,10,t,3,13,28,63,13,13,0,4.92,4.92,4.85,5,5,4.92,4.85,f,1,1,0,0,1.31,0.279288,13.394676,9.688217,261
t,3,4,t,t,Austin,41.88787,-87.76898,'Private room',3,1,2,32,1125,t,20,20,37,259,86,15,0,4.95,4.95,4.63,4.95,4.97,4.9,4.91,t,3,0,3,0,2.01,0.203293,7.087132,7.629071,60
t,35,35,t,t,'Near West Side',41.87775,-87.67878,'Private room',2,1,1,32,370,t,0,12,42,317,5,0,0,5,5,4.8,4.6,5,5,4.8,f,35,28,7,0,0.11,0.1992,7.499213,2.674417,88
f,2,2,t,t,'Rogers Park',42.01579,-87.66546,'Entire home/apt',6,3,3,1,365,t,0,0,0,78,21,9,0,5,4.95,5,4.95,5,5,4.86,t,1,1,0,0,0.54,0.201898,13.31753,9.698069,507
t,7,8,t,f,'Near North Side',41.88936,-87.63025,'Private room',2,1,2,1,1125,t,3,9,25,268,301,75,7,4.89,4.91,4.69,4.96,4.97,4.99,4.92,t,7,0,7,0,7.02,0.185193,9.764583,0.777328,131
t,14,16,t,t,'Lincoln Park',41.91487,-87.64978,'Entire home/apt',4,1,2,2,1125,t,8,38,68,68,124,29,2,4.81,4.85,4.77,4.94,4.96,4.98,4.82,f,13,12,1,0,2.84,0.270442,10.510255,2.761722,172
f,1,1,t,f,'Lincoln Square',41.97509,-87.69546,'Entire home/apt',4,?,2,1,30,t,3,11,17,207,208,38,3,4.75,4.87,4.48,4.88,4.92,4.92,4.87,t,1,1,0,0,4.75,0.617722,11.43253,7.592068,65
t,2,2,t,t,'North Center',41.96034,-87.67674,'Entire home/apt',5,2,3,1,29,t,6,36,66,338,157,44,1,4.89,4.92,4.83,4.96,4.96,4.95,4.78,f,2,2,0,0,3.69,0.114147,12.515656,6.226493,59
t,2,2,t,t,'Humboldt Park',41.89018,-87.70888,'Entire home/apt',5,2,2,2,1125,t,11,11,11,11,75,16,1,4.81,4.87,4.88,4.93,4.88,4.52,4.77,f,2,2,0,0,1.73,0.186957,7.571092,4.397485,214
f,1,2,t,t,'West Town',41.91383,-87.70173,'Entire home/apt',4,2,2,32,1125,f,0,0,0,0,2,0,0,5,5,5,5,5,5,5,f,1,1,0,0,0.05,0.627659,9.244093,4.637062,79
t,5,5,t,f,'Lake View',41.94726,-87.66039,'Entire home/apt',6,2,3,2,45,t,14,44,74,234,20,9,0,4.95,4.95,5,4.9,4.9,5,5,t,4,4,0,0,0.48,0.299971,12.208603,5.055886,283
t,1,1,t,t,Avondale,41.94124,-87.71544,'Entire home/apt',4,1,2,2,21,t,7,20,50,50,74,11,1,4.76,4.82,4.69,4.97,4.97,4.89,4.69,f,1,1,0,0,1.7,0.226673,10.655578,6.391005,118
f,6,7,t,t,'West Town',41.89761,-87.69099,'Entire home/apt',6,2,2,2,1125,t,14,14,17,107,125,35,2,4.56,4.63,4.45,4.83,4.83,4.76,4.56,t,5,3,2,0,2.87,0.59602,8.399492,3.60199,104
f,7,10,t,t,Austin,41.88397,-87.76567,'Private room',1,1,1,5,1125,t,13,43,73,348,29,11,0,4.72,4.9,4.83,4.93,4.79,4.24,4.66,t,7,1,6,0,0.68,0.232557,6.798699,7.429551,80
f,42,47,t,t,'Near West Side',41.88769,-87.64715,'Entire home/apt',6,3,3,2,1125,t,17,39,61,323,0,0,0,?,?,?,?,?,?,?,t,19,19,0,0,?,0.251575,9.069711,1.155533,830
f,2,2,t,t,'Logan Square',41.91753,-87.69182,'Entire home/apt',10,4,6,1,1125,t,15,30,60,328,120,43,3,4.73,4.86,4.6,4.94,4.96,4.93,4.68,f,2,2,0,0,2.76,0.242201,9.659657,4.343848,131
t,4,4,t,t,'Albany Park',41.96303,-87.70722,'Entire home/apt',4,2,2,2,60,t,17,47,77,167,104,28,2,4.89,4.97,4.86,4.95,4.98,4.89,4.82,f,2,2,0,0,2.42,0.223985,10.841231,7.225665,209
t,5,5,t,t,Avondale,41.93387,-87.7191,'Entire home/apt',4,2,2,32,120,t,0,27,53,72,11,4,0,5,5,4.82,5,5,5,4.91,f,3,3,0,0,0.34,0.499615,10.36386,6.211388,100
f,2,2,t,f,'Near West Side',41.87979,-87.68372,'Entire home/apt',8,4,4,2,4,t,23,53,83,358,26,7,1,4.73,4.85,4.77,4.96,5,4.65,4.62,f,1,1,0,0,0.63,0.328742,7.479607,2.94634,463
t,2,2,t,t,'Humboldt Park',41.89205,-87.70929,'Entire home/apt',5,2,3,2,120,t,23,53,83,143,67,17,2,4.75,4.79,4.67,4.88,4.87,4.33,4.6,f,2,2,0,0,1.56,0.303905,7.686824,4.445609,214
t,6,8,t,t,'Near North Side',41.90199,-87.63148,'Entire home/apt',2,1,1,1,1125,t,5,16,44,307,262,73,3,4.9,4.96,4.89,4.96,4.96,4.97,4.84,f,6,6,0,0,6.05,0.121805,10.375245,1.65096,110
f,5,5,t,t,'West Town',41.89491,-87.65252,'Entire home/apt',8,4,5,1,367,t,19,44,74,349,25,4,0,4.92,4.8,4.92,4.92,4.84,4.92,4.84,t,5,5,0,0,0.59,0.159167,9.285203,1.698298,1261
t,8,8,t,t,'Logan Square',41.92067,-87.71228,'Entire home/apt',5,2,3,2,1125,t,20,42,72,72,80,44,3,4.89,4.96,4.93,5,4.99,4.88,4.84,t,5,5,0,0,1.88,0.631545,9.547044,5.376671,282
f,2,2,t,t,Avondale,41.93253,-87.72369,'Entire home/apt',5,2,2,32,1125,f,0,0,0,0,23,0,0,4.87,4.91,4.74,4.96,4.91,4.74,4.74,f,1,1,0,0,0.53,0.588668,10.231461,6.354917,84
f,1,1,t,t,Austin,41.91525,-87.79559,'Entire home/apt',2,1,1,32,1125,t,9,37,37,251,13,0,0,4.75,5,4.83,5,5,4.67,4.75,f,1,1,0,0,0.3,0.272367,7.393424,9.408076,60
t,2,3,t,t,Edgewater,41.98377,-87.67126,'Entire home/apt',2,2,3,4,60,t,7,7,7,7,66,16,2,4.94,5,5,5,5,4.96,4.92,t,2,2,0,0,1.56,0.53072,12.756273,7.634556,174
t,1,2,t,t,Roseland,41.70887,-87.61603,'Entire home/apt',6,2,3,2,7,t,19,39,39,39,41,20,3,4.85,4.88,4.78,4.95,4.95,4.63,4.78,f,1,1,0,0,1.05,0.493645,9.152324,11.701049,98
f,3,3,t,f,Avondale,41.93838,-87.71931,'Entire home/apt',6,2,3,2,1125,t,8,9,9,176,109,45,1,4.76,4.71,4.8,4.93,4.98,4.86,4.72,t,3,3,0,0,2.53,0.387499,10.501096,6.417563,79
t,13,14,t,t,'West Town',41.89746,-87.65394,'Private room',4,1,1,2,1125,t,2,3,3,3,115,31,0,4.9,4.94,4.86,4.96,4.96,4.98,4.88,f,11,4,7,0,2.73,0.09535,9.383538,1.876622,61
f,1,2,t,f,'Near North Side',41.90583,-87.63012,'Entire home/apt',2,1,1,180,365,f,0,0,0,0,1,0,0,0,?,?,?,?,?,?,f,1,1,0,0,0.02,0.13855,10.62747,1.91345,150
t,13,14,t,t,'West Town',41.89581,-87.65554,'Private room',4,1,1,2,1125,t,8,11,11,11,105,20,0,4.89,4.97,4.88,4.97,4.97,4.95,4.91,f,11,4,7,0,2.42,0.026424,9.240177,1.862369,62
t,13,14,t,t,'West Town',41.89568,-87.6561,'Private room',4,1,1,2,1125,t,6,9,9,9,125,37,2,4.89,4.92,4.85,4.91,4.95,4.97,4.84,f,11,4,7,0,2.95,0.043548,9.215342,1.879749,63
t,13,14,t,t,'West Town',41.89553,-87.65388,'Entire home/apt',10,3,4,2,1125,t,2,3,3,4,52,24,2,4.85,4.9,4.88,4.81,4.9,4.94,4.67,f,11,4,7,0,1.22,0.073565,9.276604,1.781861,239
f,1,1,t,t,'West Ridge',42.00988,-87.6843,'Entire home/apt',4,2,2,3,1125,t,17,46,76,166,16,16,1,4.69,4.75,4.5,4.88,4.75,4.69,4.81,f,1,1,0,0,3.04,0.473394,12.231234,9.567349,184
t,1,1,t,t,'East Garfield Park',41.88409,-87.70338,'Entire home/apt',4,2,2,5,1125,t,0,0,0,0,32,12,0,4.97,4.94,4.97,5,5,4.59,4.94,f,1,1,0,0,0.84,0.14396,7.27833,4.038672,99
f,3,3,t,f,'North Lawndale',41.85596,-87.70748,'Entire home/apt',4,1,2,1,1125,t,12,42,72,72,83,4,2,4.73,4.82,4.75,4.83,4.88,4.29,4.65,t,3,3,0,0,1.94,0.165043,5.414713,4.50806,348
t,2,2,t,t,'Lower West Side',41.85694,-87.67701,'Entire home/apt',4,2,2,2,26,t,7,24,54,71,200,56,5,4.94,4.96,4.94,4.96,4.99,4.85,4.89,f,2,2,0,0,4.75,0.170651,6.395745,2.962445,137
f,45,48,t,t,'Near West Side',41.88656,-87.64603,'Entire home/apt',6,3,3,2,1125,t,17,39,61,323,12,1,0,4.58,4.58,4.67,4.08,4.5,4.58,4.33,t,22,22,0,0,0.38,0.255283,9.048655,1.061145,830
t,3,4,t,t,'Near West Side',41.87798,-87.65929,'Entire home/apt',5,2,3,2,365,t,8,20,43,150,76,25,4,5,5,4.99,5,5,4.95,4.93,f,3,3,0,0,1.78,0.184635,8.131864,1.610175,223
f,8,14,t,t,Loop,41.88531,-87.62526,'Entire home/apt',2,?,1,3,1125,t,4,14,27,27,107,41,0,4.83,4.81,4.81,4.57,4.88,4.97,4.7,f,5,5,0,0,2.53,0.052421,9.754367,0.555826,203
f,1,4,t,t,'Logan Square',41.91786,-87.69892,'Entire home/apt',6,3,3,2,1125,t,9,31,61,336,74,6,0,4.57,4.77,4.7,4.81,4.84,4.95,4.8,f,1,1,0,0,1.74,0.313116,9.555545,4.665745,120
t,2,2,t,t,'Rogers Park',42.01294,-87.6721,'Private room',2,1,2,5,180,t,15,45,75,255,24,13,1,4.88,5,4.96,4.92,5,4.88,4.96,f,2,0,2,0,0.56,0.260104,12.924474,9.586336,111
f,6,6,t,f,'Lincoln Park',41.92889,-87.6628,'Entire home/apt',8,1,4,2,1125,t,23,53,83,173,40,19,2,4.8,4.9,4.75,4.83,4.83,4.98,4.75,f,6,6,0,0,1,0.584577,11.006551,3.940568,158
f,6,6,t,f,'Lincoln Park',41.92952,-87.6647,'Entire home/apt',7,1,4,2,1125,t,21,51,81,171,28,17,2,4.82,4.75,4.86,4.93,4.82,4.96,4.5,f,6,6,0,0,0.7,0.66434,10.999952,4.027312,171
t,4,5,t,t,'Near South Side',41.85988,-87.62585,'Entire home/apt',5,1,3,32,1125,t,0,0,0,0,41,0,0,4.9,5,5,4.92,5,4.85,4.92,f,4,4,0,0,0.96,0.450678,8.586775,1.275545,99
t,3,3,t,t,'Rogers Park',42.0179,-87.67443,'Entire home/apt',4,2,2,2,365,t,6,36,66,246,20,9,0,4.9,4.95,5,4.9,5,4.7,4.8,f,3,3,0,0,0.49,0.094089,12.867186,9.949229,250
t,8,11,t,t,'Lincoln Park',41.92918,-87.66024,'Entire home/apt',8,3,4,1,1125,t,5,14,14,14,139,23,2,4.76,4.82,4.84,4.89,4.9,4.92,4.73,f,8,8,0,0,3.26,0.452121,11.087215,3.896738,246
t,10,12,t,t,'Irving Park',41.96291,-87.735344,'Private room',2,1,2,1,90,t,14,44,74,74,2,0,0,4,5,5,5,5,4.5,4,f,10,3,7,0,0.06,0.427981,9.31542,8.212999,125
t,14,16,t,t,Uptown,41.97366,-87.66518,'Entire home/apt',4,1,2,2,25,t,11,29,56,326,196,54,4,4.78,4.93,4.9,4.98,5,4.81,4.74,t,14,14,0,0,4.63,0.36143,13.087691,6.870789,168
f,25,25,t,t,'Calumet Heights',41.72778,-87.57738,'Private room',4,1,1,2,120,t,0,0,0,0,15,10,0,4.67,4.73,4.13,4.93,4.87,4.8,4.73,f,23,0,5,18,0.35,1.354274,10.366253,10.759732,35
t,1,1,t,t,Edgewater,41.9795,-87.66898,'Entire home/apt',4,1,2,2,4,t,1,7,27,27,82,33,4,4.98,4.99,5,5,5,4.99,4.91,t,1,1,0,0,2,0.569429,12.875922,7.316332,182
f,1,1,t,t,'Lake View',41.94436,-87.65458,'Entire home/apt',4,2,2,32,1125,f,0,0,0,0,7,0,0,4.25,5,4.5,4.75,4.75,5,5,f,1,1,0,0,0.16,0.198683,12.162445,4.767936,64
t,8,11,t,t,'Lincoln Park',41.92899,-87.65866,'Entire home/apt',6,2,4,1,1125,t,14,39,69,69,161,56,2,4.71,4.82,4.73,4.83,4.84,4.92,4.68,f,8,8,0,0,3.76,0.389293,11.114995,3.848767,200
f,1,3,t,t,Loop,41.88487,-87.62511,'Entire home/apt',5,2,4,32,1124,t,0,0,0,0,60,0,0,4.82,4.73,4.7,4.85,4.7,4.97,4.75,t,1,1,0,0,1.43,0.024646,9.738906,0.532714,94
t,2,2,t,t,Uptown,41.96326,-87.66497,'Entire home/apt',2,1,1,1,1125,t,0,0,5,26,3,3,1,5,5,5,5,5,5,5,t,2,1,1,0,0.35,0.403617,13.129629,6.181855,172
t,20,24,t,t,'Near West Side',41.88581,-87.65114,'Entire home/apt',12,3,7,2,1124,t,7,22,34,270,107,39,3,4.79,4.92,4.78,4.97,4.98,4.96,4.74,f,20,20,0,0,2.54,0.012791,8.831738,1.280867,615
t,14,16,t,t,'Near North Side',41.9003,-87.62172,'Private room',2,1,1,2,1125,t,7,33,45,116,133,45,4,4.94,4.95,4.93,5,4.98,4.98,4.73,f,13,12,1,0,3.15,0.416971,10.635484,1.594064,173
t,14,141,t,t,'Near North Side',41.89051,-87.62292,'Entire home/apt',6,2,3,32,1125,t,30,35,35,304,0,0,0,?,?,?,?,?,?,?,f,14,14,0,0,?,0.270636,10.098709,0.935064,226
t,3,3,t,t,'Logan Square',41.92756,-87.69046,'Entire home/apt',5,2,3,3,90,t,10,38,68,171,107,23,1,4.91,4.99,4.87,4.95,4.97,4.91,4.88,f,3,3,0,0,2.64,0.521855,10.336666,4.755668,176
t,2,5,t,t,'Lincoln Park',41.93253,-87.65573,'Entire home/apt',16,3,4,2,1125,t,13,33,58,320,84,23,3,4.93,4.86,4.94,4.99,5,4.96,4.89,t,1,1,0,0,1.98,0.140048,11.405523,4.013662,700
t,1,1,t,t,Hegewisch,41.65462,-87.54937,'Entire home/apt',5,2,2,2,1125,t,5,29,56,229,112,27,5,4.89,4.92,4.73,4.96,4.96,4.88,4.88,f,1,1,0,0,2.64,0.550733,7.911471,16.033252,83
f,24,25,t,t,'Near North Side',41.8923,-87.62734,'Hotel room',2,1,1,1,1000,t,25,54,84,346,18,2,0,4.56,4.5,4.44,4.89,4.72,4.83,4.67,t,24,0,0,0,0.42,0.045603,10.021299,0.988964,284
t,25,29,t,t,'Near North Side',41.90018,-87.62185,'Entire home/apt',6,2,2,2,1125,t,4,12,20,20,79,33,2,4.96,4.96,4.96,4.97,5,5,4.95,f,12,10,2,0,1.85,0.406384,10.624582,1.58415,506
t,25,29,t,t,'Near North Side',41.89937,-87.62111,'Entire home/apt',7,2,2,2,1125,t,12,31,56,61,181,38,2,4.87,4.9,4.86,4.96,4.99,4.99,4.81,f,12,10,2,0,4.24,0.41284,10.610459,1.542421,385
f,1,1,t,t,Ohare,41.97614,-87.84523,'Entire home/apt',2,1,1,21,1125,t,0,0,0,12,12,0,0,4.92,5,4.92,5,4.92,4.92,4.92,f,1,1,0,0,0.3,0.59538,3.256948,13.569004,70
f,2,2,t,t,'Archer Heights',41.81278,-87.72698,'Entire home/apt',2,1,1,32,1125,t,0,0,0,0,41,0,0,4.83,4.93,4.93,4.85,4.93,4.85,4.8,f,2,2,0,0,0.96,0.88737,2.311169,6.961875,40
t,6,6,t,t,'Lake View',41.95385,-87.66694,'Entire home/apt',8,4,4,1,120,t,13,36,66,299,191,52,2,4.82,4.93,4.83,4.85,4.83,4.98,4.8,t,6,6,0,0,4.52,0.437516,12.486408,5.606342,158
t,6,6,t,t,'Lake View',41.95361,-87.66546,'Entire home/apt',8,3,4,1,180,t,11,32,62,290,155,57,6,4.8,4.83,4.71,4.83,4.92,4.85,4.7,t,6,6,0,0,3.7,0.519,12.50151,5.562107,130
f,18,29,t,t,'New City',41.79921,-87.64459,'Entire home/apt',10,4,6,30,1125,t,14,44,74,254,28,2,0,4.39,4.5,4.64,4.61,4.54,3.96,4.39,f,18,2,16,0,0.73,0.797383,5.956751,5.502983,154
f,1,1,t,t,'Lincoln Square',41.96876,-87.70035,'Entire home/apt',4,2,3,1,1125,t,0,0,0,12,27,4,0,4.96,5,4.93,5,5,5,4.85,t,1,1,0,0,0.66,0.184567,11.183599,7.346422,110
t,25,29,t,t,'Near North Side',41.89936,-87.61977,'Entire home/apt',14,4,4,2,1125,t,6,25,50,69,38,13,1,4.92,4.92,4.84,5,4.97,4.97,4.68,f,12,10,2,0,0.94,0.479558,10.65952,1.565829,913
t,41,47,t,t,'Near West Side',41.88645,-87.64633,'Entire home/apt',6,3,3,2,1125,t,17,39,61,323,59,18,1,4.9,4.92,4.93,4.75,4.9,4.92,4.59,t,18,18,0,0,1.43,0.270398,9.032324,1.070758,830
t,25,29,t,t,'Near North Side',41.89884,-87.62117,'Entire home/apt',7,2,2,2,1125,t,7,29,54,59,173,47,1,4.88,4.88,4.88,4.96,4.98,4.98,4.76,f,12,10,2,0,4.08,0.395287,10.581308,1.506639,456
t,4,4,t,t,'Armour Square',41.85295,-87.63725,'Private room',2,1,1,1,1125,t,14,32,32,288,85,29,2,4.91,4.92,4.91,4.94,4.94,4.89,4.87,t,4,0,4,0,2.01,0.339975,7.802032,1.782386,70
f,1,1,t,t,'Near North Side',41.90967,-87.64036,'Entire home/apt',10,4,5,32,1125,f,0,0,0,0,18,0,0,4.89,5,5,4.89,5,4.83,4.72,f,1,1,0,0,0.42,0.061898,10.499599,2.253345,386
f,3,3,t,t,'Near South Side',41.84814,-87.61885,'Entire home/apt',4,2,2,32,365,t,10,39,69,343,0,0,0,?,?,?,?,?,?,?,t,2,1,1,0,?,0.267277,8.459184,2.15196,250
t,4,4,t,t,'North Center',41.95504,-87.6755,'Entire home/apt',6,2,4,32,1125,t,30,60,90,365,66,11,0,4.76,4.77,4.8,4.95,4.97,4.94,4.59,f,4,4,0,0,1.57,0.055922,12.3966,5.866014,192
f,1,1,t,t,'Logan Square',41.92727,-87.69462,'Entire home/apt',4,2,2,32,1125,f,0,0,0,0,30,0,0,4.86,4.97,4.69,4.83,4.93,4.9,4.93,f,1,1,0,0,0.71,0.377763,10.245553,4.902689,85
