@relation 'dc_listings - full-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R6-8-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute host_is_superhost {FALSE,TRUE}
@attribute host_listings_count numeric
@attribute host_total_listings_count numeric
@attribute host_has_profile_pic {TRUE,FALSE}
@attribute host_identity_verified {TRUE,FALSE}
@attribute room_type {'Private room','Entire home/apt','Hotel room','Shared room'}
@attribute accommodates numeric
@attribute bedrooms numeric
@attribute beds numeric
@attribute minimum_nights numeric
@attribute maximum_nights numeric
@attribute has_availability {TRUE,FALSE}
@attribute availability_30 numeric
@attribute availability_60 numeric
@attribute availability_90 numeric
@attribute availability_365 numeric
@attribute number_of_reviews numeric
@attribute number_of_reviews_ltm numeric
@attribute number_of_reviews_l30d numeric
@attribute review_scores_rating numeric
@attribute review_scores_accuracy numeric
@attribute review_scores_cleanliness numeric
@attribute review_scores_checkin numeric
@attribute review_scores_communication numeric
@attribute review_scores_location numeric
@attribute review_scores_value numeric
@attribute instant_bookable {FALSE,TRUE}
@attribute calculated_host_listings_count numeric
@attribute calculated_host_listings_count_entire_homes numeric
@attribute calculated_host_listings_count_private_rooms numeric
@attribute calculated_host_listings_count_shared_rooms numeric
@attribute reviews_per_month numeric
@attribute dist_from_subway_in_miles numeric
@attribute dist_from_airport_in_miles numeric
@attribute dist_from_city_center numeric
@attribute price numeric

@data
FALSE,6,8,TRUE,TRUE,'Entire home/apt',2,1,1,25,365,TRUE,0,0,21,110,6,3,0,5,5,4.83,4.83,5,5,5,TRUE,6,6,0,0,0.19,0.170376,3.348312,2.019392,177
FALSE,1,2,TRUE,TRUE,'Entire home/apt',2,1,1,2,180,TRUE,0,0,0,0,173,0,0,4.78,4.89,4.81,4.96,4.98,4.95,4.76,TRUE,1,1,0,0,1.87,0.077617,4.455538,0.821473,155
FALSE,17,18,TRUE,FALSE,'Private room',2,1,1,31,1125,TRUE,0,0,0,258,110,10,0,4.66,4.88,4.65,4.94,4.98,4.65,4.75,TRUE,10,1,9,0,1.87,0.492869,5.228827,1.548713,54
FALSE,2,3,TRUE,FALSE,'Entire home/apt',4,2,2,2,1125,TRUE,17,47,77,352,84,17,0,4.77,4.88,4.89,4.96,4.96,4.48,4.69,TRUE,2,2,0,0,1.87,0.632647,3.269409,3.767341,140
FALSE,1,1,TRUE,TRUE,'Entire home/apt',10,4,6,3,1125,TRUE,6,13,28,32,76,22,0,4.75,4.72,4.93,4.92,4.53,4.97,4.74,FALSE,1,1,0,0,1.87,0.149821,4.384593,0.779527,400
FALSE,6,10,TRUE,TRUE,'Entire home/apt',7,2,5,2,365,TRUE,16,32,43,43,57,33,5,4.37,4.51,4.46,4.88,4.82,4.93,4.33,TRUE,6,6,0,0,1.87,0.685541,4.141893,1.052159,283
TRUE,6,8,TRUE,FALSE,'Entire home/apt',4,2,2,3,365,TRUE,0,24,25,25,2,2,1,5,5,5,4.5,5,5,4.5,FALSE,2,2,0,0,1.87,0.359276,3.395555,2.451841,500
FALSE,1,1,TRUE,TRUE,'Entire home/apt',4,1,2,2,1125,TRUE,18,48,78,353,19,19,0,4.47,4.79,4.74,4.63,4.74,4.21,4.79,FALSE,1,1,0,0,1.87,0.499679,2.568265,5.263186,98
FALSE,45,83,TRUE,TRUE,'Entire home/apt',4,1,2,2,365,TRUE,8,29,59,330,16,16,0,4.31,4.44,4.38,4.56,4.19,4.81,4.56,TRUE,37,29,8,0,1.87,0.460167,3.758892,1.108642,258
FALSE,25,30,TRUE,TRUE,'Private room',2,1,1,7,365,TRUE,22,52,82,356,2,2,1,5,5,5,5,5,4.5,5,TRUE,11,4,6,1,1.87,1.015723,4.734664,2.811252,50
FALSE,1,1,FALSE,TRUE,'Entire home/apt',2,1,1,3,365,TRUE,7,24,40,124,2,2,1,5,5,5,5,5,5,5,TRUE,1,1,0,0,1.87,0.564049,3.500325,2.291857,125
TRUE,4,7,TRUE,TRUE,'Entire home/apt',10,4,6,1,60,TRUE,0,0,0,16,33,19,2,4.97,4.97,4.97,5,5,4.97,4.94,FALSE,2,2,0,0,1.87,1.425895,9.481753,5.779883,787
FALSE,2,6,TRUE,FALSE,'Entire home/apt',3,2,2,90,240,FALSE,0,0,0,0,1,0,0,0,?,?,?,?,?,?,FALSE,2,2,0,0,0.03,0.441324,3.856956,2.051389,129
FALSE,7,14,TRUE,TRUE,'Private room',1,1,1,1,1125,TRUE,1,26,56,331,2,1,0,3.5,3,4,5,3,4.5,3,TRUE,7,0,5,2,0.03,0.387691,4.516543,1.287555,115
FALSE,327,383,TRUE,TRUE,'Entire home/apt',3,1,2,31,1125,TRUE,23,52,82,356,3,0,0,4.67,4.67,5,4.33,5,5,4.67,TRUE,13,13,0,0,0.03,0.102028,3.308033,0.540986,294
FALSE,1,1,TRUE,TRUE,'Private room',2,1,1,7,180,TRUE,23,53,83,358,2,0,0,5,5,5,5,5,4.5,5,FALSE,1,0,1,0,0.03,0.70184,7.406155,4.03771,65
FALSE,3,4,TRUE,TRUE,'Entire home/apt',2,1,1,70,1125,TRUE,30,60,90,365,3,0,0,5,5,5,5,5,5,5,FALSE,3,2,1,0,0.03,0.304138,6.238167,2.493801,350
FALSE,327,383,TRUE,TRUE,'Entire home/apt',5,2,2,31,1125,TRUE,28,58,88,362,2,0,0,4,5,5,5,5,5,5,TRUE,13,13,0,0,0.03,0.102028,3.308033,0.540986,364
FALSE,1,1,TRUE,TRUE,'Entire home/apt',9,4,7,31,1125,FALSE,0,0,0,0,2,0,0,4.5,4.5,4,5,4.5,5,5,FALSE,1,1,0,0,0.03,0.205625,5.971041,2.405222,119
FALSE,1,1,TRUE,FALSE,'Entire home/apt',4,2,2,31,1125,FALSE,0,0,0,0,2,0,0,0,?,?,?,?,?,?,FALSE,1,1,0,0,0.03,0.384564,2.916385,2.935385,190
FALSE,1,1,TRUE,FALSE,'Private room',2,1,1,31,1125,FALSE,0,0,0,0,2,0,0,5,5,5,5,5,5,5,FALSE,1,0,1,0,0.03,0.22075,3.695846,0.624736,100
FALSE,1,1,TRUE,TRUE,'Entire home/apt',4,1,1,32,100,TRUE,0,0,0,0,2,1,0,4,3.5,3.5,5,4.5,4.5,4.5,FALSE,1,1,0,0,0.03,0.308211,6.109973,2.335206,84
FALSE,2,3,TRUE,TRUE,'Entire home/apt',5,1,1,31,1125,TRUE,0,0,0,0,2,0,0,5,5,5,5,5,5,5,TRUE,1,1,0,0,0.03,0.262812,3.733394,1.022273,75
FALSE,1,6,TRUE,TRUE,'Entire home/apt',3,1,2,31,1125,TRUE,0,0,0,0,2,0,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.03,0.397381,3.915005,0.429949,125
FALSE,1,1,TRUE,TRUE,'Entire home/apt',4,3,3,31,1125,TRUE,0,0,0,0,2,0,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.03,0.223536,3.639047,1.902586,325
FALSE,1,2,TRUE,TRUE,'Entire home/apt',4,?,1,31,180,FALSE,0,0,0,0,2,0,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.03,0.462441,6.884026,3.308623,60
FALSE,1,1,TRUE,TRUE,'Entire home/apt',14,5,7,6,55,TRUE,0,0,0,0,2,1,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.03,0.53068,5.815354,2.427112,750
FALSE,7,11,TRUE,TRUE,'Entire home/apt',4,2,1,60,1125,TRUE,0,0,0,0,2,0,0,5,5,5,5,5,5,4.5,FALSE,5,5,0,0,0.03,0.551366,3.529819,2.238153,5000
FALSE,2,3,TRUE,TRUE,'Private room',2,1,2,31,1125,TRUE,0,0,0,0,2,0,0,5,5,5,5,5,4,5,FALSE,2,0,2,0,0.03,1.010862,5.991415,3.380582,75
FALSE,1,1,TRUE,TRUE,'Entire home/apt',4,1,1,31,1125,TRUE,0,0,0,0,2,0,0,5,5,5,5,4.5,5,5,FALSE,1,1,0,0,0.03,0.303285,2.173434,2.917834,99
FALSE,1,1,TRUE,TRUE,'Entire home/apt',2,1,1,31,1125,TRUE,0,0,0,0,1,0,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.03,0.477971,3.915056,0.352126,210
TRUE,4,7,TRUE,TRUE,'Entire home/apt',10,4,4,5,1125,TRUE,29,59,89,364,2,1,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.03,0.25681,3.91202,0.567932,2500
FALSE,1,1,TRUE,TRUE,'Entire home/apt',4,1,3,2,90,FALSE,0,0,0,0,2,0,0,4.5,4.5,5,5,4.5,5,5,FALSE,1,1,0,0,0.03,0.244115,8.541653,4.802626,200
FALSE,1,1,TRUE,FALSE,'Private room',2,1,1,31,60,TRUE,0,0,0,0,2,0,0,5,5,5,5,5,5,5,FALSE,1,0,1,0,0.03,0.834482,6.957093,3.235833,75
FALSE,3,3,TRUE,TRUE,'Private room',2,1,1,31,1125,TRUE,0,0,0,0,2,0,0,5,5,4.5,5,5,4.5,5,FALSE,2,1,1,0,0.03,0.197126,4.120442,0.785566,90
FALSE,3,3,TRUE,TRUE,'Entire home/apt',7,2,3,31,120,TRUE,0,0,0,0,2,0,0,5,5,4.5,5,5,5,5,TRUE,1,1,0,0,0.03,1.070608,4.430244,2.833626,150
FALSE,1,1,TRUE,FALSE,'Entire home/apt',3,1,1,31,1125,TRUE,0,0,0,0,2,0,0,5,5,5,5,5,5,5,TRUE,1,1,0,0,0.03,0.302957,3.525928,1.187157,79
FALSE,1,3,TRUE,TRUE,'Private room',2,1,1,31,1125,FALSE,0,0,0,0,2,0,0,5,5,5,5,5,5,5,FALSE,1,0,1,0,0.03,0.563827,4.280787,3.184632,150
FALSE,778,1341,TRUE,TRUE,'Entire home/apt',4,2,3,31,1125,TRUE,0,0,0,0,1,0,0,5,5,5,5,5,5,5,TRUE,20,20,0,0,0.03,0.984532,4.826317,5.573365,134
FALSE,1,1,TRUE,TRUE,'Entire home/apt',2,1,1,31,1125,TRUE,0,0,0,0,2,0,0,4.5,4.5,4,5,5,4.5,4,FALSE,1,1,0,0,0.03,0.442587,5.496412,1.698255,40
FALSE,327,383,TRUE,TRUE,'Entire home/apt',3,1,2,31,1125,TRUE,23,52,82,356,1,0,0,5,5,5,4,5,5,5,TRUE,13,13,0,0,0.03,0.102028,3.308033,0.540986,294
FALSE,2,2,TRUE,TRUE,'Private room',1,1,1,31,1125,TRUE,0,0,12,287,1,0,0,5,5,5,4,4,4,4,TRUE,2,1,1,0,0.03,0.347934,2.603814,5.185213,45
FALSE,14,44,TRUE,TRUE,'Private room',2,1,1,30,365,TRUE,0,0,0,0,1,0,0,5,5,4,5,5,5,5,FALSE,12,2,10,0,0.03,0.354505,4.293254,0.527203,85
FALSE,2,3,TRUE,FALSE,'Private room',2,1,1,1,90,TRUE,29,59,89,89,1,0,0,4,5,3,5,5,5,4,FALSE,2,0,2,0,0.03,0.343813,7.277733,3.812725,150
FALSE,?,?,?,?,'Entire home/apt',4,2,2,31,731,TRUE,3,3,3,269,1,0,0,5,5,5,5,5,5,4,TRUE,157,157,0,0,0.03,0.289133,6.150932,2.558921,140
FALSE,4057,4369,TRUE,TRUE,'Entire home/apt',2,1,1,32,1125,TRUE,1,1,21,296,1,0,0,4,5,5,5,5,5,4,TRUE,235,235,0,0,0.03,0.431467,4.042653,0.473953,173
FALSE,8,10,TRUE,TRUE,'Private room',2,1,1,31,1125,TRUE,30,60,90,326,1,0,0,3,5,5,3,4,5,4,TRUE,8,0,8,0,0.03,0.074161,2.909295,2.31969,345
FALSE,2,3,TRUE,TRUE,'Entire home/apt',4,1,2,31,1125,FALSE,0,0,0,0,1,0,0,4,5,3,5,5,5,5,FALSE,2,1,1,0,0.03,0.323262,4.918912,1.142365,150
FALSE,1,1,TRUE,TRUE,'Private room',2,1,1,31,1125,FALSE,0,0,0,0,1,0,0,4,5,5,5,5,5,5,FALSE,1,0,1,0,0.03,0.253857,6.87804,5.641255,60
FALSE,1,1,TRUE,FALSE,'Entire home/apt',3,2,2,31,1125,FALSE,0,0,0,0,1,0,0,1,1,1,1,1,1,1,FALSE,1,1,0,0,0.03,0.383909,3.70491,1.13864,71
FALSE,2,3,TRUE,TRUE,'Private room',2,1,1,31,1125,FALSE,0,0,0,0,1,0,0,5,5,5,5,5,5,5,FALSE,2,1,1,0,0.03,0.382314,4.877686,1.137093,45
FALSE,2,2,TRUE,TRUE,'Entire home/apt',3,1,1,31,1125,TRUE,0,0,0,250,1,0,0,4,5,5,5,5,2,5,TRUE,1,1,0,0,0.03,0.600353,4.414862,3.309798,80
FALSE,1,4,TRUE,TRUE,'Entire home/apt',5,1,1,31,1125,FALSE,0,0,0,0,1,0,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.03,0.97188,4.835816,2.75864,100
FALSE,1,1,TRUE,TRUE,'Entire home/apt',2,?,1,31,1125,FALSE,0,0,0,0,1,0,0,0,?,?,?,?,?,?,FALSE,1,1,0,0,0.03,0.269541,3.682434,0.722578,65
FALSE,1,5,TRUE,TRUE,'Entire home/apt',3,2,2,31,1125,FALSE,0,0,0,0,1,0,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.03,0.873456,4.826855,2.64836,150
FALSE,35,158,TRUE,TRUE,'Entire home/apt',6,3,3,31,1125,TRUE,0,0,0,255,1,0,0,0,?,?,?,?,?,?,FALSE,32,32,0,0,0.03,1.092445,4.354753,1.567247,260
FALSE,1,1,TRUE,TRUE,'Entire home/apt',2,1,1,31,1125,FALSE,0,0,0,0,1,0,0,4,5,4,5,5,4,3,FALSE,1,1,0,0,0.03,0.360902,4.153805,0.353741,75
FALSE,7,9,TRUE,TRUE,'Entire home/apt',8,3,3,1,1125,TRUE,0,0,0,0,1,0,0,5,4,3,5,5,5,3,TRUE,7,4,3,0,0.03,0.787175,3.142851,3.936654,100
FALSE,1,1,TRUE,TRUE,'Entire home/apt',4,2,3,31,32,FALSE,0,0,0,0,1,0,0,3,3,3,3,5,5,4,FALSE,1,1,0,0,0.03,0.170035,4.399238,1.071829,180
FALSE,1,1,TRUE,TRUE,'Entire home/apt',4,1,3,31,1125,FALSE,0,0,0,0,1,0,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.03,0.464551,4.230955,0.439654,70
FALSE,1,1,TRUE,FALSE,'Entire home/apt',4,2,2,31,1125,TRUE,0,0,0,0,1,0,0,4,5,5,5,5,5,4,FALSE,1,1,0,0,0.03,0.858529,4.829519,2.63166,51
TRUE,9,9,TRUE,TRUE,'Private room',1,1,1,55,180,TRUE,0,20,50,218,1,0,0,5,5,5,5,5,5,4,FALSE,8,3,5,0,0.03,0.716551,7.967806,4.184845,50
FALSE,5,5,TRUE,TRUE,'Private room',1,1,1,31,89,TRUE,29,59,89,89,1,0,0,5,5,5,5,5,5,5,FALSE,5,0,5,0,0.03,0.67995,6.453706,2.809377,67
FALSE,4,5,TRUE,TRUE,'Private room',2,1,2,31,90,TRUE,0,0,0,0,1,0,0,5,5,5,5,5,5,5,FALSE,2,1,1,0,0.03,1.182051,4.84284,2.977582,55
FALSE,4057,4369,TRUE,TRUE,'Entire home/apt',4,2,2,32,1125,TRUE,0,0,0,166,1,0,0,5,5,5,5,5,5,5,TRUE,235,235,0,0,0.03,0.499028,4.473884,0.733303,171
FALSE,1,1,TRUE,FALSE,'Entire home/apt',1,1,1,31,75,FALSE,0,0,0,0,1,0,0,0,?,?,?,?,?,?,FALSE,1,1,0,0,0.03,0.214906,3.92961,0.622659,67
FALSE,3,5,TRUE,TRUE,'Private room',2,1,1,31,1125,TRUE,0,0,13,288,2,0,0,5,5,5,5,5,4.5,5,FALSE,2,0,2,0,0.03,0.231032,5.203903,7.814817,55
FALSE,7,11,TRUE,TRUE,'Entire home/apt',2,2,2,60,1125,TRUE,0,0,0,45,1,0,0,5,5,5,5,5,5,5,FALSE,4,4,0,0,0.03,0.268493,3.237225,1.908733,107
FALSE,1,1,TRUE,TRUE,'Entire home/apt',2,1,1,31,365,TRUE,30,60,90,365,15,0,0,4.43,4.62,4.15,4.69,4.92,4.62,4.54,FALSE,1,1,0,0,0.14,1.218926,6.004164,3.007461,325
FALSE,327,383,TRUE,TRUE,'Entire home/apt',3,1,2,31,1125,TRUE,23,52,82,356,15,5,0,4.93,4.73,5,4.87,4.4,5,4.67,TRUE,13,13,0,0,0.14,0.102028,3.308033,0.540986,294
FALSE,71,79,TRUE,TRUE,'Private room',1,1,1,31,365,TRUE,1,1,1,78,10,2,0,4.78,4.67,4.38,4.89,4.67,5,4.44,FALSE,46,0,46,0,0.14,0.372617,4.344804,0.612198,55
FALSE,71,79,TRUE,TRUE,'Private room',1,1,1,31,365,TRUE,5,5,7,282,13,5,1,4.25,4.5,3.83,4.33,4.75,4.5,4.42,FALSE,46,0,46,0,0.14,0.029075,5.917104,2.190034,35
FALSE,1,1,TRUE,TRUE,'Entire home/apt',16,4,6,7,14,TRUE,0,0,0,28,12,1,0,5,5,4.91,5,5,5,5,FALSE,1,1,0,0,0.14,0.190791,2.830169,2.462866,395
TRUE,4,8,TRUE,TRUE,'Entire home/apt',4,1,1,91,600,TRUE,0,0,10,285,11,0,0,4.64,4.73,4.82,5,4.91,4.55,4.64,FALSE,3,2,1,0,0.14,0.606981,5.433839,2.89537,65
FALSE,68,147,TRUE,TRUE,'Entire home/apt',5,2,2,3,90,TRUE,3,16,43,83,11,0,0,4.91,4.73,5,4.73,4.91,5,4.82,FALSE,17,17,0,0,0.14,0.165097,3.366238,0.837692,436
FALSE,2,3,TRUE,TRUE,'Private room',2,1,1,2,1125,TRUE,30,60,85,344,11,0,0,4.8,4.8,5,4.9,5,5,4.9,FALSE,2,0,2,0,0.14,0.023664,5.108035,1.502664,275
FALSE,1,1,TRUE,TRUE,'Entire home/apt',4,?,1,31,1125,TRUE,0,0,0,0,11,0,0,4.91,5,4.82,5,4.82,4.91,5,FALSE,1,1,0,0,0.14,0.534186,5.178021,1.402343,79
FALSE,9,15,TRUE,TRUE,'Entire home/apt',5,2,2,31,1125,TRUE,0,0,0,266,11,0,0,4.27,4.09,4.27,4.82,4.27,5,4.18,FALSE,9,9,0,0,0.14,0.239735,4.218311,0.530879,96
FALSE,68,147,TRUE,TRUE,'Entire home/apt',5,2,2,30,365,TRUE,2,3,3,3,9,0,0,4.67,4.78,4.67,5,5,5,4.89,FALSE,17,17,0,0,0.14,0.404154,3.787928,0.332834,298
FALSE,1,2,TRUE,TRUE,'Entire home/apt',4,1,2,31,1125,FALSE,0,0,0,0,9,0,0,4.44,4.89,4.44,5,5,3.88,4.75,FALSE,1,1,0,0,0.14,0.760194,4.600173,2.555666,100
TRUE,2,2,TRUE,TRUE,'Entire home/apt',8,4,4,31,1125,TRUE,0,0,0,0,8,0,0,5,5,4.63,5,4.75,4.88,4.75,FALSE,2,2,0,0,0.14,0.558654,4.560748,1.447925,400
FALSE,1,4,TRUE,TRUE,'Entire home/apt',4,2,2,31,1125,TRUE,0,0,0,0,7,0,0,5,5,5,5,5,5,4.67,TRUE,1,1,0,0,0.14,0.271227,4.391585,0.629836,375
FALSE,3,6,TRUE,TRUE,'Private room',2,1,1,31,365,TRUE,0,0,0,0,6,0,0,3.67,4.17,3.83,5,4.5,4.33,4.5,FALSE,3,0,3,0,0.14,1.109119,5.828,3.424853,29
TRUE,13,13,TRUE,TRUE,'Shared room',2,1,2,31,1125,TRUE,0,0,0,0,7,0,0,4.71,4.86,4.86,5,5,5,4.86,FALSE,3,1,1,1,0.14,0.097859,4.20971,1.706293,35
FALSE,1,2,TRUE,TRUE,'Private room',2,1,1,31,1125,FALSE,0,0,0,0,7,0,0,5,5,5,5,5,5,5,FALSE,1,0,1,0,0.14,0.166766,2.570033,2.752467,150
FALSE,4,4,TRUE,TRUE,'Entire home/apt',6,2,3,31,1125,FALSE,0,0,0,0,7,0,0,4.33,4.5,4.33,4.83,4.67,5,4.5,FALSE,3,1,2,0,0.14,1.068662,4.404821,1.702993,165
FALSE,1,2,TRUE,TRUE,'Entire home/apt',3,1,1,31,1125,TRUE,0,0,0,0,7,0,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.14,0.386415,4.356596,0.618111,105
FALSE,?,?,?,?,'Entire home/apt',2,?,?,31,731,TRUE,0,0,0,271,3,2,0,5,5,4.67,4.67,5,5,5,TRUE,157,157,0,0,0.14,0.184592,3.882505,0.625814,91
FALSE,71,79,TRUE,TRUE,'Private room',1,1,1,31,365,TRUE,11,11,25,300,5,2,0,4.8,4.6,4.4,4.8,4.6,4.4,4.8,FALSE,46,0,46,0,0.14,0.109804,5.985251,2.234362,39
FALSE,?,?,?,?,'Entire home/apt',2,1,1,31,731,TRUE,20,50,80,355,5,4,0,4.8,4.8,4.8,5,4.8,5,4.8,TRUE,157,157,0,0,0.14,0.291043,3.662079,0.365393,183
FALSE,2,2,TRUE,TRUE,'Entire home/apt',2,1,1,2,1125,TRUE,14,42,72,161,5,3,1,4.6,5,3.8,4.6,4,4.8,5,FALSE,2,1,1,0,0.14,1.053709,4.668062,2.845444,128
FALSE,4,7,TRUE,TRUE,'Private room',2,1,1,1,28,TRUE,16,24,24,36,2,0,0,5,5,5,5,5,5,5,TRUE,4,0,4,0,0.14,0.231068,3.458964,0.607947,239
FALSE,?,?,?,?,'Entire home/apt',2,?,?,31,731,TRUE,0,0,9,284,3,0,0,4,4.33,4.67,4.33,4,4.67,4.33,TRUE,157,157,0,0,0.14,0.260705,3.528526,1.042745,86
FALSE,4057,4369,TRUE,TRUE,'Entire home/apt',2,1,1,32,1125,TRUE,0,0,0,61,2,1,0,5,5,5,5,5,5,4.5,TRUE,235,235,0,0,0.14,0.499028,4.473884,0.733303,157
FALSE,?,?,?,?,'Entire home/apt',2,?,?,31,731,TRUE,0,0,23,298,3,1,0,5,4.67,5,4.67,5,4.67,4,TRUE,157,157,0,0,0.14,0.173318,3.318684,3.353959,72
FALSE,?,?,?,?,'Entire home/apt',2,?,?,31,731,TRUE,14,44,74,349,2,1,0,5,5,5,5,5,5,5,TRUE,157,157,0,0,0.14,0.171846,3.311017,3.344154,77
TRUE,12,18,TRUE,TRUE,'Entire home/apt',4,1,2,31,1125,TRUE,5,35,65,340,3,1,0,4.67,4.67,5,5,5,5,4.33,TRUE,11,8,0,0,0.14,0.260256,3.180915,2.41653,145
FALSE,201,253,TRUE,TRUE,'Entire home/apt',4,2,2,31,365,TRUE,0,0,8,283,3,1,0,5,5,5,5,5,5,5,FALSE,156,150,5,0,0.14,0.154415,4.367929,0.687978,98
FALSE,201,253,TRUE,TRUE,'Entire home/apt',5,2,2,31,365,TRUE,30,60,90,365,3,1,0,4.67,4.67,5,5,5,5,5,TRUE,156,150,5,0,0.14,0.344384,2.817307,2.723135,164
FALSE,2641,7013,TRUE,TRUE,'Private room',8,2,4,2,1125,TRUE,16,40,70,89,2,1,0,5,5,5,5,5,5,5,TRUE,15,0,15,0,0.14,0.131522,3.497412,1.565262,452
FALSE,1,2,TRUE,FALSE,'Entire home/apt',2,1,1,31,1125,FALSE,0,0,0,0,2,0,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.14,0.15703,4.583893,0.974852,165
FALSE,1,2,TRUE,TRUE,'Entire home/apt',2,2,2,31,1125,TRUE,0,0,0,0,2,0,0,5,5,4.5,5,5,5,5,FALSE,1,1,0,0,0.14,0.550954,5.727858,1.925791,85
TRUE,3,4,TRUE,TRUE,'Private room',2,1,1,31,1125,TRUE,28,58,88,359,1,1,0,5,5,5,5,5,5,5,TRUE,3,1,2,0,0.14,0.527933,4.684597,1.849311,150
FALSE,4057,4369,TRUE,TRUE,'Entire home/apt',4,2,2,32,1125,TRUE,0,0,16,291,1,1,0,3,3,3,5,5,5,2,TRUE,235,235,0,0,0.14,0.113986,3.05539,1.111566,208
TRUE,2,3,TRUE,TRUE,'Private room',2,1,1,28,1125,TRUE,0,0,0,64,24,1,0,4.9,4.73,4.55,4.86,4.86,4.81,4.71,FALSE,2,0,2,0,0.14,0.87307,9.522474,5.759129,40
FALSE,2,2,TRUE,TRUE,'Private room',1,1,1,5,1125,TRUE,20,50,80,355,11,1,0,4.64,4.82,4.55,5,5,4.82,4.36,FALSE,2,0,2,0,0.14,0.69521,4.084933,2.488592,90
FALSE,2,3,TRUE,TRUE,'Entire home/apt',10,5,6,3,1125,TRUE,30,60,90,365,11,2,0,4.82,4.91,4.64,5,5,5,4.36,FALSE,2,2,0,0,0.14,1.397473,8.696165,5.033496,1495
FALSE,?,?,?,?,'Entire home/apt',2,1,1,30,731,TRUE,9,11,39,314,5,2,0,5,5,4.4,5,4.6,5,4.2,TRUE,157,157,0,0,0.14,0.124136,3.84132,3.284628,121
FALSE,1,1,TRUE,TRUE,'Entire home/apt',2,1,1,180,1124,TRUE,0,0,1,107,10,0,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.14,0.085775,3.635773,2.92226,130
FALSE,4,8,TRUE,TRUE,'Entire home/apt',2,1,1,60,1125,TRUE,0,0,0,167,1,1,0,5,5,5,5,5,5,5,FALSE,3,3,0,0,0.14,0.096458,3.417759,1.998202,80
TRUE,4,7,TRUE,TRUE,'Private room',1,1,1,3,60,TRUE,0,1,31,306,13,6,0,4.77,4.77,4.69,4.92,4.85,4.54,4.85,FALSE,3,0,3,0,0.14,1.228314,8.656194,5.479975,69
FALSE,2,5,TRUE,TRUE,'Entire home/apt',4,2,2,90,1125,TRUE,29,58,87,353,1,1,0,5,5,5,5,5,5,5,TRUE,1,1,0,0,0.14,0.955235,8.383308,5.183358,94
FALSE,31,42,TRUE,TRUE,'Entire home/apt',3,1,1,90,1125,TRUE,0,0,0,267,2,1,0,5,5,5,5,5,5,5,FALSE,31,31,0,0,0.14,0.248454,3.258378,1.903628,70
TRUE,2,3,TRUE,TRUE,'Private room',3,2,2,3,90,TRUE,0,12,29,209,2,1,0,4.5,4.5,4.5,5,5,4.5,4.5,FALSE,2,0,2,0,0.14,0.743963,10.133524,6.356802,125
FALSE,31,42,TRUE,TRUE,'Entire home/apt',3,1,1,90,1125,TRUE,15,45,75,350,2,1,0,4.5,4.5,4,4.5,5,5,4.5,FALSE,31,31,0,0,0.14,0.228399,3.302026,2.053455,75
TRUE,5,6,TRUE,TRUE,'Entire home/apt',2,1,1,135,1125,TRUE,0,0,0,205,11,0,0,4.91,5,4.82,4.91,5,5,5,FALSE,5,5,0,0,0.14,0.287052,3.220444,1.997969,67
TRUE,4,4,TRUE,TRUE,'Private room',2,1,1,31,1125,TRUE,10,40,70,345,348,25,1,4.91,4.95,4.9,4.97,4.98,4.95,4.88,FALSE,4,1,3,0,3.56,0.579253,8.140218,4.601335,72
FALSE,2,3,TRUE,FALSE,'Private room',3,1,1,31,40,TRUE,0,0,0,0,291,0,0,4.73,4.83,4.72,4.89,4.89,4.47,4.73,FALSE,2,0,2,0,3.56,0.46131,2.825867,3.898892,77
TRUE,4,5,TRUE,FALSE,'Entire home/apt',2,?,1,2,300,TRUE,8,36,66,341,204,49,2,4.78,4.85,4.89,4.97,4.98,4.91,4.84,FALSE,4,4,0,0,3.56,1.977247,6.175322,3.730318,89
TRUE,1,1,TRUE,TRUE,'Entire home/apt',2,?,1,2,30,TRUE,10,26,46,46,203,46,6,4.85,4.93,4.93,4.96,4.95,4.88,4.8,TRUE,1,1,0,0,3.56,0.234245,3.67141,0.94482,132
FALSE,1,1,TRUE,TRUE,'Entire home/apt',2,1,1,3,1125,TRUE,6,16,32,170,142,60,5,4.93,4.94,4.92,4.99,4.94,4.96,4.85,FALSE,1,1,0,0,3.56,0.216093,3.902579,0.542883,213
FALSE,201,253,TRUE,TRUE,'Entire home/apt',4,1,2,31,365,TRUE,13,39,69,344,72,49,3,4.86,4.9,4.89,4.86,4.92,4.97,4.79,TRUE,156,150,5,0,3.56,0.244569,4.223586,0.538675,188
