@relation 'nyc_listings - full-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V-weka.filters.unsupervised.attribute.Remove-R6-8'

@attribute host_is_superhost {f,t}
@attribute host_listings_count numeric
@attribute host_total_listings_count numeric
@attribute host_has_profile_pic {t,f}
@attribute host_identity_verified {t,f}
@attribute room_type {'Private room','Entire home/apt','Hotel room','Shared room'}
@attribute accommodates numeric
@attribute bedrooms numeric
@attribute beds numeric
@attribute minimum_nights numeric
@attribute maximum_nights numeric
@attribute has_availability {t,f}
@attribute availability_30 numeric
@attribute availability_60 numeric
@attribute availability_90 numeric
@attribute availability_365 numeric
@attribute number_of_reviews numeric
@attribute number_of_reviews_ltm numeric
@attribute number_of_reviews_l30d numeric
@attribute review_scores_rating numeric
@attribute review_scores_accuracy numeric
@attribute review_scores_cleanliness numeric
@attribute review_scores_checkin numeric
@attribute review_scores_communication numeric
@attribute review_scores_location numeric
@attribute review_scores_value numeric
@attribute instant_bookable {f,t}
@attribute calculated_host_listings_count numeric
@attribute calculated_host_listings_count_entire_homes numeric
@attribute calculated_host_listings_count_private_rooms numeric
@attribute calculated_host_listings_count_shared_rooms numeric
@attribute reviews_per_month numeric
@attribute dist_from_subway_in_miles numeric
@attribute dist_from_airport_in_miles numeric
@attribute dist_from_city_center numeric
@attribute price numeric

@data
f,1,2,t,t,'Entire home/apt',2,1,1,30,90,t,0,28,35,103,53,0,0,4.8,4.74,4.9,4.98,4.98,4.56,4.55,f,1,1,0,0,0.35,0.501566,6.972147,2.439298,220
f,2,12,t,t,'Private room',2,1,2,3,30,t,3,12,38,38,241,22,1,4.73,4.76,4.69,4.66,4.72,4.46,4.65,f,2,0,2,0,1.69,0.159199,4.58527,4.201415,111
f,1,4,t,t,'Private room',3,2,2,45,300,t,1,6,36,311,53,0,0,4.64,4.63,4.6,4.78,4.83,4.83,4.59,f,1,0,1,0,0.38,0.09423,8.593568,4.182111,140
t,2,2,t,t,'Private room',2,1,1,2,28,t,0,14,44,319,63,3,1,4.89,4.89,4.81,4.94,4.92,4.84,4.89,f,2,0,2,0,0.91,0.140836,5.343903,5.685795,75
f,1,1,t,t,'Private room',2,1,1,30,730,t,0,0,0,0,1,0,0,5,5,4,5,5,4,5,f,1,0,1,0,0.01,0.140052,4.880446,3.794131,90
f,1,1,t,f,'Private room',2,1,1,30,365,f,0,0,0,0,3,0,0,5,4.67,4.67,5,5,4.67,4.67,f,1,0,1,0,0.06,0.163566,4.839013,4.503947,125
f,1,3,t,t,'Private room',2,2,1,30,30,t,30,60,90,365,148,0,0,4.41,4.38,4.26,4.82,4.76,4.71,4.47,f,1,0,1,0,1.11,0.552082,4.166444,2.184405,200
t,2,8,t,t,'Entire home/apt',6,1,2,30,1125,t,0,23,53,328,165,2,0,4.53,4.69,4.37,4.81,4.84,4.83,4.43,t,2,1,1,0,1.15,0.359942,6.836526,2.231345,160
f,1,1,t,t,'Entire home/apt',6,3,3,30,1125,t,0,0,0,0,4,0,0,5,5,4.75,4.5,5,5,5,f,1,1,0,0,0.03,0.223598,5.136633,3.106999,211
f,1,12,t,f,'Entire home/apt',3,1,1,200,730,t,0,0,0,0,92,0,0,4.23,4.43,4.05,4.53,4.52,4.84,4.41,f,1,1,0,0,0.65,0.044979,5.397849,0.942671,110
f,2,5,t,t,'Private room',2,1,1,30,30,t,8,38,68,343,177,0,0,4.62,4.7,4.74,4.78,4.71,4.85,4.68,f,2,0,2,0,1.29,0.316229,8.074753,4.650786,95
t,1,2,t,t,'Private room',3,1,1,4,30,t,0,2,19,279,221,28,3,4.95,4.95,4.96,4.99,4.99,5,4.93,t,1,0,1,0,1.58,0.155335,7.536805,1.448023,175
f,1,2,t,f,'Private room',2,1,1,30,180,f,0,0,0,0,1,0,0,5,5,3,5,5,5,5,f,1,0,1,0,0.01,0.380236,6.456085,1.406786,95
f,1,1,t,t,'Private room',1,1,1,30,30,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,0,1,0,?,0.16962,8.326437,4.672406,90
f,1,1,t,t,'Entire home/apt',2,1,1,30,90,t,6,6,6,165,62,1,1,4.83,4.85,4.89,4.75,4.97,4.98,4.79,f,1,1,0,0,0.46,0.148406,7.225759,2.064861,130
f,1,1,t,t,'Entire home/apt',2,2,2,180,365,t,1,28,58,333,58,0,0,4.71,4.88,4.8,4.76,4.82,4.25,4.69,f,1,1,0,0,0.39,0.12363,5.554201,5.188749,110
f,2,5,t,t,'Entire home/apt',3,?,2,4,365,t,3,6,15,243,215,9,2,4.3,4.57,3.94,4.48,4.23,4.76,4.4,f,2,2,0,0,1.51,0.399038,7.078692,2.422074,175
t,2,4,t,f,'Private room',2,1,1,30,730,t,15,21,51,326,273,3,0,4.75,4.86,4.83,4.86,4.8,4.51,4.82,f,2,0,2,0,1.99,0.326114,8.223947,5.961488,55
f,1,1,t,t,'Entire home/apt',2,1,1,30,90,t,0,0,5,280,61,0,0,4.49,4.65,3.53,4.65,4.68,4.98,4.41,f,1,1,0,0,0.4,0.066281,6.167016,3.160826,105
f,1,3,t,t,'Private room',1,1,1,30,365,t,0,0,0,239,34,0,0,4.76,4.88,4.64,4.94,4.88,4.7,4.85,f,1,0,1,0,0.25,0.150116,5.434359,4.896166,65
t,2,4,t,t,'Entire home/apt',4,2,2,3,90,t,1,1,22,95,152,10,0,4.79,4.82,4.69,4.92,4.9,4.85,4.69,f,2,2,0,0,1.08,0.120765,5.502486,2.621072,288
f,1,2,t,t,'Entire home/apt',2,1,1,30,365,t,0,0,0,0,168,0,0,4.05,4.26,3.69,4.59,4.39,4.4,4.16,f,1,1,0,0,1.15,0.116745,6.639293,3.630371,80
f,6,7,t,t,'Private room',3,1,2,30,1125,t,0,0,0,15,0,0,0,?,?,?,?,?,?,?,f,6,0,6,0,?,1.525048,2.561593,8.028758,89
t,1,5,t,t,'Entire home/apt',4,?,2,30,730,t,0,0,0,45,173,2,0,4.48,4.65,4.4,4.79,4.63,4.31,4.55,f,1,1,0,0,1.26,0.148752,4.670336,3.674981,70
f,1,3,t,t,'Private room',2,1,1,30,365,t,0,0,0,243,85,1,0,4.69,4.79,4.57,4.93,4.91,4.76,4.76,f,1,0,1,0,0.56,0.208028,5.091857,3.139172,88
t,1,1,t,t,'Entire home/apt',2,2,2,30,90,t,0,0,0,254,89,5,0,4.81,4.87,4.88,4.96,4.97,4.38,4.73,f,1,1,0,0,0.67,0.375447,7.090351,5.930401,120
f,1,2,t,t,'Private room',1,1,1,30,60,f,0,0,0,0,3,0,0,5,5,5,5,4.67,5,4.33,f,1,0,1,0,0.06,0.18863,5.36996,5.249696,99
f,1,2,t,t,'Entire home/apt',3,1,1,30,90,t,0,0,29,29,57,0,0,4.45,4.55,3.89,4.61,4.61,4.91,4.41,f,1,1,0,0,0.43,0.255286,6.196908,2.981143,175
f,7,19,t,t,'Entire home/apt',2,1,1,2,1125,t,25,55,85,360,53,6,1,4.92,4.91,4.87,4.94,4.96,4.7,4.68,f,6,6,0,0,0.46,0.249252,7.44899,11.809086,99
f,2,3,t,t,'Private room',2,1,1,30,1125,t,0,0,7,282,36,0,0,4.97,4.97,4.8,5,5,5,4.91,f,2,0,2,0,0.24,0.073579,7.485982,1.439829,85
t,2,2,t,t,'Entire home/apt',4,2,2,2,29,t,0,0,0,74,28,2,0,4.96,5,4.93,4.81,4.93,4.88,4.92,f,2,1,1,0,0.2,0.15723,9.193113,5.696965,165
f,5,11,t,t,'Entire home/apt',2,1,1,3,45,t,5,29,59,334,285,19,2,4.69,4.84,4.87,4.82,4.72,4.65,4.68,f,3,3,0,0,1.9,0.402781,9.190069,5.624485,248
f,2,4,t,t,'Entire home/apt',2,1,1,30,1124,t,0,0,0,0,268,0,0,4.59,4.64,4.76,4.9,4.88,4.23,4.59,f,2,2,0,0,1.88,0.213288,7.577896,5.702168,135
f,2,5,t,t,'Entire home/apt',4,2,2,7,365,t,0,0,0,159,153,0,0,4.37,4.39,3.81,4.46,4.36,4.64,4.23,f,2,2,0,0,1.08,0.380977,7.098058,2.476495,390
f,2,3,t,t,'Entire home/apt',4,3,3,5,29,t,6,9,23,23,55,3,0,4.46,4.71,4.25,4.52,4.77,4.98,4.59,f,2,1,1,0,0.45,0.156159,7.844678,2.181439,600
f,2,4,t,f,'Entire home/apt',3,?,2,3,29,t,3,6,15,265,223,33,1,4.7,4.77,4.54,4.9,4.9,4.71,4.62,t,1,1,0,0,1.62,0.157421,4.555541,3.916137,102
t,1,1,t,t,'Entire home/apt',5,4,6,30,180,t,0,0,0,81,93,3,1,4.83,4.77,4.93,4.95,4.77,4.77,4.86,f,1,1,0,0,0.62,0.338467,9.386141,5.999476,220
t,2,5,t,t,'Private room',2,1,1,3,28,t,3,21,50,325,62,12,2,4.89,4.92,4.89,4.92,4.92,4.77,4.9,t,2,1,1,0,0.57,0.460495,7.014511,5.844194,99
f,3,9,t,t,'Private room',1,1,3,30,1125,t,0,5,35,310,14,0,0,4.92,4.92,4.69,4.75,4.92,4.67,4.5,f,3,0,3,0,0.1,0.077341,6.604328,3.892603,55
f,1,10,t,t,'Entire home/apt',2,1,1,30,730,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.212365,6.954278,2.027773,200
f,1,1,t,t,'Entire home/apt',4,1,2,30,100,t,0,0,0,0,29,0,0,4.62,4.76,4.45,4.97,4.97,4.79,4.72,f,1,1,0,0,0.26,0.188279,5.898327,3.500253,83
f,1,1,t,t,'Private room',2,1,1,3,29,t,1,1,1,1,308,0,0,4.79,4.81,4.83,4.89,4.89,4.41,4.72,f,1,0,1,0,2.16,0.309479,7.985972,6.123554,100
f,5,32,t,t,'Entire home/apt',9,2,4,2,28,t,2,7,14,255,516,60,4,4.33,4.25,4.41,4.6,4.49,4.79,4.33,t,3,3,0,0,3.77,0.188926,7.242655,2.108309,459
f,1,1,t,t,'Private room',1,1,1,30,730,f,0,0,0,0,3,0,0,3.67,3.33,3,4.67,4.33,5,4.33,f,1,0,1,0,0.02,0.177122,5.27496,3.043474,85
f,1,2,t,t,'Private room',2,1,1,1,1125,t,0,0,0,0,190,0,0,4.75,4.85,4.67,4.92,4.88,4.65,4.73,f,1,0,1,0,1.32,0.224892,4.47909,4.293542,100
f,1,2,t,t,'Private room',2,1,1,30,182,t,0,1,31,306,45,0,0,4.82,4.91,4.91,4.87,4.76,4.4,4.8,t,1,0,1,0,0.32,0.288027,8.182805,5.933672,75
f,2,2,t,t,'Private room',1,1,1,2,25,t,4,9,18,257,461,60,3,4.51,4.58,4.66,4.83,4.79,4.84,4.62,f,2,0,2,0,3.07,0.195956,6.731121,0.428363,85
f,1,1,t,t,'Entire home/apt',4,2,2,30,60,t,0,0,0,221,3,0,0,5,5,5,5,5,4.67,5,f,1,1,0,0,0.02,0.125571,9.818231,6.152775,260
t,3,3,t,t,'Entire home/apt',2,1,1,30,365,t,0,0,0,129,479,3,0,4.93,4.95,4.96,4.98,4.98,4.89,4.91,t,3,3,0,0,3.21,0.165702,9.763432,6.169323,90
t,2,4,t,f,'Private room',3,1,1,30,365,t,5,5,14,289,251,7,1,4.79,4.78,4.8,4.83,4.73,4.52,4.79,f,2,0,2,0,1.81,0.321113,8.19486,5.981914,60
t,1,1,t,t,'Entire home/apt',6,1,4,2,20,t,5,6,19,283,232,18,4,4.78,4.78,4.88,4.92,4.9,4.67,4.73,f,1,1,0,0,1.73,0.051508,5.417044,5.139736,190
f,2,3,t,f,'Private room',2,1,1,7,1125,t,0,9,36,36,243,23,2,4.58,4.73,4.21,4.78,4.87,4.82,4.61,f,2,0,2,0,1.71,0.364665,7.049381,2.28153,79
f,1,1,t,f,'Private room',3,2,2,5,30,t,0,2,2,162,63,0,0,4.92,4.94,4.97,4.94,4.98,4.37,4.77,f,1,0,1,0,0.47,0.19851,7.808568,5.486395,75
t,6,26,t,t,'Entire home/apt',3,1,2,5,360,t,1,2,32,212,69,22,4,4.71,4.78,4.83,4.97,4.86,4.8,4.61,t,3,2,1,0,1.12,0.873833,4.725032,7.966322,123
f,1,2,t,t,'Private room',1,1,1,8,90,t,1,1,15,41,81,7,0,4.85,4.93,4.88,4.93,4.96,4.96,4.8,f,1,0,1,0,0.85,0.249381,6.789481,0.486295,62
t,1,1,t,f,'Private room',1,1,1,30,60,t,4,13,17,26,145,5,1,4.84,4.84,4.76,4.81,4.78,4.96,4.83,f,1,0,1,0,1.06,0.234361,6.14401,0.950354,68
f,1,1,t,t,'Entire home/apt',3,?,2,30,365,t,0,0,0,0,25,0,0,4.85,4.63,4.79,5,4.89,4.79,4.74,f,1,1,0,0,0.17,0.270513,7.147986,2.331617,100
t,2,37,t,t,'Entire home/apt',7,2,2,1,730,t,25,45,75,350,11,10,3,4.91,4.8,5,5,5,4.9,4.8,f,2,2,0,0,0.08,0.024869,7.719411,2.651014,568
f,1,1,t,f,'Entire home/apt',4,1,2,30,30,t,0,0,1,250,21,0,0,4.95,4.94,5,4.88,4.88,4.94,4.88,f,1,1,0,0,0.14,0.278849,4.046153,2.538983,150
f,1,1,t,t,'Entire home/apt',2,1,1,10,300,t,0,0,0,0,56,0,0,4.67,4.86,4.84,4.91,4.96,4.79,4.64,f,1,1,0,0,0.4,0.15126,6.30942,3.753201,85
f,2,2,t,t,'Entire home/apt',3,1,1,30,120,t,2,3,3,82,162,4,0,4.53,4.56,4.59,4.63,4.85,4.67,4.54,f,2,2,0,0,1.14,0.182318,6.303301,4.015837,106
f,1,1,t,t,'Entire home/apt',2,1,1,5,1125,t,0,0,0,0,27,0,0,4.58,4.64,4.44,4.96,4.8,4.92,4.44,f,1,1,0,0,0.28,0.106287,6.232393,3.146956,250
f,1,3,t,t,'Entire home/apt',3,1,1,3,365,t,6,8,8,265,119,9,1,4.81,4.88,4.69,4.93,4.92,4.97,4.66,f,1,1,0,0,0.9,0.045831,8.411618,4.966485,170
t,5,6,t,t,'Private room',2,1,1,30,730,t,0,0,0,262,70,3,0,4.69,4.32,4.55,4.77,4.68,4.38,4.51,f,5,0,5,0,0.48,0.105668,7.957431,5.420375,80
f,1,1,t,t,'Entire home/apt',5,3,3,5,30,t,0,0,0,0,35,7,2,4.86,4.91,4.74,4.91,4.94,4.94,4.8,f,1,1,0,0,0.29,0.314331,9.102479,5.746064,325
t,1,1,t,t,'Private room',2,1,1,3,1125,t,3,6,15,251,325,39,3,4.93,4.93,4.94,4.99,4.98,4.85,4.91,t,1,0,1,0,2.18,0.11323,8.192739,5.31416,89
f,1,1,t,t,'Entire home/apt',2,1,1,90,365,t,0,0,0,0,80,1,0,4.36,4.66,4.22,4.47,4.55,4.23,4.24,f,1,1,0,0,0.6,0.326181,8.280798,6.032289,70
t,1,1,t,t,'Entire home/apt',4,?,3,30,180,t,0,0,15,241,178,5,0,4.93,4.9,4.91,4.94,4.95,4.97,4.84,f,1,1,0,0,1.32,0.325271,6.503303,3.365462,153
f,1,1,t,t,'Private room',1,1,1,3,14,t,0,0,0,244,20,0,0,4.9,4.89,4.89,5,5,4.8,4.9,f,1,0,1,0,0.17,0.149297,5.266529,5.409689,75
f,1,2,t,t,'Entire home/apt',4,2,2,30,90,t,0,0,0,218,68,0,0,4.87,4.96,4.99,4.97,4.99,4.97,4.73,f,1,1,0,0,0.53,0.091018,9.388303,5.379478,190
f,2,2,t,t,'Entire home/apt',3,1,1,30,1125,t,0,17,42,304,118,2,0,4.76,4.85,4.83,4.83,4.92,4.9,4.63,f,2,1,1,0,0.79,0.064915,7.467504,2.424558,185
t,4,6,t,t,'Private room',1,1,1,28,360,t,6,6,6,254,68,1,0,4.87,4.83,4.9,4.95,4.95,5,4.83,f,4,2,2,0,0.46,0.164709,6.15633,0.636534,171
t,2,2,t,t,'Entire home/apt',2,?,1,3,60,t,6,19,49,49,144,32,1,4.92,4.93,4.76,4.74,4.93,4.93,4.77,f,1,1,0,0,1.6,0.24949,7.155901,2.244886,368
f,1,1,t,t,'Entire home/apt',2,2,3,30,356,t,0,0,0,264,82,4,1,4.66,4.79,4.69,4.79,4.88,4.38,4.51,f,1,1,0,0,0.6,0.581082,6.813491,2.4342,215
f,1,1,t,t,'Entire home/apt',2,?,1,30,59,t,0,0,0,0,32,0,0,4.71,4.79,4.41,4.9,4.97,4.93,4.69,f,1,1,0,0,0.23,0.043648,7.707856,1.903729,120
f,1,2,t,t,'Entire home/apt',4,?,2,30,120,t,0,0,0,187,263,0,0,4.71,4.91,4.74,4.92,4.87,4.83,4.81,t,1,1,0,0,1.95,0.186759,8.665581,4.993943,100
t,3,3,t,t,'Entire home/apt',4,1,3,2,1125,t,5,5,11,252,281,28,4,4.81,4.87,4.89,4.93,4.9,4.97,4.77,f,2,2,0,0,1.99,0.12668,9.257242,5.695326,174
f,1,1,t,t,'Private room',2,3,1,30,90,f,0,0,0,0,4,0,0,4.33,4,4,4.33,4.33,4.33,4.33,f,1,0,1,0,0.03,0.857342,8.340758,9.12864,80
f,2,2,t,t,'Entire home/apt',5,3,4,1,1125,t,18,48,78,353,39,2,1,4.42,4.41,4.36,4.67,4.59,4.87,4.21,f,2,2,0,0,0.31,0.246174,9.053017,5.757591,900
f,2,3,t,t,'Private room',2,1,1,2,365,t,3,9,39,296,513,28,2,4.5,4.66,4.42,4.74,4.74,4.73,4.57,t,2,0,2,0,3.46,0.162052,7.908322,4.960746,97
f,1,1,t,f,'Entire home/apt',2,?,1,30,730,t,0,0,0,0,22,0,0,4.6,4.86,3.62,4.57,4.86,4.62,4.48,f,1,1,0,0,0.16,0.432493,6.836098,2.299898,100
f,2,2,t,t,'Entire home/apt',3,1,1,2,270,t,4,10,31,242,194,58,3,4.99,4.97,4.98,4.99,4.98,4.97,4.88,f,2,2,0,0,1.55,0.218461,9.272393,5.329808,210
f,2,5,t,t,'Private room',3,1,2,30,730,t,10,40,70,345,92,0,0,4.84,4.76,4.85,4.92,4.97,4.83,4.72,f,2,0,2,0,0.63,0.133507,8.162939,5.134155,139
t,1,1,t,t,'Entire home/apt',2,1,1,28,365,t,0,2,2,20,42,7,0,4.86,4.93,4.64,4.98,4.98,4.63,4.71,t,1,1,0,0,0.34,0.22627,4.323899,3.284189,130
t,1,1,t,t,'Entire home/apt',2,1,1,4,60,t,4,9,17,272,284,17,0,4.96,4.96,4.98,4.98,4.98,4.96,4.9,f,1,1,0,0,1.92,0.190266,6.371702,3.293801,195
t,3,6,t,t,'Entire home/apt',5,2,3,6,365,t,14,44,74,108,29,7,0,4.9,4.93,4.62,4.97,4.9,4.72,4.66,f,2,1,1,0,0.21,0.1485,4.860256,3.80208,599
f,11,12,t,t,'Entire home/apt',2,1,1,120,180,t,0,0,0,163,20,0,0,5,5,5,5,5,5,5,f,1,1,0,0,0.15,0.125198,5.292028,2.242608,139
f,1,2,t,t,'Private room',2,1,1,30,730,t,0,0,0,0,32,0,0,4.53,4.63,4.03,4.84,4.94,4.88,4.5,f,1,0,1,0,0.33,0.265829,7.192593,2.417169,67
t,1,2,t,t,'Entire home/apt',4,1,2,30,89,t,0,0,29,119,74,5,0,4.89,4.88,4.93,4.99,5,4.93,4.83,f,1,1,0,0,0.53,0.448758,6.594901,3.170946,155
f,1,4,t,t,'Private room',2,1,1,7,999,t,2,6,23,276,59,25,2,4.72,4.83,4.83,4.89,4.85,4.34,4.68,f,1,0,1,0,0.41,0.305656,3.872324,3.333224,76
f,1,2,t,t,'Private room',2,1,1,30,90,t,0,0,0,0,105,0,0,4.79,4.75,4.82,4.96,4.99,4.67,4.73,f,1,0,1,0,0.76,0.186349,4.969173,3.482945,120
f,1,1,t,t,'Private room',1,1,?,30,730,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,0,1,0,?,0.237394,2.809509,3.54161,55
f,1,2,t,t,'Entire home/apt',2,1,1,30,365,t,0,0,0,0,18,0,0,4.88,4.87,4.75,4.94,4.88,4.88,4.81,f,1,1,0,0,0.13,0.16547,7.782254,2.113324,175
t,1,1,t,t,'Entire home/apt',2,1,2,14,1125,t,0,0,0,230,141,5,0,4.91,4.9,4.9,4.88,4.9,4.98,4.77,f,1,1,0,0,0.96,0.064449,7.787171,2.007308,200
f,2,2,t,t,'Entire home/apt',6,2,2,3,60,t,8,37,67,327,90,8,2,4.89,4.92,4.83,4.93,4.91,4.95,4.83,f,1,1,0,0,0.74,0.096686,5.83769,3.8551,330
f,1,3,t,f,'Entire home/apt',2,1,1,6,28,t,1,1,1,3,27,0,0,4.41,4.54,4.78,4.92,4.79,4.83,4.25,f,1,1,0,0,0.19,0.378069,6.560106,3.313811,150
f,1,1,t,t,'Entire home/apt',2,1,1,15,200,t,13,18,48,323,34,1,0,4.97,4.97,4.97,4.94,4.91,4.97,4.81,f,1,1,0,0,0.26,0.089791,5.622764,2.184526,210
f,1,1,t,t,'Private room',2,1,1,30,30,t,0,0,0,249,7,0,0,4.86,4.86,4.57,4.86,4.86,4.86,4.86,f,1,0,1,0,0.07,0.031977,5.509296,2.50771,100
t,2,3,t,t,'Entire home/apt',12,5,5,3,60,t,2,5,8,222,39,12,3,4.73,4.86,4.58,4.86,4.86,4.86,4.67,f,1,1,0,0,0.32,0.114603,8.706787,5.083836,900
t,5,6,t,t,'Entire home/apt',4,2,2,3,180,t,2,4,8,205,269,36,2,4.74,4.8,4.49,4.94,4.92,4.82,4.73,f,2,2,0,0,2.13,0.275514,5.20023,3.13896,173
f,1,1,t,t,'Entire home/apt',4,2,2,30,730,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.101189,4.326033,2.598827,250
t,2,2,t,t,'Private room',2,1,1,4,45,t,2,2,5,5,245,13,0,4.81,4.82,4.6,4.93,4.87,4.85,4.77,f,2,0,2,0,1.66,0.149503,6.273043,3.774634,150
f,1,1,t,t,'Entire home/apt',16,4,5,30,730,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.137699,4.886109,4.726746,100
t,2,2,t,t,'Entire home/apt',6,3,3,2,60,t,0,0,0,65,234,11,0,4.86,4.88,4.89,4.84,4.88,4.78,4.65,f,1,1,0,0,1.67,0.060493,7.755454,2.671445,596
f,2,2,t,t,'Private room',2,1,1,30,1125,t,0,0,0,6,44,0,0,4.86,4.93,4.83,4.98,5,4.98,4.86,f,2,1,1,0,0.3,0.150643,6.424511,0.328115,139
f,3,4,t,t,'Entire home/apt',2,1,1,30,120,t,0,0,5,5,59,3,0,4.84,4.86,4.48,4.91,4.91,4.96,4.75,f,1,1,0,0,0.47,0.053508,6.025892,1.417902,160
f,1,2,t,t,'Entire home/apt',5,2,3,4,1125,t,1,2,2,36,38,5,1,4.97,4.92,4.86,4.95,4.97,4.89,4.86,f,1,1,0,0,0.28,0.221076,7.250612,2.60221,250
f,1,1,t,t,'Private room',1,1,1,30,120,t,0,0,3,183,29,0,0,4.91,4.86,4.91,4.95,4.95,4.73,4.91,f,1,0,1,0,0.2,0.109908,3.53462,3.514906,78
f,1,1,t,t,'Entire home/apt',2,1,1,30,365,t,0,0,0,0,19,1,0,4.95,4.89,4.79,4.79,4.84,4.95,4.84,f,1,1,0,0,0.14,0.387026,6.525819,3.146243,140
f,2,4,t,t,'Entire home/apt',4,1,1,30,30,t,0,0,0,0,337,0,0,4.71,4.86,4.82,4.89,4.92,4.38,4.72,f,2,2,0,0,2.3,0.272234,7.68372,5.661216,135
f,1,1,t,t,'Entire home/apt',4,2,2,5,1125,t,0,7,19,261,71,8,0,4.79,4.7,4.68,4.84,4.86,4.58,4.61,f,1,1,0,0,0.48,0.118835,7.608436,2.649028,671
t,1,8,t,t,'Entire home/apt',4,2,2,2,1125,t,1,4,4,252,507,38,3,4.86,4.81,4.77,4.97,4.97,4.88,4.86,f,1,1,0,0,3.79,0.051069,2.608863,3.966952,151
f,1,1,t,t,'Entire home/apt',2,1,1,2,15,t,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.418555,9.273143,5.923984,150
f,2,3,t,t,'Entire home/apt',5,2,3,4,1125,t,5,10,37,305,36,1,0,4.97,5,4.86,4.97,5,4.83,4.86,t,2,2,0,0,0.32,0.138408,5.359533,5.816068,332
f,5,11,t,t,'Entire home/apt',2,1,1,4,45,t,14,39,69,344,188,18,1,4.63,4.78,4.78,4.73,4.72,4.58,4.63,f,3,3,0,0,1.29,0.343242,9.230638,5.572521,203
f,1,1,t,t,'Private room',2,1,1,5,730,t,0,19,19,265,178,2,0,4.8,4.82,4.46,4.94,4.92,4.52,4.75,f,1,0,1,0,1.28,3.267372,5.725986,9.320906,70
t,2,2,t,t,'Entire home/apt',2,1,1,28,1125,t,0,0,0,64,58,4,0,4.82,4.81,4.56,4.95,4.95,4.79,4.79,f,2,2,0,0,0.41,0.16004,7.751112,2.923683,155
t,3,3,t,t,'Entire home/apt',8,2,6,2,21,t,10,21,27,278,299,40,2,4.83,4.8,4.88,4.86,4.88,4.75,4.79,f,3,1,2,0,2.24,0.197054,4.638476,3.77511,350
t,2,3,t,t,'Entire home/apt',2,1,1,30,365,t,0,0,0,219,4,0,0,5,5,5,4.75,5,5,5,f,1,1,0,0,0.07,0.132346,6.52881,0.904329,185
t,1,1,t,t,'Private room',2,1,1,3,1125,t,5,14,16,231,211,22,1,4.88,4.94,4.94,4.94,4.92,4.95,4.8,f,1,0,1,0,1.55,0.328115,7.068256,2.103188,175
f,1,3,t,t,'Entire home/apt',2,1,1,30,365,t,6,36,66,341,44,1,0,4.83,4.9,4.83,4.95,4.88,4.95,4.71,f,1,1,0,0,0.35,0.181608,7.778744,2.132678,225
f,2,5,t,t,'Private room',2,1,1,30,30,t,30,60,90,365,231,0,0,4.69,4.85,4.82,4.83,4.72,4.83,4.72,f,2,0,2,0,1.59,0.404118,7.922831,4.562418,110
f,1,1,t,t,'Entire home/apt',4,1,2,1,60,t,0,0,0,0,50,0,0,4.98,4.98,4.8,4.93,4.98,4.84,4.84,f,1,1,0,0,0.36,0.163859,5.625918,2.562657,229
f,1,4,t,t,'Entire home/apt',2,?,?,30,180,t,0,0,0,112,126,3,0,4.64,4.83,4.72,4.86,4.93,4.54,4.69,f,1,1,0,0,0.87,0.154716,6.414041,3.838908,98
f,2,3,t,t,'Entire home/apt',2,1,1,30,1125,t,0,0,0,249,15,5,0,4.53,4.73,4.67,4.87,4.6,4.67,4.6,f,2,1,1,0,0.3,0.295851,6.636332,9.037748,90
f,2,5,t,t,'Private room',1,1,1,30,90,t,6,36,66,341,38,0,0,4.42,4.71,4.03,4.79,4.79,4.15,4.42,f,2,0,2,0,0.3,0.046104,5.073049,5.089112,75
f,1,1,t,f,'Entire home/apt',4,2,2,30,1125,t,0,0,0,0,18,0,0,4.78,4.83,4.56,5,4.83,4.44,4.67,f,1,1,0,0,0.37,0.164114,4.910324,5.331268,100
f,1,2,t,t,'Entire home/apt',2,1,2,30,90,t,0,0,0,0,37,0,0,4.51,4.72,4.14,4.86,4.83,4.97,4.71,f,1,1,0,0,0.27,0.135498,5.695512,1.420342,110
t,3,5,t,t,'Private room',2,1,1,2,29,t,1,4,32,118,339,59,7,4.9,4.95,4.92,4.95,4.98,4.97,4.83,t,3,0,3,0,2.32,0.087103,8.32659,4.83575,65
f,1,2,t,t,'Private room',1,1,1,5,18,t,0,0,0,0,35,1,0,4.52,4.45,4.52,4.67,4.61,4.85,4.55,f,1,0,1,0,0.3,0.22706,5.573165,2.755941,85
f,1,2,t,t,'Entire home/apt',4,1,1,30,1125,t,0,1,1,235,92,0,0,4.44,4.5,4.34,4.74,4.77,3.68,4.25,t,1,1,0,0,0.68,0.073005,7.60857,5.853375,65
f,4,4,t,f,'Private room',2,1,1,30,365,t,30,60,90,365,27,0,0,4.54,4.75,4.79,4.92,4.84,3.84,4.5,f,4,0,4,0,0.2,0.169557,6.846106,6.194478,165
