host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,dist_from_subway_in_miles,dist_from_airport_in_miles,dist_from_city_center,price
t,3,3,t,t,Lake View,41.95414,-87.6703,Entire home/apt,2,,1,1,1125,t,6,6,6,6,74,52,4,4.77,4.95,4.72,4.99,4.99,4.89,4.73,t,3,3,0,0,4.63,0.253542539,12.43767764,5.693710406,119
t,1,2,t,t,Logan Square,41.92015,-87.68394,Entire home/apt,2,1,2,2,1125,t,0,0,0,0,70,54,2,4.9,4.94,4.76,4.94,4.97,4.94,4.93,f,1,1,0,0,4.45,0.31646155,9.982711721,4.142053625,106
f,1,2,t,t,Near South Side,41.86731051,-87.62288958,Entire home/apt,4,1,1,32,365,t,30,60,90,90,0,0,0,,,,,,,,t,1,1,0,0,,0.152141042,9.026782701,0.834628524,1000
t,6,6,t,t,Bridgeport,41.83909,-87.65995,Private room,2,1,1,1,1125,t,10,40,70,345,32,20,1,4.78,4.84,4.78,4.75,4.84,4.75,4.75,t,6,0,6,0,2,0.304053389,6.237086554,3.155176155,73
t,6,6,t,t,Bridgeport,41.83954,-87.65976,Private room,2,1,1,1,1125,t,21,51,81,356,44,32,2,4.64,4.82,4.73,4.91,4.93,4.73,4.61,t,6,0,6,0,2.76,0.315466846,6.263748443,3.1232834,63
f,6,6,t,f,Washington Park,41.78624,-87.61812,Entire home/apt,6,3,4,2,1125,t,3,30,60,132,29,17,1,4.59,4.9,4.79,4.83,4.83,4.14,4.69,t,6,2,4,0,1.96,0.410425392,7.331870658,6.37034151,179
f,1,1,t,f,Near North Side,41.907,-87.62563,Entire home/apt,4,1,1,32,32,f,0,0,0,0,1,0,0,5,5,5,5,5,5,5,f,1,1,0,0,0.07,0.371987172,10.84519934,2.007056029,107
t,2,4,t,f,Near West Side,41.87367,-87.68323,Entire home/apt,7,3,3,3,14,t,20,21,33,33,23,23,2,4.87,4.78,4.78,4.91,4.91,4.78,4.7,f,1,1,0,0,2.57,0.220829536,7.131520356,2.933248213,189
f,4050,4359,t,t,Loop,41.8851235,-87.6259459,Entire home/apt,2,1,1,32,1125,t,0,0,17,292,0,0,0,,,,,,,,t,525,525,0,0,,0.073168016,9.718688939,0.528337399,164
f,4050,4359,t,t,Loop,41.8851235,-87.6259459,Entire home/apt,2,1,1,32,1125,t,0,13,43,318,1,1,0,5,5,5,5,5,5,5,t,525,525,0,0,0.11,0.073168016,9.718688939,0.528337399,160
f,4050,4359,t,t,Loop,41.8851235,-87.6259459,Entire home/apt,2,1,1,32,1125,t,6,7,37,312,0,0,0,,,,,,,,t,525,525,0,0,,0.073168016,9.718688939,0.528337399,166
f,25,25,t,t,Calumet Heights,41.73006,-87.57869,Shared room,1,1,2,3,66,t,0,0,0,0,4,2,1,4.5,5,4.5,4.25,4.5,4.25,5,f,23,0,5,18,0.29,1.27655102,10.24002373,10.5890889,24
f,1,2,t,t,West Ridge,41.99762,-87.68817,Private room,2,1,1,32,1125,t,4,4,16,291,21,16,1,4.76,4.9,4.48,4.86,4.76,4.67,4.95,t,1,0,1,0,1.44,0.847624847,11.90058309,8.841267527,51
t,17,17,t,t,Uptown,41.9704,-87.67139,Entire home/apt,4,1,3,1,365,t,12,37,67,67,77,47,1,4.79,4.81,4.83,4.96,4.97,4.88,4.74,t,16,16,0,0,4.81,0.275708845,12.75673965,6.76143002,101
t,5,6,t,f,Woodlawn,41.78262,-87.60703,Private room,1,1,1,32,365,t,13,43,73,348,33,13,0,4.7,4.82,4.67,4.82,4.76,4.42,4.73,f,5,0,5,0,2.06,0.139546327,7.940789333,6.704399735,35
t,6,6,t,t,Bridgeport,41.83732,-87.66101,Private room,1,1,1,1,1125,t,23,53,83,358,39,24,1,4.9,4.95,4.9,4.95,4.97,4.77,4.82,t,6,0,6,0,2.45,0.277014848,6.118857172,3.289593276,56
f,2,4,t,t,Brighton Park,41.81979,-87.7044,Entire home/apt,6,2,3,32,365,t,0,0,0,0,1,1,0,5,5,5,5,5,5,5,f,2,2,0,0,0.11,1.053768409,3.507949811,5.725233574,103
t,1,2,t,t,Avondale,41.93742,-87.71936,Entire home/apt,7,3,4,3,1125,t,15,33,33,210,39,29,6,4.9,4.95,4.87,4.95,5,4.87,4.82,f,1,1,0,0,2.76,0.404186439,10.51616749,6.376924742,218
t,75,216,t,t,Near North Side,41.89749,-87.62202,Entire home/apt,1,,1,32,1125,t,0,30,60,335,1,0,0,5,5,5,5,5,5,5,f,68,68,0,0,0.08,0.323529029,10.48137837,1.403726474,100
f,1,3,t,t,Loop,41.871,-87.62804,Private room,2,1,1,1,1125,t,2,5,5,50,17,17,6,4.76,4.47,4.88,4.76,4.82,4.76,4.76,t,1,0,1,0,5.1,0.083819063,8.972520232,0.499235867,116
t,9,14,t,t,Lake View,41.93325,-87.64898,Entire home/apt,8,4,4,1,22,t,14,31,55,145,63,51,3,4.81,4.83,4.87,4.87,4.92,4.95,4.73,t,6,5,1,0,4.12,0.230874848,11.62409198,3.946818352,497
f,4,4,t,t,West Town,41.9102,-87.66968,Entire home/apt,7,1,1,3,160,t,9,37,67,157,28,23,2,4.79,4.86,4.82,4.71,4.75,5,4.75,f,3,3,0,0,1.78,0.434402736,9.687260447,3.105971958,176
f,2,2,t,t,Humboldt Park,41.90011,-87.71736,Entire home/apt,4,2,2,2,1125,t,13,43,73,348,31,18,2,4.58,4.65,4.42,4.77,4.84,3.94,4.55,t,2,2,0,0,2.03,1.011343695,8.102802346,5.016197612,165
f,4050,4359,t,t,Near North Side,41.8986092,-87.6206819,Entire home/apt,4,2,2,32,1125,t,0,4,34,309,0,0,0,,,,,,,,t,525,525,0,0,,0.414647983,10.58768035,1.500153123,182
f,1,4,t,t,Lincoln Park,41.9126,-87.64994,Entire home/apt,4,2,2,2,1125,t,0,0,0,0,6,3,0,5,5,5,5,5,5,5,f,1,1,0,0,0.43,0.139840997,10.37336121,2.622212268,300
t,2,2,t,t,Douglas,41.82833,-87.62038,Entire home/apt,4,2,3,3,365,t,8,28,58,333,35,25,2,4.94,4.91,4.94,4.97,5,4.69,4.89,f,2,2,0,0,2.4,0.362032078,7.777733313,3.472432327,157
t,5,6,t,f,Woodlawn,41.78395,-87.6073,Private room,1,1,1,2,635,t,11,37,67,342,50,34,3,4.86,4.88,4.72,4.92,4.84,4.66,4.88,f,5,0,5,0,3.26,0.231246765,7.923885187,6.611488151,35
f,3,3,t,f,Morgan Park,41.69817,-87.66957,Entire home/apt,10,3,3,3,1125,t,26,56,82,354,51,32,4,4.61,4.63,4.69,4.76,4.78,4.75,4.59,f,2,2,0,0,3.28,0.021653087,7.561791244,12.60363465,205
f,7,7,t,t,Bridgeport,41.83878,-87.64173,Private room,2,1,1,32,1125,t,0,0,0,0,20,17,0,4.4,4.6,4.35,4.75,4.55,4.45,4.45,t,7,0,7,0,1.4,0.650691571,7.055361953,2.790178558,40
t,1,2,t,t,Edgewater,41.97762,-87.66548,Entire home/apt,2,1,1,1,28,t,2,2,2,2,19,12,0,4.79,4.95,4.84,4.84,4.95,4.89,4.84,t,1,1,0,0,1.23,0.371070007,13.06704696,7.137873888,129
f,7,7,t,t,Bridgeport,41.83986,-87.64156,Private room,2,1,1,32,1125,t,0,0,0,0,29,14,0,4.66,4.9,4.45,5,4.9,4.79,4.83,t,7,0,7,0,1.91,0.594307614,7.102023398,2.715563689,40
f,7,7,t,t,Bridgeport,41.84015,-87.64205,Private room,2,1,1,32,1125,t,0,0,0,0,11,9,0,4.27,4.27,4,4.64,4.55,4.55,4.36,t,7,0,7,0,0.7,0.562377243,7.08976384,2.702621769,40
t,46,78,t,t,Near South Side,41.85567,-87.6239,Entire home/apt,6,2,3,2,365,t,15,36,61,322,75,57,5,4.87,4.8,4.83,4.81,4.93,4.83,4.8,t,46,46,0,0,4.73,0.228724361,8.50517968,1.580840475,384
f,1,1,t,t,Near North Side,41.89572,-87.6333,Entire home/apt,2,1,1,32,365,t,14,44,74,349,0,0,0,,,,,,,,f,1,1,0,0,,0.114516843,9.980258462,1.230707203,109
t,14,16,t,t,Lake View,41.95951,-87.67122,Entire home/apt,2,1,1,2,25,t,7,32,62,337,44,33,2,4.75,4.82,4.59,4.91,4.89,4.89,4.59,t,14,14,0,0,2.95,0.250481586,12.76647389,6.055449936,120
t,14,16,t,t,Lincoln Square,41.96423,-87.69226,Entire home/apt,2,1,1,2,25,t,9,35,65,340,63,55,5,4.75,4.81,4.87,4.97,4.89,4.9,4.56,t,14,14,0,0,4.18,0.164982104,11.64696624,6.851944807,142
t,14,16,t,t,Lincoln Square,41.96648,-87.68212,Entire home/apt,4,1,1,2,25,t,8,27,50,155,91,77,6,4.93,4.93,4.88,4.92,4.99,4.93,4.82,t,14,14,0,0,6.36,0.149475209,12.18705477,6.734156375,146
f,4050,4359,t,t,Near North Side,41.8986092,-87.6206819,Entire home/apt,4,2,2,32,1125,t,0,12,42,317,1,1,0,4,5,4,5,3,5,4,t,525,525,0,0,0.12,0.414647983,10.58768035,1.500153123,183
t,20,24,t,t,Loop,41.88646,-87.62462,Entire home/apt,6,2,3,2,1125,t,6,18,43,218,74,58,4,4.81,4.89,4.8,4.92,4.96,4.82,4.66,f,20,20,0,0,5.16,0.123245106,9.835030881,0.642445378,383
f,2,2,t,f,West Pullman,41.65938,-87.64112,Private room,2,1,1,30,1125,t,0,0,0,258,5,2,0,4.6,4.6,4.2,4.8,4.8,4.6,4.8,t,2,0,2,0,0.34,1.02084916,10.64182901,15.10433111,59
f,1,1,t,f,Grand Boulevard,41.81885,-87.61365,Entire home/apt,2,1,2,4,1125,t,17,43,73,160,8,8,3,4.88,5,5,4.88,5,4.75,4.75,f,1,1,0,0,1.3,0.320553327,7.907748411,4.182265136,108
t,3,4,t,t,Lower West Side,41.85617,-87.68541,Private room,1,1,1,21,365,t,0,28,58,333,4,4,1,4.5,5,4.5,5,4.25,3.75,4,t,3,1,2,0,0.38,0.096162504,6.068166825,3.392467771,45
f,1,1,t,t,Logan Square,41.91755,-87.71712,Entire home/apt,6,3,4,2,1125,t,0,0,0,0,16,16,5,4.94,4.94,4.88,4.81,4.94,4.56,4.88,f,1,1,0,0,4.49,0.756795433,9.27919665,5.490013889,174
t,3,4,t,t,Lower West Side,41.85697,-87.68348,Private room,1,1,1,28,365,t,18,48,78,353,2,2,0,5,5,5,5,5,5,5,t,3,1,2,0,0.19,0.134465765,6.175940563,3.273532566,48
f,19,23,t,t,Lincoln Square,41.97633,-87.67907,Entire home/apt,3,1,1,32,1125,t,24,54,84,359,32,24,0,4.56,4.59,4.44,5,4.94,4.91,4.5,f,19,19,0,0,2.29,0.68170706,12.32585322,7.292214048,179
t,1,4,t,t,Dunning,41.95096,-87.83456,Entire home/apt,2,1,1,2,10,t,0,0,0,0,12,10,2,4.92,5,5,5,5,4.92,4.83,f,1,1,0,0,0.81,1.37540236,4.283139264,12.25823079,98
f,19,23,t,t,Lincoln Square,41.97802,-87.67892,Entire home/apt,3,1,1,32,1125,t,0,12,42,317,26,26,0,4.5,4.77,4.46,4.85,4.92,4.92,4.65,t,19,19,0,0,2.56,0.788866365,12.33311293,7.397751077,170
t,1,1,t,t,West Town,41.90404,-87.6638,Entire home/apt,6,2,4,1,1125,t,14,25,37,312,65,50,5,4.83,4.83,4.86,4.95,4.97,4.91,4.71,f,1,1,0,0,4.25,0.195308836,9.473215452,2.578724448,63
f,1,8,t,t,Uptown,41.96495,-87.65322,Entire home/apt,4,1,2,32,1125,t,0,26,56,256,8,5,0,4.88,4.88,5,5,5,4.88,4.5,f,1,1,0,0,0.51,0.249459627,13.48295826,6.127561469,138
f,7,7,t,t,Bridgeport,41.83979,-87.64169,Private room,2,1,1,32,1125,t,0,0,0,0,20,8,0,4.65,4.7,4.35,4.65,4.65,4.6,4.65,t,7,0,7,0,1.27,0.594018854,7.093447326,2.721941135,40
f,4050,4359,t,t,Near North Side,41.8986092,-87.6206819,Entire home/apt,6,3,3,32,1125,t,30,60,90,365,1,1,0,1,1,2,3,3,5,2,t,525,525,0,0,0.13,0.414647983,10.58768035,1.500153123,222
t,1,1,t,t,Grand Boulevard,41.82336,-87.61657,Entire home/apt,6,3,5,2,1125,t,12,30,30,30,30,21,2,4.8,4.87,4.73,4.93,4.87,4.83,4.77,f,1,1,0,0,2,0.282403487,7.85173975,3.845514702,268
f,1,2,t,t,Lake View,41.93962004,-87.64104041,Entire home/apt,2,,1,2,1125,t,3,32,62,337,27,21,2,4.52,4.78,4.78,4.78,4.74,4.93,4.67,t,1,1,0,0,1.76,0.673740579,12.21998732,4.289019669,114
t,3,5,t,t,Lower West Side,41.85225,-87.67791,Entire home/apt,2,,1,2,1125,t,8,22,50,140,62,55,4,4.87,4.92,4.87,4.97,4.95,4.81,4.79,f,3,3,0,0,4.65,0.15574015,6.118825989,3.175140483,86
f,2,6,t,t,Hyde Park,41.79529,-87.59364,Private room,1,1,1,1,60,t,0,0,15,15,4,3,0,5,5,5,5,4.75,4.75,5,t,2,0,2,0,0.31,0.350760382,8.692133086,6.045373568,45
t,1,1,t,t,Avondale,41.93737,-87.72592,Entire home/apt,2,1,1,2,1125,t,0,0,14,276,47,32,1,4.98,4.96,4.98,5,4.98,4.91,4.96,t,1,1,0,0,3.05,0.754737738,10.17273833,6.65343317,149
f,11,55,t,t,Logan Square,41.91691,-87.69657,Private room,4,1,1,2,30,t,18,36,36,36,54,40,1,4.41,4.61,4.22,4.96,4.8,4.91,4.39,t,8,0,8,0,3.64,0.365515644,9.533403537,4.523472167,54
f,11,55,t,t,Logan Square,41.9189,-87.6964,Private room,3,1,1,2,30,t,21,39,39,39,58,41,2,4.4,4.52,4.4,4.78,4.62,4.83,4.5,t,8,0,8,0,3.78,0.23067165,9.666536037,4.598746034,54
f,11,55,t,t,Logan Square,41.9172,-87.69429,Private room,2,1,1,2,30,t,10,26,26,26,64,48,1,4.61,4.58,4.45,4.86,4.75,4.81,4.63,t,8,0,8,0,4.23,0.370332071,9.592818902,4.435897869,70
f,11,55,t,t,Logan Square,41.91883,-87.69642,Private room,1,1,1,2,30,t,17,35,35,35,36,22,1,3.92,3.89,3.78,4.44,4.31,4.5,3.92,t,8,0,8,0,2.41,0.235223354,9.661608638,4.596654935,29
f,11,55,t,t,Logan Square,41.91683,-87.69444,Private room,3,1,1,2,30,t,18,36,36,36,37,31,1,4.62,4.62,4.46,4.92,4.92,4.92,4.76,t,8,0,8,0,2.82,0.376365433,9.566016967,4.426943696,48
t,2,7,t,t,Albany Park,41.96126,-87.71398,Entire home/apt,6,3,3,2,30,t,21,51,81,261,20,13,1,4.95,5,4.9,5,5,4.85,4.85,f,2,2,0,0,1.32,0.376195548,10.4872459,7.351898725,207
f,1,1,t,t,Edgewater,41.98517,-87.66657,Entire home/apt,4,2,2,3,30,t,5,5,5,5,40,26,3,4.85,4.98,4.93,5,4.93,4.93,4.85,f,1,1,0,0,2.65,0.432091029,13.01525529,7.655759826,177
t,2,2,t,f,Woodlawn,41.7788,-87.59983,Entire home/apt,4,2,2,3,45,t,4,26,49,313,33,24,1,4.76,4.82,4.85,4.97,4.88,4.61,4.85,t,2,1,1,0,2.16,0.339282274,8.345282221,7.044393053,83
t,2,2,t,t,East Garfield Park,41.88309,-87.69359,Entire home/apt,4,1,2,2,8,t,5,18,48,48,20,20,5,4.85,5,4.95,4.95,4.95,4.7,4.9,t,2,2,0,0,6.38,0.159792785,7.429137167,3.499911231,78
t,14,16,t,t,Lincoln Square,41.96689,-87.68666,Entire home/apt,4,2,2,2,25,t,7,20,37,295,48,48,4,4.85,4.85,4.81,4.83,4.83,5,4.73,t,14,14,0,0,3.99,0.086118147,11.93781907,6.868216125,156
t,1,1,t,f,Lincoln Park,41.91966,-87.6522,Entire home/apt,6,3,3,3,90,t,10,11,11,25,27,16,1,4.89,5,4.96,5,5,5,4.74,f,1,1,0,0,1.76,0.104526857,10.72330521,3.117560907,296
f,19,23,t,t,Lincoln Square,41.97643,-87.67919,Entire home/apt,3,1,1,1,1125,t,16,37,67,342,7,7,0,4.57,4.86,4.71,4.57,4.71,5,4.57,t,19,19,0,0,1.94,0.690532935,12.31921596,7.301045301,131
f,2,2,t,t,West Town,41.89408,-87.66861,Entire home/apt,8,5,5,1,7,t,8,35,65,340,13,6,1,5,5,5,5,5,5,4.62,t,2,1,1,0,0.85,0.592450822,8.749123017,2.388732311,1684
t,1,1,t,t,Uptown,41.95846,-87.64781,Private room,2,1,1,2,7,t,6,29,51,228,65,39,1,4.89,4.89,4.8,4.86,4.91,4.95,4.94,f,1,0,1,0,4.25,0.490403357,13.19918321,5.631360402,55
t,2,2,t,t,North Center,41.93865,-87.67745,Entire home/apt,5,2,3,32,365,t,16,46,76,351,12,11,0,4.92,5,4.75,5,5,4.92,4.67,f,2,2,0,0,0.83,0.472317808,11.30001757,4.921794089,307
f,2,2,t,t,Woodlawn,41.77688,-87.60113,Entire home/apt,6,2,2,32,1125,t,17,17,17,270,24,20,1,4.46,4.46,4.21,4.42,4.83,4.38,4.38,t,1,1,0,0,1.76,0.341214859,8.283437846,7.157457026,169
t,1,1,t,f,Logan Square,41.9201,-87.68736,Entire home/apt,4,1,1,1,7,t,0,0,0,0,14,5,0,5,5,5,5,5,5,4.79,t,1,1,0,0,0.98,0.244147263,9.911079987,4.274978946,127
t,6,8,t,t,Lower West Side,41.84921,-87.67999,Entire home/apt,9,3,3,32,180,t,0,0,0,83,0,0,0,,,,,,,,t,6,6,0,0,,0.377464182,5.886878153,3.388706698,575
t,1,1,t,t,Lake View,41.93845,-87.66596,Entire home/apt,10,4,5,2,1125,t,11,26,56,185,62,48,6,4.84,4.81,4.81,4.97,4.92,4.85,4.79,f,1,1,0,0,4.04,0.386189163,11.52945191,4.608486505,452
f,19,23,t,t,Albany Park,41.96485,-87.70754,Entire home/apt,6,2,2,32,365,t,21,51,81,356,16,16,0,4.88,4.56,4.63,4.81,4.81,4.63,4.5,f,19,19,0,0,1.87,0.102111542,10.81210232,7.337974256,199
t,9,14,t,t,Lincoln Park,41.92717,-87.6401,Entire home/apt,4,2,3,1,1125,t,10,29,54,144,60,48,0,4.85,4.92,4.92,4.88,4.95,5,4.72,t,6,5,1,0,4.17,0.705707476,11.51005852,3.432217367,172
f,6,10,t,f,Logan Square,41.91644,-87.68374,Entire home/apt,4,2,2,2,1125,t,3,32,62,62,52,41,2,4.6,4.75,4.65,4.92,4.83,4.88,4.69,f,6,5,1,0,3.66,0.187648968,9.750011368,3.95881472,179
t,4,6,t,t,Albany Park,41.97044,-87.74564,Entire home/apt,4,2,2,3,28,t,13,35,65,155,48,41,1,4.81,4.83,4.94,4.94,4.98,4.67,4.67,f,4,3,1,0,3.66,0.675235773,8.708356776,8.977717257,131
t,2,3,t,t,Lake View,41.94571,-87.66073,Entire home/apt,4,1,2,2,30,t,18,45,71,332,24,16,2,4.96,4.96,4.96,5,5,5,4.71,f,2,2,0,0,1.57,0.210445307,12.10351961,4.961354235,314
f,1,1,t,t,West Town,41.9033,-87.69185,Entire home/apt,12,5,5,3,365,t,24,42,71,333,34,27,1,4.71,4.91,4.7,4.91,4.79,4.85,4.73,f,1,1,0,0,2.53,0.881928364,8.742998002,3.808082867,645
f,1,1,t,t,Austin,41.89048,-87.76446,Entire home/apt,6,3,3,2,1125,t,25,55,85,360,0,0,0,,,,,,,,f,1,1,0,0,,0.222431759,7.239183724,7.401892119,213
t,21,22,t,t,Mckinley Park,41.82673,-87.6669,Private room,1,1,1,2,1125,t,10,36,66,341,18,15,5,4.72,4.78,4.61,4.89,4.78,4.56,4.61,t,14,0,14,0,1.21,0.770041389,5.449139531,4.082522671,39
t,21,22,t,t,Mckinley Park,41.82742,-87.66921,Private room,2,1,,2,1125,t,9,36,66,341,32,19,3,4.84,4.88,4.78,4.94,4.88,4.63,4.78,t,14,0,14,0,2.12,0.636626584,5.366682101,4.105926506,41
t,21,22,t,t,Mckinley Park,41.82827,-87.669,Private room,2,1,1,2,1125,t,13,40,70,345,55,41,6,4.85,4.82,4.69,4.95,4.8,4.56,4.84,t,14,0,14,0,3.65,0.63887426,5.407796419,4.050021024,41
t,21,22,t,t,Mckinley Park,41.82658,-87.66733,Private room,1,1,1,2,1125,t,5,20,50,325,17,11,3,4.71,4.76,4.88,4.82,4.76,4.59,4.71,t,14,0,14,0,1.14,0.749699678,5.423687997,4.103186366,39
f,19,23,t,t,Lake View,41.93256,-87.66251,Entire home/apt,2,1,1,32,1125,t,27,57,87,362,27,26,0,4.44,4.56,4.56,4.67,4.74,4.85,4.48,f,19,19,0,0,2.13,0.510185554,11.24085834,4.160562998,197
t,46,78,t,t,Near South Side,41.85538,-87.62337,Entire home/apt,4,,1,2,365,t,21,51,76,345,76,59,1,4.72,4.79,4.72,4.76,4.84,4.76,4.64,t,46,46,0,0,4.89,0.232868774,8.517805138,1.606510611,322
f,1,1,t,f,West Englewood,41.793022,-87.673134,Shared room,16,1,11,2,365,t,27,57,87,362,12,11,1,4.75,4.5,4.75,4.83,4.83,3.92,4.5,t,1,0,0,1,0.98,1.012122421,4.355130894,6.329258493,50
t,34,104,t,t,Loop,41.88348,-87.62965,Entire home/apt,3,1,1,32,1125,t,20,50,80,80,0,0,0,,,,,,,,f,23,23,0,0,,0.008091722,9.495400399,0.371310334,166
f,1,1,t,t,Near South Side,41.86274,-87.62528,Entire home/apt,2,1,1,32,1125,t,3,33,63,243,1,1,1,5,5,5,5,5,5,5,f,1,1,0,0,1,0.321699128,8.730103279,1.08819443,178
f,10,97,t,t,Loop,41.88614,-87.61909,Entire home/apt,6,2,3,32,1125,t,28,58,88,178,2,2,0,5,5,4.5,5,5,5,5,f,10,10,0,0,0.63,0.324140972,10.03626383,0.806045862,231
t,21,23,t,t,West Town,41.89656,-87.65527,Entire home/apt,3,,2,1,1125,t,3,24,54,329,52,38,3,4.83,4.88,4.79,4.87,4.92,4.96,4.79,t,21,21,0,0,3.38,0.020654104,9.291066035,1.885829893,74
t,21,23,t,t,West Town,41.89624,-87.6568,Entire home/apt,1,,1,1,1125,t,5,35,65,340,34,26,2,4.85,4.97,4.79,5,4.94,4.85,4.71,t,21,21,0,0,2.23,0.064259145,9.225421899,1.933886862,65
t,21,23,t,t,West Town,41.89631,-87.65649,Entire home/apt,1,,1,1,1125,t,11,27,57,332,59,47,4,4.75,4.86,4.71,4.97,4.97,4.81,4.66,t,21,21,0,0,3.81,0.047985494,9.238988253,1.924165957,71
t,21,23,t,t,West Town,41.89469,-87.65475,Entire home/apt,2,,1,1,1125,t,10,38,68,334,52,37,2,4.85,4.94,4.87,5,5,4.94,4.71,t,21,21,0,0,3.44,0.099936597,9.201839493,1.779365206,71
t,21,23,t,t,West Town,41.89662,-87.65474,Entire home/apt,2,,1,1,1125,t,11,35,65,340,51,37,2,4.69,4.8,4.69,4.82,4.96,4.67,4.39,t,21,21,0,0,3.33,0.022773432,9.311008081,1.867423237,69
f,7,7,t,t,Bridgeport,41.84023,-87.64351,Private room,2,1,1,32,1125,t,0,0,0,0,23,12,0,4.48,4.48,4.22,5,4.39,4.65,4.65,t,7,0,7,0,1.49,0.515179568,7.025081141,2.718138488,40
f,21,27,t,t,Near North Side,41.89238,-87.63733,Entire home/apt,4,2,2,32,365,t,30,60,90,365,2,1,0,5,5,5,5,5,5,4,t,21,21,0,0,0.15,0.235068567,9.662078098,1.067656292,200
t,19,33,t,t,Lincoln Park,41.91693,-87.63469,Entire home/apt,3,1,1,2,60,t,7,18,32,212,64,52,4,4.89,4.86,4.89,4.88,4.95,4.95,4.64,f,1,1,0,0,4.32,0.499688218,11.08717601,2.692540349,252
t,11,12,t,t,Ohare,41.96399,-87.83729,Entire home/apt,3,1,1,1,1125,t,25,55,85,360,22,10,0,4.77,4.82,4.55,4.86,4.95,4.68,4.68,f,10,10,0,0,1.5,1.335925771,3.821410808,12.78544228,197
t,3,8,t,f,Hyde Park,41.79842758,-87.60546112,Private room,2,1,1,1,1125,t,7,35,65,155,23,20,4,4.91,4.91,4.91,4.87,4.96,4.96,4.91,t,3,0,3,0,1.66,0.744263394,8.068728919,5.655736586,120
t,2,4,t,t,Logan Square,41.91365,-87.71749,Entire home/apt,3,2,4,1,1125,t,6,35,65,340,42,23,2,4.86,4.86,4.69,4.93,4.98,4.86,4.93,t,2,2,0,0,2.71,0.940540663,9.011838071,5.379656229,82
f,2,2,t,t,Irving Park,41.94252,-87.73168,Private room,2,1,1,1,1125,t,20,44,56,56,12,12,3,5,5,5,5,5,4.83,4.83,f,1,0,1,0,1.41,0.601823944,9.774695298,7.120456444,90
t,1,1,t,t,West Town,41.90019,-87.66292,Entire home/apt,6,2,3,32,1125,t,5,6,24,77,34,16,0,4.79,4.79,4.79,4.82,4.97,4.85,4.85,t,1,1,0,0,2.28,0.336911656,9.271042433,2.365027078,96
t,7,8,t,t,West Town,41.90587,-87.6692,Entire home/apt,12,3,5,2,1125,t,20,42,65,340,52,41,3,4.83,4.77,4.96,4.81,4.77,4.9,4.71,t,7,7,0,0,3.45,0.156859125,9.436570981,2.880865793,415
f,4050,4359,t,t,Near North Side,41.891468,-87.614749,Entire home/apt,2,1,1,32,1125,t,0,0,0,228,0,0,0,,,,,,,,t,525,525,0,0,,0.706094959,10.46178102,1.235369147,221
f,4050,4359,t,t,Near North Side,41.891468,-87.614749,Entire home/apt,2,,1,32,1125,t,0,15,45,320,0,0,0,,,,,,,,t,525,525,0,0,,0.706094959,10.46178102,1.235369147,164
f,4050,4359,t,t,Near North Side,41.891468,-87.614749,Entire home/apt,2,,1,32,1125,t,0,13,43,318,0,0,0,,,,,,,,t,525,525,0,0,,0.706094959,10.46178102,1.235369147,169
f,1,1,t,t,Loop,41.86961,-87.62611,Entire home/apt,4,2,2,32,33,t,30,60,90,365,0,0,0,,,,,,,,t,1,1,0,0,,0.126869754,8.990687659,0.619487796,500
f,4050,4359,t,t,Near North Side,41.8986092,-87.6206819,Entire home/apt,4,2,2,32,1125,t,15,45,75,350,0,0,0,,,,,,,,t,525,525,0,0,,0.414647983,10.58768035,1.500153123,215
f,4050,4359,t,t,Near West Side,41.8763,-87.65372,Entire home/apt,2,,1,32,1125,t,3,33,63,338,2,2,0,3,5,5,5,4.5,3.5,4,t,525,525,0,0,0.18,0.119836175,8.23735489,1.311924245,139
f,4050,4359,t,t,Near West Side,41.8763,-87.65372,Entire home/apt,2,,1,32,1125,t,0,22,52,327,0,0,0,,,,,,,,t,525,525,0,0,,0.119836175,8.23735489,1.311924245,144
t,34,104,t,t,Near West Side,41.88041,-87.64636,Entire home/apt,3,1,1,32,1125,t,0,7,37,37,0,0,0,,,,,,,,f,23,23,0,0,,0.317583874,8.71552458,0.918117319,254
f,1,3,t,t,South Shore,41.76306,-87.58181,Entire home/apt,4,2,2,32,365,f,0,0,0,0,2,0,0,3,3,3,3,3,3,3,f,1,1,0,0,0.15,0.289126563,9.447902474,8.359052868,282
f,1,1,t,f,Near West Side,41.86732,-87.68534,Entire home/apt,4,1,1,1,1125,t,3,21,21,21,34,26,2,4.82,4.82,4.91,4.91,4.97,4.15,4.68,t,1,1,0,0,2.29,0.572103243,6.700193962,3.122375282,168
