neighbourhood_group,latitude,longitude,room_type,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,days_since_last_review,dist_from_airport_in_miles,dist_from_subway_in_miles,dist_from_city_center,price
NA,41.88673,-87.64525,Entire home/apt,17,4.86,8,53,17,53,9.085019651,0.215971543,1.032567124,136
NA,41.88478,-87.64309,Entire home/apt,14,4.57,8,44,14,52,9.059757908,0.104379659,0.859646409,85
NA,41.84974,-87.63186,Entire home/apt,14,3.26,17,239,14,51,7.915909705,0.211874172,1.960069804,306
NA,41.9416965,-87.7888562,Entire home/apt,7,2.92,1,352,7,45,6.823451022,1.529335807,9.730155625,157
NA,41.930054,-87.646698,Entire home/apt,3,3,2,252,3,44,11.49389647,0.394004804,3.701651664,397
NA,41.82311,-87.61179,Entire home/apt,3,0.96,1,343,3,86,8.093238971,0.530034419,3.919662962,235
NA,41.93996,-87.66805,Entire home/apt,6,2.37,2,343,6,37,11.57872727,0.299814773,4.75187855,198
NA,41.919033,-87.680824,Entire home/apt,17,4.55,2,335,17,40,9.976699102,0.401560141,3.967165511,281
NA,41.87001,-87.62418,Entire home/apt,13,3.17,24,65,13,44,9.089338648,0.126479584,0.636990231,268
NA,41.891563,-87.667458,Entire home/apt,10,2.59,3,75,10,58,8.635186649,0.413628879,2.256235791,340
NA,41.95705006,-87.65142895,Entire home/apt,9,4.35,25,358,9,43,13.02669339,0.281115758,5.574088892,170
NA,41.88764,-87.64355,Entire home/apt,0,NA,36,328,0,-1,9.192881656,0.164465288,0.998464717,139
NA,41.87212,-87.62357,Entire home/apt,17,4.18,24,35,17,79,9.208291485,0.206483509,0.534754831,288
NA,41.91831,-87.71633,Entire home/apt,5,1.85,1,314,5,50,9.339501585,0.759036488,5.47896469,158
NA,41.96225,-87.72818,Entire home/apt,20,4.72,1,353,20,52,9.709216699,0.601178385,7.909944895,119
NA,41.80666,-87.60431,Private room,10,3.45,6,354,10,37,8.210589554,0.738684582,5.122066888,81
NA,41.88368,-87.62466,Entire home/apt,20,6.52,3,303,20,39,9.699218401,0.026809611,0.476446697,421
NA,41.83694,-87.64152,Entire home/apt,10,2.59,1,335,10,37,7.000586146,0.610517184,2.911239353,200
NA,41.87041,-87.62298,Entire home/apt,1,1,24,82,1,64,9.157429806,0.088050236,0.648234432,2174
NA,41.92432,-87.76832,Entire home/apt,10,2.78,3,358,10,79,8.340075801,0.522006028,8.208090052,80
NA,41.91094,-87.71548,Private room,1,0.48,8,332,1,96,8.853510936,1.156384219,5.198024269,40
NA,41.84146,-87.61678,Entire home/apt,3,3,2,332,3,44,8.33538998,0.263837677,2.62620647,151
NA,41.87032,-87.6262,Entire home/apt,11,3.47,4,266,11,44,9.018446708,0.157059067,0.571674336,190
NA,41.85411453,-87.6227951,Entire home/apt,0,NA,1,320,0,-1,8.495167906,0.211971578,1.69861647,227
NA,41.84332,-87.63756,Private room,14,3.85,6,171,14,50,7.413600232,0.620237862,2.436935439,47
NA,41.996979,-87.657272,Entire home/apt,10,2.78,1,147,10,52,13.5743954,0.201705493,8.33866878,197
NA,41.94867241,-87.65462545,Entire home/apt,8,4.21,1,143,8,44,12.4293946,0.102461678,5.054630736,271
NA,41.96029083,-87.72082241,Entire home/apt,12,5.14,1,76,12,44,10.12430634,0.6787589,7.540642193,163
NA,41.85501,-87.66818,Entire home/apt,5,1.25,7,151,5,44,6.619761942,0.20283901,2.632420849,117
NA,41.79362184,-87.64718184,Private room,24,5.85,5,83,24,36,5.769102298,0.876225776,5.905747442,59
NA,41.93626005,-87.69939402,Entire home/apt,4,2.26,1,146,4,38,10.76441353,0.640885839,5.526595,165
NA,41.8869,-87.62124,Entire home/apt,1,1,2,365,1,48,9.987936552,0.244704684,0.766245499,140
NA,41.87314,-87.62951,Entire home/apt,13,3.51,2,16,13,65,9.009797096,0.112798905,0.34260609,262
NA,41.89193,-87.6353,Entire home/apt,7,1.71,6,173,7,65,9.711125452,0.177560628,1.000405579,389
NA,41.87072,-87.6534,Private room,16,4.85,27,310,16,52,7.961965923,0.339533884,1.385529459,60
NA,41.91892,-87.73376,Entire home/apt,4,2.07,1,341,4,42,9.227862556,0.506899185,6.336604057,806
NA,41.81522,-87.69248,Private room,9,3.7,1,341,9,36,3.843163773,0.849347458,5.526013045,39
NA,41.90065,-87.65643,Entire home/apt,9,2.29,36,318,9,54,9.489023017,0.306445892,2.129575213,570
NA,41.98605,-87.71575,Entire home/apt,10,2.78,12,137,10,47,10.33492212,1.232706303,8.803631406,96
NA,41.90124,-87.6639,Entire home/apt,10,2.46,1,209,10,51,9.304793237,0.248428518,2.452722124,129
NA,41.68887431,-87.6073401,Entire home/apt,0,NA,1,146,0,-1,10.37519981,0.313602695,13.11403545,300
NA,41.89191,-87.61578,Entire home/apt,3,0.76,6,167,3,62,10.44273293,0.650082971,1.222283664,496
NA,41.88598,-87.63279,Entire home/apt,18,4.74,9,12,18,51,9.499693167,0.0625507,0.567700015,125
NA,41.88428,-87.63443,Entire home/apt,11,3.14,9,6,11,52,9.352962891,0.0956061,0.495722549,140
NA,41.89981846,-87.62896143,Entire home/apt,4,2.31,1,61,4,62,10.3491312,0.212198935,1.499273025,234
NA,41.9152002,-87.7207908,Entire home/apt,12,4.44,1,136,12,38,9.080435094,0.751880227,5.58884185,324
NA,41.8709,-87.65383,Private room,0,NA,27,245,0,-1,7.955186459,0.334619177,1.402944744,58
NA,41.85588,-87.71574,Entire home/apt,11,4.07,3,341,11,59,5.220809477,0.13046663,4.936450692,583
NA,41.89501,-87.62792,Entire home/apt,0,NA,525,285,0,-1,10.1377002,0.109323248,1.171296511,239
NA,41.78377636,-87.60638532,Private room,0,NA,15,326,0,-1,7.974040247,0.210415223,6.632705875,33
NA,41.94364261,-87.67634377,Entire home/apt,0,NA,1,83,0,-1,11.64319795,0.235891424,5.187544547,250
NA,41.93907,-87.75515,Private room,2,0.68,18,361,2,109,8.614121052,1.032860265,8.033685438,127
NA,41.91026,-87.71682,Private room,1,0.64,8,332,1,81,8.791372233,1.155657977,5.243940712,40
NA,41.91025516,-87.7168616,Private room,1,0.34,8,268,1,123,8.790544836,1.154776489,5.245857519,42
NA,41.83999981,-87.63147818,Private room,11,4.07,3,36,11,47,7.581321454,0.379975041,2.630509446,48
NA,41.84184737,-87.63244564,Private room,10,3.61,3,30,10,66,7.599207387,0.513722396,2.505598883,51
NA,41.93316136,-87.6843083,Entire home/apt,3,2.37,1,334,3,51,10.81347034,1.00468447,4.82614396,223
NA,41.79380648,-87.64679566,Private room,27,8.8,5,140,27,38,5.791271451,0.8542702,5.88981434,59
NA,41.80715,-87.60485,Entire home/apt,0,NA,1,90,0,-1,8.187513962,0.758063172,5.081553833,118
NA,41.88559,-87.63249,Entire home/apt,4,2.31,2,327,4,54,9.491460718,0.042150457,0.537275114,225
NA,41.78254,-87.61148,Entire home/apt,2,0.56,7,0,2,108,7.698096555,0.259949116,6.669080336,299
NA,41.94546,-87.65317,Entire home/apt,14,3.93,4,276,14,37,12.26449549,0.120282558,4.819813043,374
NA,41.80785,-87.60421,Private room,7,1.75,6,337,7,54,8.230611398,0.713537108,5.044604992,71
NA,41.80644,-87.60407,Private room,10,2.46,6,335,10,45,8.220876849,0.730839832,5.140243361,79
NA,41.94361,-87.65284,Entire home/apt,7,1.96,4,316,7,44,12.15815361,0.248094736,4.691976277,374
NA,41.93919,-87.75721,Entire home/apt,0,NA,18,360,0,-1,8.504855925,1.119794541,8.134007876,339
NA,41.7372133,-87.61861881,Entire home/apt,4,4,1,347,4,38,8.042935919,0.340573945,9.740333002,129
NA,41.96518,-87.65369,Entire home/apt,18,4.7,3,9,18,51,13.48721793,0.229569265,6.148475933,294
NA,41.85617,-87.6262,Entire home/apt,7,2.19,45,234,7,45,8.421670902,0.217352459,1.525883116,507
NA,41.94569,-87.65182,Entire home/apt,7,2.02,4,303,7,73,12.31143791,0.143773911,4.816191132,366
NA,41.85478,-87.62448,Entire home/apt,3,1.06,45,243,3,59,8.444408854,0.161064589,1.635087896,305
NA,41.85482,-87.62294,Entire home/apt,11,3,45,235,11,54,8.515626896,0.227039468,1.649410846,394
NA,41.85395,-87.62779,Entire home/apt,11,3.3,45,225,11,72,8.262916699,0.098123404,1.669960032,280
NA,41.94456,-87.73638,Entire home/apt,21,5.73,1,71,21,38,9.490951509,0.320188647,7.408973708,110
NA,41.85288,-87.62628,Entire home/apt,6,1.86,45,213,6,54,8.289609328,0.012758484,1.750761034,392
NA,41.85488,-87.62436,Entire home/apt,3,3,45,220,3,45,8.453706337,0.170572732,1.629479674,445
NA,41.85279,-87.62523,Entire home/apt,6,1.51,45,211,6,55,8.333859694,0.065480628,1.764125636,472
NA,41.85477,-87.62386,Entire home/apt,13,3.31,45,239,13,49,8.472043618,0.184691869,1.642116168,390
NA,41.85264,-87.62352,Entire home/apt,7,2.23,45,211,7,45,8.40614329,0.158012415,1.78989039,439
NA,41.85421,-87.62585,Entire home/apt,8,2.61,45,235,8,54,8.360439461,0.087585166,1.662458744,420
NA,41.85621,-87.62496,Entire home/apt,4,1.48,45,353,4,38,8.478732964,0.233869398,1.533353785,986
NA,41.95282,-87.65597,Entire home/apt,6,2.77,1,299,6,51,12.65771747,0.10194267,5.350022433,292
NA,41.8557,-87.65495,Entire home/apt,12,3.67,4,209,12,44,7.17233342,0.543952774,2.067493685,363
NA,41.93029,-87.69893,Private room,0,NA,3,0,0,-1,10.37534211,0.481582516,5.216783337,62
NA,41.95224,-87.64886,Entire home/apt,13,5.42,12,78,13,42,12.78815083,0.339634348,5.22043904,259
NA,41.93075,-87.69974,Private room,0,NA,3,0,0,-1,10.39348124,0.441544214,5.270697498,62
NA,41.8555,-87.66807,Entire home/apt,8,2.11,7,355,8,43,6.648282153,0.172362836,2.607280984,132
NA,41.7919007,-87.64519716,Private room,19,4.79,5,145,19,39,5.867586596,0.787888037,6.006871186,51
NA,41.8921,-87.63447,Entire home/apt,10,3.41,6,171,10,52,9.749827394,0.175924993,0.999085492,283
NA,41.89215,-87.63588,Entire home/apt,4,1.36,6,176,4,45,9.70175964,0.205607071,1.02471267,377
NA,41.8771094,-87.6338518,Entire home/apt,0,NA,525,237,0,-1,9.023299688,0.080561118,0.231546682,167
NA,41.90321,-87.67513,Entire home/apt,10,4.17,1,301,10,40,9.121922184,0.409417875,3.021188873,769
NA,41.87554,-87.69447,Entire home/apt,12,3.33,1,170,12,44,6.940980859,0.43554661,3.535397513,338
NA,41.9656,-87.69186,Entire home/apt,29,7.57,11,87,29,52,11.66107496,0.121180618,6.923378933,96
NA,41.90513225,-87.71678328,Entire home/apt,1,1,1,324,1,44,8.447128704,1.293711988,5.102430115,95
NA,41.721069,-87.616882,Entire home/apt,24,6.61,1,67,24,44,8.650071284,0.41023472,10.85807153,140
NA,41.91143,-87.65017,Entire home/apt,15,3.91,1,152,15,39,10.29865807,0.081511227,2.554591032,801
NA,41.93720689,-87.71872568,Entire home/apt,9,3.55,9,79,9,52,10.55348737,0.376061927,6.340937877,167
NA,41.91544,-87.6747,Entire home/apt,12,4.62,1,145,12,45,9.887868389,0.365674821,3.556430022,923
NA,41.96671826,-87.68526226,Entire home/apt,5,1.9,11,76,5,64,12.01476456,0.15614647,6.823437552,88
NA,41.89034,-87.63373,Entire home/apt,8,2.31,6,171,8,66,9.685955379,0.054012131,0.871392743,402
NA,41.88999,-87.63517,Entire home/apt,8,2.31,6,174,8,71,9.615501219,0.0675692,0.871229006,332
NA,41.89037,-87.63563,Entire home/apt,7,2.5,6,173,7,59,9.618416073,0.102950404,0.904493619,388
NA,41.97192,-87.71217,Entire home/apt,12,3.13,1,67,12,63,10.52769276,0.251465949,7.882503585,98
NA,41.91822097,-87.68286535,Entire home/apt,5,2.83,1,163,5,62,9.88181397,0.277274477,4.007304167,120
NA,41.79618,-87.61962,Entire home/apt,9,2.5,1,117,9,44,7.283906362,0.112809374,5.679742504,265
NA,41.93086,-87.6415,Entire home/apt,18,4.74,1,48,18,36,11.68652665,0.64800155,3.696064716,106
NA,41.96667,-87.68652,Entire home/apt,10,3.16,11,75,10,52,11.94648193,0.08816996,6.851220206,95
NA,41.96674,-87.68548,Entire home/apt,30,8.11,11,83,30,51,12.00280133,0.144692521,6.830065256,119
NA,41.87025,-87.62305,Entire home/apt,13,4.11,24,60,13,45,9.147460795,0.082217634,0.655144125,263
NA,41.8701,-87.6252,Entire home/apt,9,2.6,24,59,9,76,9.050492599,0.181502077,0.606453086,233
NA,41.94383,-87.72491,Entire home/apt,6,1.78,8,78,6,64,10.1107562,0.403417073,6.894700309,144
NA,41.90008,-87.67113,Entire home/apt,0,NA,5,317,0,-1,9.03622549,0.319398058,2.718908057,190
NA,41.78287296,-87.61077444,Entire home/apt,1,0.77,7,0,1,73,7.73592704,0.294601423,6.652273655,306
NA,41.90749,-87.64227,Entire home/apt,21,5.73,2,229,21,44,10.31658751,0.244735969,2.139156851,104
NA,41.93907,-87.65584,Entire home/apt,6,2.43,1,98,6,44,11.8047142,0.134864983,4.440690235,234
NA,41.85358,-87.62331,Entire home/apt,17,4.4,46,315,17,55,8.451357188,0.174336953,1.728590377,284
NA,42.008564,-87.670586,Entire home/apt,1,1,9,324,1,51,12.9541393,0.25143166,9.273372911,129
NA,41.85391,-87.62357,Entire home/apt,5,1.7,46,218,5,73,8.452123698,0.167416976,1.703418814,456
NA,41.81725919,-87.62358406,Entire home/apt,0,NA,1,5,0,-1,7.356817767,0.242404035,4.211712621,150
NA,41.88225,-87.68099,Entire home/apt,9,2.93,1,297,9,60,7.701330224,0.523967564,2.80960424,202
NA,41.78818,-87.61931,Entire home/apt,7,2.28,4,356,7,51,7.268435863,0.466414473,6.230860231,126
NA,41.89972,-87.71786,Entire home/apt,0,NA,24,355,0,-1,8.070232102,0.999199467,5.034183389,244
NA,41.83036,-87.62038,Private room,0,NA,15,330,0,-1,7.831411043,0.305667103,3.333971909,40
NA,41.7922761,-87.64698738,Private room,18,5.81,5,131,18,42,5.771966134,0.877966749,5.995744275,44
NA,41.82883,-87.61992,Private room,0,NA,15,330,0,-1,7.81399959,0.365782483,3.442163314,43
NA,41.8772287,-87.6290111,Entire home/apt,0,NA,525,247,0,-1,9.220355801,0.01277394,0.073957708,193
NA,41.885209,-87.6471114,Entire home/apt,0,NA,525,313,0,-1,8.939285774,0.229686811,1.064903049,154
NA,41.919395,-87.77948,Private room,5,1.39,4,361,5,44,7.96918018,0.378393918,8.655000741,150
NA,41.87546,-87.69749,Entire home/apt,4,1.18,1,358,4,93,6.862439276,0.475041612,3.700360373,364
NA,41.93862,-87.75697,Entire home/apt,0,NA,18,356,0,-1,8.52991132,1.131273643,8.10246358,394
NA,41.89476,-87.660675,Entire home/apt,3,3,1,333,3,44,9.02226208,0.292783188,2.040411616,115
NA,41.923119,-87.683525,Private room,1,0.88,3,110,1,68,10.1813052,0.50291657,4.272460133,56
NA,41.99167,-87.73544,Entire home/apt,0,NA,1,349,0,-1,9.290927942,1.41749543,9.73022332,203
NA,41.91255,-87.70839,Entire home/apt,7,1.96,1,352,7,73,9.05666012,0.903513403,4.905422291,255
NA,41.92378807,-87.70703578,Private room,5,1.88,1,163,5,44,9.824830989,0.372980071,5.265151452,80
NA,41.71153,-87.68136,Entire home/apt,8,3.58,1,77,8,38,6.438088987,0.753175075,11.83308288,198
NA,41.97489,-87.6615,Private room,5,1.85,5,361,5,52,13.28664627,0.190990293,6.899147316,123
NA,41.886169,-87.614868,Entire home/apt,1,0.63,1,346,1,82,10.20604062,0.548284668,0.98725682,225
NA,41.95566,-87.6527,Entire home/apt,0,NA,2,42,0,-1,12.91044059,0.163156598,5.495762077,87
NA,41.90544,-87.63538,Entire home/apt,7,2.08,6,257,7,80,10.42814928,0.172432834,1.910903954,371
NA,41.83681,-87.65211,Private room,0,NA,18,252,0,-1,6.502176591,0.722634105,3.098497851,119
NA,41.928295,-87.722275,Entire home/apt,12,7.5,1,274,12,38,9.95527187,0.39088465,6.122849401,157
NA,41.87371529,-87.62818977,Entire home/apt,0,NA,1,238,0,-1,9.089990921,0.039569776,0.31506054,1009
NA,41.89651,-87.63967,Entire home/apt,8,2.42,36,333,8,40,9.799557655,0.196836096,1.379873925,613
NA,41.8798,-87.6792,Private room,8,2.45,4,31,8,72,7.606927508,0.328742791,2.699789419,66
NA,41.77591,-87.60211,Entire home/apt,8,2.73,2,357,8,60,8.235472797,0.356158462,7.211374018,190
NA,41.90037,-87.65649,Entire home/apt,0,NA,36,341,0,-1,9.471110315,0.288724234,2.117753354,856
NA,41.92319237,-87.64879381,Entire home/apt,12,4.86,1,188,12,38,11.02787327,0.23453477,3.27965591,473
NA,41.85278,-87.63514,Entire home/apt,12,3.83,4,334,12,52,7.888308629,0.22752349,1.771241963,162
NA,41.92301,-87.68341,Entire home/apt,0,NA,1,287,0,-1,10.17663905,0.498980883,4.262680964,280
NA,41.9012,-87.6586,Entire home/apt,0,NA,36,0,0,-1,9.455990355,0.38213854,2.23902,1370
NA,41.87758,-87.7019,Private room,3,0.93,6,159,3,124,6.894526264,0.315339328,3.936823508,62
NA,41.913681,-87.701302,Entire home/apt,8,2.76,1,327,8,44,9.241312755,0.628379152,4.611805485,285
NA,41.8917,-87.63393,Entire home/apt,3,0.98,7,176,3,79,9.748658939,0.146228982,0.965113417,416
NA,41.94658,-87.646,Entire home/apt,14,3.89,8,84,14,52,12.51079009,0.422003171,4.807196131,140
NA,41.8289327,-87.61678336,Private room,5,3.85,1,76,5,44,7.97543138,0.521273919,3.46618802,200
NA,41.8786,-87.70178,Private room,8,2.18,6,161,8,99,6.96168783,0.371419396,3.930259424,68
NA,41.9984,-87.69178,Entire home/apt,8,2.42,8,354,8,54,11.71085612,1.044053249,8.964028528,104
NA,41.85058,-87.6235,Entire home/apt,9,2.5,2,352,9,79,8.330164121,0.163172687,1.929784313,244
NA,41.92843,-87.64098,Entire home/apt,10,3.33,18,311,10,42,11.5583653,0.678965897,3.526011035,97
NA,41.940868,-87.647766,Entire home/apt,3,3,1,137,3,52,12.1173508,0.311856936,4.440691618,202
NA,41.8717596,-87.630999,Entire home/apt,0,NA,525,286,0,-1,8.885701903,0.176344713,0.442358586,169
NA,42.00181,-87.6688,Entire home/apt,10,3.41,12,155,10,59,12.98473941,0.411125376,8.79758317,321
NA,41.97948,-87.6899,Entire home/apt,1,0.65,1,266,1,80,11.73369711,0.911030873,7.726647564,206
NA,41.87717,-87.69996,Private room,5,1.55,6,160,5,37,6.911811756,0.384323121,3.831273429,62
NA,41.87887,-87.70151,Private room,8,2.22,6,154,8,46,6.984642275,0.395173145,3.91572646,60
NA,41.87848,-87.69997,Private room,4,1.12,6,159,4,37,6.993957122,0.41402447,3.831371719,62
NA,41.89388,-87.65177,Entire home/apt,0,NA,57,324,0,-1,9.252037832,0.234646966,1.620024069,176
NA,41.87891,-87.70206,Entire home/apt,4,1.19,6,160,4,54,6.975286205,0.379113561,3.945791846,131
NA,41.80727,-87.62231,Entire home/apt,0,NA,2,312,0,-1,7.253127228,0.223801617,4.904350255,175
NA,41.97459,-87.66334,Private room,5,1.49,5,360,5,75,13.18661916,0.27353917,6.905073141,81
NA,41.97289,-87.66366,Private room,7,2.23,5,363,7,59,13.17213761,0.279946414,6.796776428,123
NA,41.97497,-87.66304,Private room,1,0.29,5,356,1,136,13.2024721,0.267643126,6.926047471,112
NA,41.97429,-87.66369,Private room,1,0.81,5,358,1,71,13.16796461,0.286547123,6.890224024,104
NA,41.916672,-87.718231,Entire home/apt,3,1.5,1,319,3,58,9.207459638,0.754291529,5.513275579,111
NA,41.939991,-87.65956116,Entire home/apt,21,6.92,1,254,21,36,11.7727046,0.337453674,4.56918852,233
NA,41.9964,-87.69301,Entire home/apt,7,2.02,8,349,7,58,11.62877548,1.045491393,8.862330861,107
NA,41.92911,-87.63995,Entire home/apt,11,5.5,6,308,11,52,11.62788362,0.747145082,3.563052659,213
NA,41.8860812,-87.6342223,Entire home/apt,0,NA,525,347,0,-1,9.451201212,0.139691655,0.601311348,159
NA,41.96518,-87.66159,Private room,2,2,1,53,2,38,13.31151173,0.195154821,6.254205394,90
NA,41.86598,-87.68804,Entire home/apt,1,0.56,3,324,1,88,6.542604151,0.569462329,3.288031887,81
NA,41.87052835,-87.62380505,Entire home/apt,15,15,6,279,15,40,9.127928715,0.125811994,0.616513385,280
NA,41.87065244,-87.62401178,Entire home/apt,1,1,6,287,1,52,9.124727577,0.1399772,0.603285676,325
NA,41.8706965,-87.62358278,Entire home/apt,5,5,6,281,5,44,9.144677703,0.124584706,0.613345151,307
NA,41.87032631,-87.62432137,Entire home/apt,1,1,6,285,1,51,9.097338498,0.142176526,0.614157244,366
NA,41.87149,-87.624573,Entire home/apt,4,4,6,286,4,44,9.138404947,0.18386204,0.538022246,389
NA,41.92259,-87.68458,Private room,1,1,3,365,1,53,10.12618753,0.446332169,4.285993777,59
NA,41.85556,-87.62334,Entire home/apt,9,2.76,46,243,9,59,8.526145533,0.24283251,1.594754603,334
NA,41.85514,-87.62531,Entire home/apt,9,2.65,46,241,9,44,8.421011316,0.158124245,1.603096024,334
NA,41.85351,-87.62408,Entire home/apt,7,2.12,46,241,7,81,8.413650785,0.132338126,1.725214076,375
NA,41.85537,-87.62493,Entire home/apt,7,2.56,46,238,7,43,8.44709945,0.181228654,1.59075087,507
NA,41.85562,-87.62476,Entire home/apt,11,3.27,46,255,11,59,8.464526946,0.200811203,1.57534107,321
NA,41.85352,-87.62383,Entire home/apt,10,3.26,46,203,10,55,8.425402686,0.145745566,1.727059659,470
NA,42.01912,-87.66957,Entire home/apt,3,1.43,4,173,3,80,13.14434963,0.184973749,9.969726942,322
NA,41.90921834,-87.6839884,Entire home/apt,5,3.26,1,253,5,38,9.28653763,0.311091594,3.6557005,275
NA,41.85612132,-87.66724241,Private room,9,3.38,2,77,9,43,6.710502727,0.158085459,2.545437041,81
NA,41.97595,-87.68059,Entire home/apt,10,2.91,19,358,10,52,12.24323149,0.66188855,7.298975949,122
NA,41.96424,-87.7068,Entire home/apt,4,1.28,19,354,4,51,10.85611167,0.159645737,7.280274159,119
NA,41.8860812,-87.6342223,Entire home/apt,0,NA,525,289,0,-1,9.451201212,0.139691655,0.601311348,179
NA,41.74598,-87.60603,Entire home/apt,0,NA,1,365,0,-1,8.455551773,0.416560029,9.208200416,85
NA,41.881432,-87.646782,Entire home/apt,0,NA,1,227,0,-1,8.753160391,0.344341356,0.955295464,295
NA,41.79397688,-87.64680582,Private room,25,7.89,5,143,25,40,5.791824772,0.854126526,5.878291479,57
NA,41.81698,-87.6929,Private room,8,2.67,1,356,8,45,3.889065473,0.965074901,5.445664979,38
NA,41.99659,-87.65818,Entire home/apt,16,4.57,2,336,16,52,13.52254592,0.15585614,8.321356149,95
NA,41.85762,-87.64394,Entire home/apt,6,1.82,2,10,6,38,7.713164117,0.24447572,1.610267081,143
NA,41.88161,-87.66921,Entire home/apt,4,1.71,4,330,4,76,8.009702838,0.267451701,2.165372713,713
NA,41.93855,-87.75672,Entire home/apt,0,NA,18,356,0,-1,8.544389826,1.123031256,8.088277298,204
NA,41.79855728,-87.60565186,Private room,6,2.43,3,338,6,54,8.059330876,0.732584964,5.644596506,100
NA,41.87546,-87.72255,Entire home/apt,1,0.64,8,334,1,81,6.384386074,0.194749666,5.067425134,112
NA,41.87569,-87.72249,Entire home/apt,1,1,8,180,1,49,6.40056659,0.206498222,5.063605238,112
NA,41.77757793,-87.59468758,Entire home/apt,0,NA,1,354,0,-1,8.630843274,0.223195237,7.19609834,225
NA,41.86593,-87.62534,Entire home/apt,0,NA,1,365,0,-1,8.862770855,0.117327821,0.874326321,180
NA,41.89946,-87.63813,Entire home/apt,9,2.7,36,320,9,48,10.01095336,0.233657007,1.542421395,428
NA,41.94808819,-87.75324585,Entire home/apt,0,NA,1,165,0,-1,8.538477755,0.695371427,8.291595867,133
NA,41.9715511,-87.7003131,Entire home/apt,1,1,2,347,1,65,11.17557354,0.374540113,7.510056266,268
NA,41.96793,-87.6732,Entire home/apt,19,5.64,16,61,19,44,12.66677402,0.081128397,6.635792697,108
NA,41.9098309,-87.6772237,Entire home/apt,6,2.47,2,110,6,59,9.479245186,0.021909511,3.390908962,620
NA,41.80715,-87.62424,Entire home/apt,1,0.5,2,350,1,94,7.148265965,0.317071609,4.904953434,125
NA,41.88835,-87.70615,Entire home/apt,18,5.45,2,350,18,44,7.500176802,0.019216974,4.228279275,135
NA,41.88141,-87.67715,Private room,7,2.41,4,25,7,54,7.760345776,0.402509163,2.595378544,66
NA,41.87976,-87.6779,Private room,9,3.65,4,78,9,36,7.64212422,0.298754393,2.62875655,66
NA,41.93005626,-87.65316205,Entire home/apt,1,1,1,332,1,54,11.32092631,0.174552193,3.805150333,565
NA,41.88964,-87.64779,Entire home/apt,6,2.69,18,351,6,55,9.152351218,0.113054711,1.264457555,610
NA,41.88987,-87.64619,Entire home/apt,0,NA,19,351,0,-1,9.219456294,0.140121984,1.208466139,618
NA,41.88972,-87.64705,Entire home/apt,2,0.74,19,351,2,39,9.181923008,0.119898591,1.236904439,618
NA,41.77817,-87.60981,Entire home/apt,10,3.09,4,155,10,44,7.804296176,0.248456769,6.981020066,113
NA,41.89306204,-87.61783943,Entire home/apt,0,NA,1,349,0,-1,10.41891823,0.546632752,1.221589365,150
NA,41.84967776,-87.63302852,Private room,0,NA,5,355,0,-1,7.860541043,0.239519769,1.969040988,72
NA,41.8944877,-87.6657288,Entire home/apt,6,1.89,1,173,6,45,8.856168772,0.563990221,2.264269056,818
NA,41.92852,-87.70148,Entire home/apt,6,2.47,2,3,6,44,10.21944978,0.35050721,5.236465287,112
NA,41.78189785,-87.61014338,Entire home/apt,1,1,1,353,1,58,7.772528264,0.2346919,6.72415251,275
NA,41.93488,-87.75874,Entire home/apt,6,2.73,1,312,6,43,8.526371176,1.308644282,8.056839299,497
NA,41.79877,-87.65005,Private room,0,NA,18,349,0,-1,5.657521639,1.06903303,5.584319111,39
NA,41.83551166,-87.64701035,Entire home/apt,1,1,1,320,1,47,6.692172502,0.779362526,3.085182553,65
NA,41.89546654,-87.65848078,Private room,1,1,1,201,1,65,9.129605464,0.163658321,1.971843256,100
NA,41.81218,-87.61692,Entire home/apt,1,0.41,1,13,1,107,7.614756205,0.21614969,4.602524097,99
NA,41.9602514,-87.6559587,Entire home/apt,0,NA,1,265,0,-1,13.12599678,0.244353519,5.84561612,117
NA,41.84861,-87.63295,Private room,0,NA,5,363,0,-1,7.82317091,0.304506956,2.042065693,73
NA,41.8772287,-87.6290111,Entire home/apt,0,NA,525,353,0,-1,9.220355801,0.01277394,0.073957708,228
NA,41.94509,-87.71808,Entire home/apt,4,1.38,1,143,4,49,10.45382482,0.105971557,6.678248128,137
NA,41.78194,-87.74026,Entire home/apt,2,1.2,11,251,2,79,0.719735443,0.336361106,8.966499652,244
NA,41.9714234,-87.7528638,Private room,8,3.2,2,247,8,44,8.310482607,0.455554409,9.306639727,159
NA,41.78378411,-87.61177077,Entire home/apt,2,1.54,1,329,2,59,7.680040488,0.301720915,6.581827217,196
NA,41.88133,-87.70857,Entire home/apt,12,3.79,1,315,12,38,6.999697399,0.225527151,4.3066127,340
NA,41.98397,-87.65545,Entire home/apt,0,NA,525,135,0,-1,13.6195512,0.186613656,7.438066653,168
NA,41.98397,-87.65545,Entire home/apt,0,NA,525,301,0,-1,13.6195512,0.186613656,7.438066653,122
NA,41.79344,-87.58997,Entire home/apt,12,3.83,17,328,12,52,8.883690912,0.126598679,6.233216501,141
NA,41.79383,-87.59213,Entire home/apt,2,1.54,17,322,2,60,8.767571987,0.247251344,6.167679809,121
NA,41.79382,-87.59159,Entire home/apt,8,2.5,17,280,8,52,8.796957774,0.218131802,6.178224059,111
