@relation 'dc_listings - full-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute host_is_superhost {FALSE,TRUE}
@attribute host_listings_count numeric
@attribute host_total_listings_count numeric
@attribute host_has_profile_pic {TRUE,FALSE}
@attribute host_identity_verified {TRUE,FALSE}
@attribute neighbourhood_cleansed {'Historic Anacostia','Cathedral Heights, McLean Gardens, Glover Park','Edgewood, Bloomingdale, Truxton Circle, Eckington','Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View','River Terrace, Benning, Greenway, Dupont Park','Fairfax Village, Naylor Gardens, Hillcrest, Summit Park','Near Southeast, Navy Yard','Dupont Circle, Connecticut Avenue/K Street','Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill','Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir','Takoma, Brightwood, Manor Park','Friendship Heights, American University Park, Tenleytown','Brightwood Park, Crestwood, Petworth','Colonial Village, Shepherd Park, North Portal Estates','Georgetown, Burleith/Hillandale','Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace','Capitol Hill, Lincoln Park','Ivy City, Arboretum, Trinidad, Carver Langston','Shaw, Logan Circle','Union Station, Stanton Park, Kingman Park','Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street','Howard University, Le Droit Park, Cardozo/Shaw','Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights','North Michigan Park, Michigan Park, University Heights','North Cleveland Park, Forest Hills, Van Ness','Douglas, Shipley Terrace','West End, Foggy Bottom, GWU','Congress Heights, Bellevue, Washington Highlands','Kalorama Heights, Adams Morgan, Lanier Heights','Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point','Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont','Woodridge, Fort Lincoln, Gateway','Mayfair, Hillbrook, Mahaning Heights','Eastland Gardens, Kenilworth','Brookland, Brentwood, Langdon','Capitol View, Marshall Heights, Benning Heights','Hawthorne, Barnaby Woods, Chevy Chase','Woodland/Fort Stanton, Garfield Heights, Knox Hill','Sheridan, Barry Farm, Buena Vista'}
@attribute latitude numeric
@attribute longitude numeric
@attribute room_type {'Private room','Entire home/apt','Hotel room','Shared room'}
@attribute accommodates numeric
@attribute bedrooms numeric
@attribute beds numeric
@attribute minimum_nights numeric
@attribute maximum_nights numeric
@attribute has_availability {TRUE,FALSE}
@attribute availability_30 numeric
@attribute availability_60 numeric
@attribute availability_90 numeric
@attribute availability_365 numeric
@attribute number_of_reviews numeric
@attribute number_of_reviews_ltm numeric
@attribute number_of_reviews_l30d numeric
@attribute review_scores_rating numeric
@attribute review_scores_accuracy numeric
@attribute review_scores_cleanliness numeric
@attribute review_scores_checkin numeric
@attribute review_scores_communication numeric
@attribute review_scores_location numeric
@attribute review_scores_value numeric
@attribute instant_bookable {FALSE,TRUE}
@attribute calculated_host_listings_count numeric
@attribute calculated_host_listings_count_entire_homes numeric
@attribute calculated_host_listings_count_private_rooms numeric
@attribute calculated_host_listings_count_shared_rooms numeric
@attribute reviews_per_month numeric
@attribute dist_from_subway_in_miles numeric
@attribute dist_from_airport_in_miles numeric
@attribute dist_from_city_center numeric
@attribute price numeric

@data
FALSE,1,1,TRUE,TRUE,'Dupont Circle, Connecticut Avenue/K Street',38.90984,-77.03759,'Entire home/apt',4,2,3,31,60,TRUE,0,0,0,0,2,2,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.29,0.309235,3.984064,0.185795,132
FALSE,35,136,TRUE,TRUE,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.931072,-77.029434,'Entire home/apt',4,1,2,3,365,TRUE,7,23,53,327,1,1,0,5,5,5,5,5,5,5,TRUE,13,13,0,0,0.29,0.27732,5.466638,1.69403,170
FALSE,4057,4369,TRUE,TRUE,'Capitol Hill, Lincoln Park',38.883332,-76.992039,'Entire home/apt',4,2,2,32,1125,TRUE,3,3,3,86,1,1,0,2,3,5,5,5,1,3,TRUE,235,235,0,0,0.29,0.228432,3.240341,2.892328,250
TRUE,2,3,TRUE,TRUE,'Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill',38.9548,-76.9862,'Private room',1,1,1,31,1125,TRUE,13,26,42,163,28,4,1,4.93,4.82,4.68,5,4.96,4.82,4.93,FALSE,2,0,2,0,0.29,0.87229,7.593744,4.243559,40
FALSE,1,1,TRUE,TRUE,'Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir',38.90549,-77.10775,'Entire home/apt',8,4,4,4,6,TRUE,13,43,73,295,22,2,0,5,5,5,4.95,5,5,4.95,FALSE,1,1,0,0,0.29,1.451677,5.23031,3.756903,725
FALSE,1,2,TRUE,FALSE,'Colonial Village, Shepherd Park, North Portal Estates',38.99972,-77.02693,'Entire home/apt',4,3,3,5,1125,TRUE,0,0,12,287,25,0,0,4.92,4.84,4.96,4.8,4.88,4.96,4.76,FALSE,1,1,0,0,0.29,0.452885,10.201753,6.405712,174
FALSE,?,?,?,?,'Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir',38.88883,-77.08053,'Entire home/apt',2,1,1,30,731,TRUE,11,41,71,346,7,3,0,4.57,4.43,4.29,4.43,4.29,5,4,TRUE,157,157,0,0,0.29,0.36223,3.402441,2.637002,118
FALSE,31,42,TRUE,TRUE,'Georgetown, Burleith/Hillandale',38.89328,-77.07097,'Entire home/apt',2,?,1,90,1125,TRUE,0,0,0,48,4,3,0,4.25,4.5,4,4.75,3.75,4.75,4,FALSE,31,31,0,0,0.29,0.186801,3.344173,2.045265,62
TRUE,4,5,TRUE,TRUE,'Howard University, Le Droit Park, Cardozo/Shaw',38.91433,-77.01876,'Private room',2,1,1,31,365,TRUE,29,59,89,364,102,3,1,4.74,4.77,4.46,4.92,4.94,4.55,4.58,FALSE,4,0,4,0,0.73,0.177046,4.409609,1.079983,88
FALSE,4,6,TRUE,TRUE,'Cathedral Heights, McLean Gardens, Glover Park',38.92668,-77.07686,'Private room',2,1,1,31,365,TRUE,30,31,31,288,101,6,1,4.6,4.73,4.61,4.9,4.87,4.89,4.67,TRUE,4,1,3,0,0.73,1.142833,5.548856,2.508401,60
FALSE,1,3,TRUE,TRUE,'Capitol Hill, Lincoln Park',38.88458,-77.00088,'Entire home/apt',5,?,3,31,150,TRUE,16,29,31,198,63,6,1,4.71,4.81,4.69,4.89,4.97,5,4.84,FALSE,1,1,0,0,0.73,0.228389,2.971564,2.465876,55
FALSE,3,4,TRUE,TRUE,'Brightwood Park, Crestwood, Petworth',38.93882,-77.01752,'Private room',2,1,1,2,20,TRUE,0,0,0,167,53,0,0,5,5,5,5,5,4.96,4.98,FALSE,3,2,1,0,0.73,0.329019,6.078487,2.411469,70
FALSE,2,5,TRUE,TRUE,'Union Station, Stanton Park, Kingman Park',38.89566,-76.98787,'Entire home/apt',6,2,2,31,1125,TRUE,30,60,90,364,29,15,0,4.79,4.86,4.76,4.76,4.62,4.83,4.66,TRUE,2,2,0,0,0.73,0.840916,4.000982,2.717848,200
FALSE,438,682,TRUE,TRUE,'Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street',38.899914,-77.03313,'Entire home/apt',5,2,2,1,1125,TRUE,27,57,87,362,24,15,0,4.54,4.71,4.71,4.79,4.38,5,4.33,TRUE,29,29,0,0,0.73,0.102028,3.308033,0.540986,364
FALSE,10,15,TRUE,TRUE,'Capitol Hill, Lincoln Park',38.887203,-76.999541,'Entire home/apt',4,1,2,4,365,TRUE,7,37,67,67,15,7,1,4.93,4.87,4.93,5,5,5,4.73,TRUE,10,10,0,0,0.73,0.258186,3.155337,2.413388,128
TRUE,1,2,TRUE,TRUE,'North Michigan Park, Michigan Park, University Heights',38.94091,-76.9733,'Entire home/apt',5,1,1,2,200,TRUE,11,16,38,313,14,10,1,4.71,4.71,4.93,4.57,4.79,4.71,4.57,TRUE,1,1,0,0,0.73,0.995255,7.014263,4.095427,131
FALSE,1,1,TRUE,TRUE,'Brightwood Park, Crestwood, Petworth',38.95608,-77.01341,'Entire home/apt',6,3,3,31,1125,TRUE,30,60,90,180,13,4,0,4.46,4.69,4.69,4.69,4.69,4.46,4.54,FALSE,1,1,0,0,0.73,0.661557,7.289176,3.595162,155
FALSE,9,15,TRUE,TRUE,'Friendship Heights, American University Park, Tenleytown',38.94496,-77.07963,'Entire home/apt',5,2,3,31,1125,TRUE,0,0,0,128,7,7,0,4.57,4.57,4.43,4.86,4.71,4.86,4.86,FALSE,9,9,0,0,0.73,0.269055,6.781835,3.452121,95
FALSE,35,158,TRUE,TRUE,'Howard University, Le Droit Park, Cardozo/Shaw',38.91541,-77.02547,'Entire home/apt',2,1,1,1,1125,TRUE,0,0,0,208,11,8,0,4.73,5,4.73,4.64,4.45,4.91,4.55,FALSE,32,32,0,0,0.73,0.154097,4.416195,0.829393,106
FALSE,6,6,TRUE,TRUE,'Shaw, Logan Circle',38.91354,-77.02165,'Private room',2,1,1,1,365,TRUE,17,47,72,161,11,8,0,3.82,3.91,4,4.18,4.36,4.09,3.73,TRUE,6,1,5,0,0.73,0.014503,4.32383,0.919043,99
FALSE,?,?,?,?,'Capitol Hill, Lincoln Park',38.88677,-76.99565,'Entire home/apt',2,1,1,31,731,TRUE,10,40,70,345,1,1,0,5,5,5,5,5,5,5,TRUE,157,157,0,0,0.73,0.14884,3.269394,2.601319,91
FALSE,2,5,TRUE,TRUE,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.93411,-77.04334,'Entire home/apt',4,3,3,30,365,TRUE,0,13,43,106,1,1,0,5,5,5,5,5,5,5,TRUE,1,1,0,0,0.73,0.716654,5.666588,1.887901,160
FALSE,3,4,TRUE,TRUE,'Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights',38.88949,-76.91276,'Entire home/apt',1,1,1,4,1125,TRUE,26,56,86,361,10,7,1,4.6,4.5,4.8,4.9,4.9,4.4,4.7,TRUE,3,1,2,0,0.73,0.050344,5.946778,6.691937,81
TRUE,1,1,TRUE,TRUE,'Kalorama Heights, Adams Morgan, Lanier Heights',38.91902,-77.04261,'Entire home/apt',4,2,2,4,1125,TRUE,0,0,0,0,121,13,3,4.74,4.84,4.47,4.77,4.86,4.9,4.73,FALSE,1,1,0,0,1.03,0.650982,4.624816,0.869917,129
TRUE,1,1,TRUE,TRUE,'Brookland, Brentwood, Langdon',38.92383,-76.9837,'Entire home/apt',2,1,1,31,1125,TRUE,29,59,89,364,98,22,0,4.8,4.82,4.75,4.91,4.9,4.66,4.69,FALSE,1,1,0,0,1.03,0.676103,5.717202,3.044147,161
TRUE,1,1,TRUE,TRUE,'Howard University, Le Droit Park, Cardozo/Shaw',38.91623,-77.02015,'Entire home/apt',2,1,1,5,1125,TRUE,21,42,72,346,79,17,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,1.03,0.211243,4.521642,1.084581,180
FALSE,1,4,TRUE,TRUE,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.9356,-77.02907,'Entire home/apt',4,1,1,31,1125,TRUE,0,0,0,0,71,0,0,4.59,4.77,4.79,4.92,4.9,4.82,4.72,FALSE,1,1,0,0,1.03,0.323212,5.779614,2.00306,57
TRUE,1,1,TRUE,TRUE,'Brightwood Park, Crestwood, Petworth',38.94358,-77.03729,'Entire home/apt',4,2,3,2,1125,TRUE,8,31,56,58,59,11,0,4.93,4.93,4.97,4.97,4.98,4.92,4.83,FALSE,1,1,0,0,1.03,0.846388,6.312157,2.510305,150
TRUE,82,250,TRUE,TRUE,'Shaw, Logan Circle',38.90669,-77.01833,'Entire home/apt',6,2,2,31,105,TRUE,15,45,75,93,27,15,0,4.85,4.96,4.89,5,4.85,4.96,4.74,FALSE,79,79,0,0,1.03,0.190846,3.904063,0.984839,347
FALSE,100,200,TRUE,TRUE,'Capitol Hill, Lincoln Park',38.88323,-76.99668,'Entire home/apt',5,2,3,31,1125,TRUE,0,0,0,0,9,9,0,4.44,4.56,4.89,4.44,3.89,4.89,4.67,FALSE,96,96,0,0,1.03,0.103044,3.056079,2.698047,190
TRUE,4,4,TRUE,TRUE,'Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont',38.86746,-76.9482,'Entire home/apt',2,2,2,31,365,TRUE,0,11,41,41,2,2,1,5,4.5,4,5,5,3.5,4.5,FALSE,4,4,0,0,1.03,1.193572,4.860303,5.442356,150
FALSE,1,1,TRUE,TRUE,'North Michigan Park, Michigan Park, University Heights',38.95101,-76.97664,'Entire home/apt',6,2,?,2,365,TRUE,0,0,0,105,9,9,2,4.78,5,4.89,5,4.89,4.78,4.67,TRUE,1,1,0,0,1.03,0.466563,7.553118,4.39751,135
FALSE,7,10,TRUE,TRUE,'Shaw, Logan Circle',38.90746,-77.02716,'Entire home/apt',10,4,5,3,365,TRUE,5,17,28,240,210,33,0,4.61,4.55,4.69,4.83,4.78,4.82,4.53,FALSE,4,4,0,0,2.24,0.286592,3.860448,0.516532,429
FALSE,1,2,TRUE,TRUE,'Kalorama Heights, Adams Morgan, Lanier Heights',38.92479,-77.04149,'Entire home/apt',5,2,3,100,1125,TRUE,24,54,84,345,268,6,0,4.6,4.73,4.7,4.86,4.75,4.81,4.55,FALSE,1,1,0,0,2.24,0.518402,5.019637,1.23785,150
FALSE,3,3,TRUE,TRUE,'Union Station, Stanton Park, Kingman Park',38.90484,-77.00067,'Entire home/apt',6,?,2,2,30,TRUE,11,22,38,41,146,7,0,4.53,4.77,4.7,4.92,4.87,4.84,4.62,FALSE,3,3,0,0,2.24,0.195597,4.134476,1.927082,89
TRUE,9,11,TRUE,TRUE,'Capitol View, Marshall Heights, Benning Heights',38.88939,-76.93728,'Private room',1,1,1,7,28,TRUE,5,23,45,84,118,11,1,4.9,4.96,4.93,4.93,4.95,4.52,4.89,FALSE,8,1,7,0,2.24,0.124131,5.911441,5.420986,31
TRUE,82,250,TRUE,TRUE,'Edgewood, Bloomingdale, Truxton Circle, Eckington',38.91914,-77.0118,'Entire home/apt',6,3,3,2,100,TRUE,10,33,57,130,26,26,2,4.77,4.92,4.92,4.88,4.81,4.69,4.62,FALSE,79,79,0,0,2.24,0.663032,4.825093,1.56475,187
TRUE,2,2,TRUE,TRUE,'Fairfax Village, Naylor Gardens, Hillcrest, Summit Park',38.85456,-76.96491,'Entire home/apt',6,2,3,3,1125,TRUE,16,42,72,95,18,18,1,4.72,4.61,4.83,4.67,4.83,4.5,4.56,TRUE,2,2,0,0,2.24,0.510146,3.861443,5.267865,118
TRUE,1,1,TRUE,FALSE,'Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights',38.89332,-76.91493,'Entire home/apt',11,4,5,2,1125,TRUE,13,39,69,159,16,16,1,4.94,4.88,4.81,4.94,4.88,4.5,4.94,FALSE,1,1,0,0,2.24,0.312688,6.234977,6.534969,420
TRUE,1,2,TRUE,FALSE,'Takoma, Brightwood, Manor Park',38.97784,-77.00879,'Entire home/apt',4,1,1,2,30,TRUE,15,33,45,126,56,18,1,4.96,4.98,4.98,4.96,4.98,4.96,4.88,FALSE,1,1,0,0,2.24,0.512117,8.810293,5.096767,110
FALSE,5,5,TRUE,TRUE,'Ivy City, Arboretum, Trinidad, Carver Langston',38.91217,-76.99249,'Private room',1,1,1,1125,1125,TRUE,0,0,1,254,31,0,0,4.74,4.68,4.89,4.93,4.93,4.21,4.64,FALSE,3,0,3,0,0.21,0.640565,4.787514,2.378581,500
TRUE,1,3,TRUE,TRUE,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.92836,-77.03136,'Entire home/apt',2,1,2,2,120,TRUE,5,5,5,266,32,4,0,4.87,4.94,4.84,5,4.97,4.94,4.87,FALSE,1,1,0,0,0.21,0.07257,5.272648,1.489271,110
TRUE,2,3,TRUE,FALSE,'Colonial Village, Shepherd Park, North Portal Estates',38.9806,-77.03084,'Private room',2,1,1,1,90,TRUE,26,56,86,361,26,7,0,4.86,4.96,4.84,4.96,5,4.76,4.88,FALSE,2,0,2,0,0.21,0.739786,8.873945,5.074774,95
FALSE,2,2,TRUE,TRUE,'Ivy City, Arboretum, Trinidad, Carver Langston',38.90148,-76.98545,'Entire home/apt',8,3,3,31,1125,FALSE,0,0,0,0,16,0,0,4.94,5,5,5,5,4.73,4.93,FALSE,2,2,0,0,0.21,1.006854,4.39056,2.755265,174
FALSE,1,1,TRUE,TRUE,'Friendship Heights, American University Park, Tenleytown',38.95171,-77.08919,'Entire home/apt',6,4,5,3,1125,TRUE,0,0,9,99,14,4,0,4.79,4.79,4.71,4.86,4.93,4.86,4.43,FALSE,1,1,0,0,0.21,0.545518,7.3951,4.13675,485
FALSE,1,1,TRUE,TRUE,'Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir',38.9277,-77.10332,'Entire home/apt',2,2,2,14,365,TRUE,12,27,57,332,13,3,1,4.46,4.31,3.92,4.92,4.92,4.77,4.38,FALSE,1,1,0,0,0.21,1.927017,6.269565,3.793816,100
FALSE,1,2,TRUE,TRUE,'Brightwood Park, Crestwood, Petworth',38.9561,-77.02281,'Entire home/apt',3,?,1,31,1125,FALSE,0,0,0,0,13,0,0,4.92,4.85,5,4.92,5,4.69,4.92,FALSE,1,1,0,0,0.21,1.130652,7.219246,3.455751,99
FALSE,1,1,TRUE,TRUE,'Union Station, Stanton Park, Kingman Park',38.90206,-76.98904,'Private room',2,?,1,31,1125,TRUE,0,0,0,0,11,0,0,5,5,5,5,5,4.82,4.82,FALSE,1,0,1,0,0.21,0.816409,4.305088,2.561254,75
TRUE,6,6,TRUE,TRUE,'Brightwood Park, Crestwood, Petworth',38.94368,-77.02472,'Entire home/apt',3,1,1,31,365,TRUE,0,0,0,11,11,4,0,5,5,4.73,5,5,4.91,4.91,TRUE,6,6,0,0,0.21,0.435517,6.35634,2.598579,110
FALSE,6,8,TRUE,FALSE,'Brightwood Park, Crestwood, Petworth',38.95582,-77.01395,'Private room',2,1,1,31,1125,TRUE,0,0,7,282,11,1,0,4.55,4.91,4.55,5,4.64,4.64,4.64,FALSE,6,0,6,0,0.21,0.679948,7.266507,3.568481,45
FALSE,33,45,TRUE,TRUE,'Capitol Hill, Lincoln Park',38.87859,-76.98744,'Shared room',1,1,1,1,1125,TRUE,20,50,80,355,11,3,1,4.64,4.82,4.27,4.91,4.55,4.73,4.82,FALSE,33,0,2,16,0.21,0.211709,3.230444,3.281564,29
FALSE,2,2,TRUE,TRUE,'Dupont Circle, Connecticut Avenue/K Street',38.91673,-77.03885,'Entire home/apt',3,2,2,31,1125,TRUE,0,0,0,0,10,0,0,4.9,5,5,5,5,5,5,FALSE,1,1,0,0,0.21,0.547921,4.459889,0.665642,130
FALSE,2,2,TRUE,TRUE,'Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill',38.95697,-77.00029,'Private room',2,1,1,31,62,TRUE,0,0,0,0,10,0,0,4.9,4.9,5,5,5,4.8,5,FALSE,2,0,2,0,0.21,0.367273,7.502714,3.944379,38
FALSE,4,5,TRUE,TRUE,'Cathedral Heights, McLean Gardens, Glover Park',38.92287,-77.07472,'Private room',3,1,2,31,31,TRUE,29,59,89,364,9,1,0,4.33,4.22,4.11,4.44,5,4.89,4.78,FALSE,4,0,4,0,0.21,1.191794,5.262629,2.277481,195
FALSE,71,79,TRUE,TRUE,'Brightwood Park, Crestwood, Petworth',38.93809,-77.02513,'Private room',1,1,1,31,365,TRUE,29,59,89,364,8,3,0,4.5,4.38,3.5,5,4.88,4.88,4.38,FALSE,46,0,46,0,0.21,0.098998,5.970577,2.220821,39
FALSE,4057,4369,TRUE,TRUE,'Dupont Circle, Connecticut Avenue/K Street',38.909237,-77.038223,'Entire home/apt',2,1,1,32,1125,TRUE,0,0,0,265,1,1,0,4,5,5,5,4,5,4,TRUE,235,235,0,0,0.21,0.276438,3.942552,0.157073,146
TRUE,2,2,TRUE,TRUE,'Howard University, Le Droit Park, Cardozo/Shaw',38.91503,-77.03404,'Entire home/apt',4,2,1,1,30,TRUE,0,11,24,24,8,2,2,5,5,4.88,5,5,5,5,TRUE,2,2,0,0,0.21,0.372667,4.346494,0.561131,260
TRUE,20,21,TRUE,FALSE,'Dupont Circle, Connecticut Avenue/K Street',38.90438,-77.03793,'Entire home/apt',8,4,4,2,91,TRUE,0,17,41,216,7,3,1,4.71,4.71,4.71,4.71,5,5,4.71,FALSE,20,20,0,0,0.21,0.123902,3.607341,0.202093,538
FALSE,2,3,TRUE,TRUE,'Takoma, Brightwood, Manor Park',38.96492,-77.02109,'Entire home/apt',6,3,3,31,365,TRUE,0,0,0,60,7,0,0,5,5,5,5,5,5,4.71,FALSE,2,2,0,0,0.21,0.785772,7.834181,4.069873,566
FALSE,4,4,TRUE,TRUE,'Dupont Circle, Connecticut Avenue/K Street',38.91047,-77.04344,'Private room',2,?,1,1,1125,TRUE,27,57,87,361,7,2,0,4.29,4.43,4.43,3.86,4,4.57,4.43,TRUE,4,3,1,0,0.21,0.059639,4.039015,0.413587,472
FALSE,1,3,TRUE,TRUE,'Brightwood Park, Crestwood, Petworth',38.95933,-77.02405,'Private room',2,1,1,31,1125,TRUE,0,0,0,0,7,0,0,4.71,5,4.86,4.86,5,4.86,5,TRUE,1,0,1,0,0.21,1.197326,7.434139,3.660877,30
FALSE,?,?,?,?,'Capitol Hill, Lincoln Park',38.88037,-76.98641,'Entire home/apt',2,?,?,31,731,TRUE,0,0,0,266,4,2,0,4.5,4.5,4.75,3.75,4.75,4.5,4,TRUE,157,157,0,0,0.21,0.078765,3.345688,3.253923,72
FALSE,201,253,TRUE,TRUE,'Howard University, Le Droit Park, Cardozo/Shaw',38.91515,-77.0286,'Entire home/apt',5,2,2,31,365,TRUE,30,60,90,365,5,0,0,4.8,4.4,4.8,5,5,5,4.4,FALSE,156,150,5,0,0.21,0.141013,4.377085,0.703149,321
FALSE,201,253,TRUE,TRUE,'Dupont Circle, Connecticut Avenue/K Street',38.90678,-77.03528,'Entire home/apt',4,1,2,31,365,TRUE,9,29,59,334,4,3,1,4.75,4.75,4.75,5,5,5,4.25,FALSE,156,150,5,0,0.21,0.340063,3.775094,0.090619,123
FALSE,201,253,TRUE,TRUE,'Capitol Hill, Lincoln Park',38.8828,-76.99965,'Entire home/apt',3,1,2,31,365,TRUE,15,45,75,350,2,2,0,4.5,4.5,5,5,5,5,4.5,FALSE,156,150,5,0,0.21,0.230864,2.924625,2.594643,112
FALSE,39,41,TRUE,TRUE,'Shaw, Logan Circle',38.90906,-77.02473,'Private room',4,?,1,1,29,TRUE,16,28,28,28,4,3,0,3.75,5,4,5,4.75,5,4,TRUE,39,0,39,0,0.21,0.234093,3.989875,0.657654,118
FALSE,1,2,TRUE,TRUE,'Edgewood, Bloomingdale, Truxton Circle, Eckington',38.90776,-77.0094,'Entire home/apt',4,1,2,31,90,TRUE,1,14,43,43,2,2,0,5,5,5,5,5,5,5,TRUE,1,1,0,0,0.21,0.341789,4.122981,1.458012,100
FALSE,201,253,TRUE,TRUE,'Capitol Hill, Lincoln Park',38.88123,-77.002,'Entire home/apt',5,2,2,31,45,TRUE,15,40,67,342,2,2,1,5,5,5,5,5,5,5,TRUE,156,150,5,0,0.21,0.312953,2.76033,2.575345,368
FALSE,71,79,TRUE,TRUE,'Colonial Village, Shepherd Park, North Portal Estates',38.99238,-77.02061,'Private room',1,1,1,28,365,TRUE,14,44,74,349,19,0,0,4.58,4.84,4,5,4.89,4.68,4.58,FALSE,46,0,46,0,0.21,0.562366,9.721593,5.940494,40
TRUE,14,26,TRUE,TRUE,'Hawthorne, Barnaby Woods, Chevy Chase',38.98566,-77.0861,'Entire home/apt',7,3,3,31,1125,TRUE,13,43,73,273,4,2,0,4.5,4.5,5,5,4.5,4,4,FALSE,6,6,0,0,0.21,0.434437,9.566038,6.009006,260
FALSE,31,42,TRUE,TRUE,'West End, Foggy Bottom, GWU',38.89237,-77.06782,'Entire home/apt',2,?,1,90,1125,TRUE,0,0,0,266,2,2,0,3,2.5,4,4.5,5,4.5,3.5,FALSE,31,31,0,0,0.21,0.29853,3.204631,1.931998,62
FALSE,1,4,TRUE,FALSE,'Colonial Village, Shepherd Park, North Portal Estates',39.00049,-77.04211,'Entire home/apt',2,1,1,90,365,TRUE,13,43,73,348,9,0,0,4.56,4.56,4.78,4.44,4.56,4.33,4.56,TRUE,1,1,0,0,0.21,0.740712,10.241581,6.44293,90
FALSE,6,16,TRUE,TRUE,'Georgetown, Burleith/Hillandale',38.89355,-77.06804,'Entire home/apt',2,?,1,120,1125,TRUE,21,21,21,233,2,2,0,5,5,5,4.5,5,5,5,FALSE,6,6,0,0,0.21,0.226773,3.281177,1.900255,68
FALSE,1,2,TRUE,FALSE,'Edgewood, Bloomingdale, Truxton Circle, Eckington',38.91223,-77.01067,'Private room',1,1,1,31,200,TRUE,30,60,90,365,1,0,0,0,?,?,?,?,?,?,FALSE,1,0,1,0,0.01,0.541578,4.389284,1.432859,350
FALSE,6,32,TRUE,TRUE,'Georgetown, Burleith/Hillandale',38.91262,-77.07049,'Entire home/apt',6,3,3,31,364,TRUE,28,58,88,363,1,0,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.01,1.147902,4.523132,1.819127,854
FALSE,1,1,TRUE,TRUE,'Georgetown, Burleith/Hillandale',38.90506,-77.06255,'Entire home/apt',6,2,2,60,70,FALSE,0,0,0,0,1,0,0,5,5,4,4,5,5,5,FALSE,1,1,0,0,0.01,0.716356,3.884393,1.367446,180
FALSE,1,1,TRUE,TRUE,'Capitol Hill, Lincoln Park',38.89053,-77.00008,'Entire home/apt',1,1,1,31,1125,FALSE,0,0,0,0,1,0,0,4,4,4,3,4,5,2,FALSE,1,1,0,0,0.01,0.460879,3.317559,2.265221,500
FALSE,1,1,TRUE,FALSE,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.93084,-77.03265,'Private room',1,1,1,31,1125,FALSE,0,0,0,0,1,0,0,5,5,5,5,5,4,5,FALSE,1,0,1,0,0.01,0.206665,5.439641,1.646639,200
FALSE,3,4,TRUE,TRUE,'Brightwood Park, Crestwood, Petworth',38.94027,-77.02253,'Private room',1,1,1,58,60,TRUE,29,59,88,88,1,0,0,5,5,5,5,5,5,5,FALSE,3,2,1,0,0.01,0.201274,6.136607,2.405576,350
FALSE,1,1,TRUE,TRUE,'Historic Anacostia',38.86083,-76.97983,'Private room',1,1,1,31,1125,FALSE,0,0,0,0,1,0,0,0,?,?,?,?,?,?,FALSE,1,0,1,0,0.01,0.83692,3.125546,4.402938,90
FALSE,1,1,TRUE,FALSE,'Shaw, Logan Circle',38.91219,-77.01922,'Entire home/apt',3,1,1,31,1125,TRUE,0,0,0,0,1,0,0,5,5,5,5,5,5,5,TRUE,1,1,0,0,0.01,0.168424,4.260287,0.998295,130
TRUE,9,18,TRUE,TRUE,'Kalorama Heights, Adams Morgan, Lanier Heights',38.91766,-77.04598,'Private room',2,1,1,1,365,TRUE,17,39,69,313,1,0,0,5,5,5,5,5,5,3,TRUE,4,0,4,0,0.01,0.572102,4.544892,0.867468,220
FALSE,1,1,TRUE,FALSE,'North Michigan Park, Michigan Park, University Heights',38.93729,-76.99312,'Entire home/apt',2,1,1,31,1125,FALSE,0,0,0,0,1,0,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.01,0.290773,6.335137,3.113619,150
