@relation 'dc_listings - full'

@attribute host_is_superhost {f,t}
@attribute host_listings_count numeric
@attribute host_total_listings_count numeric
@attribute host_has_profile_pic {t,f}
@attribute host_identity_verified {t,f}
@attribute neighbourhood_cleansed {'Historic Anacostia','Brightwood Park, Crestwood, Petworth','Edgewood, Bloomingdale, Truxton Circle, Eckington','Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street','Dupont Circle, Connecticut Avenue/K Street','Howard University, Le Droit Park, Cardozo/Shaw','Douglas, Shipley Terrace','Capitol Hill, Lincoln Park','Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill','Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View','Friendship Heights, American University Park, Tenleytown','Kalorama Heights, Adams Morgan, Lanier Heights','Ivy City, Arboretum, Trinidad, Carver Langston','Shaw, Logan Circle','West End, Foggy Bottom, GWU','Brookland, Brentwood, Langdon','Cathedral Heights, McLean Gardens, Glover Park','Takoma, Brightwood, Manor Park','Union Station, Stanton Park, Kingman Park','Congress Heights, Bellevue, Washington Highlands','Colonial Village, Shepherd Park, North Portal Estates','Georgetown, Burleith/Hillandale','Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point','Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir','Hawthorne, Barnaby Woods, Chevy Chase','Capitol View, Marshall Heights, Benning Heights','North Michigan Park, Michigan Park, University Heights','North Cleveland Park, Forest Hills, Van Ness','Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace','Mayfair, Hillbrook, Mahaning Heights','Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights','Fairfax Village, Naylor Gardens, Hillcrest, Summit Park','Eastland Gardens, Kenilworth','River Terrace, Benning, Greenway, Dupont Park','Near Southeast, Navy Yard','Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont','Sheridan, Barry Farm, Buena Vista','Woodland/Fort Stanton, Garfield Heights, Knox Hill','Woodridge, Fort Lincoln, Gateway'}
@attribute latitude numeric
@attribute longitude numeric
@attribute room_type {'Private room','Entire home/apt','Shared room','Hotel room'}
@attribute accommodates numeric
@attribute bedrooms numeric
@attribute beds numeric
@attribute minimum_nights numeric
@attribute maximum_nights numeric
@attribute has_availability {t,f}
@attribute availability_30 numeric
@attribute availability_60 numeric
@attribute availability_90 numeric
@attribute availability_365 numeric
@attribute number_of_reviews numeric
@attribute number_of_reviews_ltm numeric
@attribute number_of_reviews_l30d numeric
@attribute review_scores_rating numeric
@attribute review_scores_accuracy numeric
@attribute review_scores_cleanliness numeric
@attribute review_scores_checkin numeric
@attribute review_scores_communication numeric
@attribute review_scores_location numeric
@attribute review_scores_value numeric
@attribute instant_bookable {f,t}
@attribute calculated_host_listings_count numeric
@attribute calculated_host_listings_count_entire_homes numeric
@attribute calculated_host_listings_count_private_rooms numeric
@attribute calculated_host_listings_count_shared_rooms numeric
@attribute reviews_per_month numeric
@attribute dist_from_subway_in_miles numeric
@attribute dist_from_airport_in_miles numeric
@attribute dist_from_city_center numeric
@attribute price numeric

@data
f,33,34,t,t,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.921096,-77.030941,'Entire home/apt',2,1,1,1,365,t,0,0,7,251,0,0,0,?,?,?,?,?,?,?,t,15,7,8,0,?,1.253802,6.566696,3.941116,91
f,33,34,t,t,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.92133,-77.031102,'Entire home/apt',4,2,2,1,365,t,0,0,13,288,0,0,0,?,?,?,?,?,?,?,t,15,7,8,0,?,1.009408,4.337236,2.84163,69
f,33,34,t,t,'Howard University, Le Droit Park, Cardozo/Shaw',38.920095,-77.031073,'Entire home/apt',4,1,1,1,365,t,0,0,13,288,0,0,0,?,?,?,?,?,?,?,t,15,7,8,0,?,0.989905,4.287923,2.752702,61
f,33,34,t,t,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.920219,-77.032891,'Entire home/apt',2,1,1,1,365,t,0,0,13,288,0,0,0,?,?,?,?,?,?,?,t,15,7,8,0,?,0.453142,4.446301,0.646091,63
f,33,34,t,t,'Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace',38.928091,-77.05511,'Entire home/apt',3,1,2,1,365,t,0,13,43,318,0,0,0,?,?,?,?,?,?,?,t,15,7,8,0,?,1.169447,4.671138,3.026915,69
f,1,1,t,t,'Edgewood, Bloomingdale, Truxton Circle, Eckington',38.91491,-77.01266,'Entire home/apt',3,1,2,2,15,t,13,36,56,219,2,2,2,5,5,5,5,5,4.5,5,t,1,1,0,0,2,0.067753,4.033125,3.492771,104
f,1,13,t,t,'West End, Foggy Bottom, GWU',38.896513,-77.05,'Entire home/apt',3,1,2,31,365,t,30,60,90,364,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.479098,5.71227,1.922827,133
f,100,200,t,t,'Capitol Hill, Lincoln Park',38.885181,-76.988866,'Entire home/apt',3,3,3,31,365,t,30,60,90,365,0,0,0,?,?,?,?,?,?,?,t,96,96,0,0,?,0.430286,3.712159,1.13766,202
f,100,200,t,t,'Near Southeast, Navy Yard',38.878279,-77.000787,'Entire home/apt',4,4,4,31,365,t,30,60,90,365,0,0,0,?,?,?,?,?,?,?,f,96,96,0,0,?,0.437304,5.844965,2.054948,219
f,100,200,t,t,'Capitol Hill, Lincoln Park',38.878707,-76.983423,'Entire home/apt',3,3,3,31,365,t,30,60,90,365,0,0,0,?,?,?,?,?,?,?,f,96,96,0,0,?,0.454052,4.848699,2.020886,198
f,100,200,t,t,'Capitol Hill, Lincoln Park',38.880342,-76.988045,'Entire home/apt',3,3,3,31,365,t,30,60,90,365,0,0,0,?,?,?,?,?,?,?,f,96,96,0,0,?,0.444669,3.716697,1.153625,172
f,2,4,t,t,'Hawthorne, Barnaby Woods, Chevy Chase',38.960207,-77.073343,'Entire home/apt',2,1,1,60,60,t,13,43,62,134,0,0,0,?,?,?,?,?,?,?,f,2,2,0,0,?,0.385091,4.624257,1.306436,100
f,1,1,t,t,'Ivy City, Arboretum, Trinidad, Carver Langston',38.901558,-76.982202,'Entire home/apt',2,1,1,4,1125,t,25,55,84,84,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,1.100827,6.800397,2.998842,107
f,1,5,t,t,'Union Station, Stanton Park, Kingman Park',38.898676,-76.981244,'Entire home/apt',2,1,1,1,365,t,10,30,60,334,1,1,1,5,5,4,5,5,4,5,f,1,1,0,0,1,0.479174,4.77675,1.06041,186
f,1,1,t,f,'Ivy City, Arboretum, Trinidad, Carver Langston',38.904134,-76.977829,'Entire home/apt',4,2,2,2,30,t,5,5,5,16,0,0,0,?,?,?,?,?,?,?,t,1,1,0,0,?,0.38855,3.377079,2.414791,160
f,1,1,t,t,'Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street',38.898279,-77.020017,'Entire home/apt',4,1,1,3,60,t,10,25,55,330,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.473452,3.619442,1.254023,189
f,1,2,f,t,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.929179,-77.022493,'Entire home/apt',4,1,1,31,365,t,30,60,90,364,0,0,0,?,?,?,?,?,?,?,t,1,1,0,0,?,0.572596,4.664362,1.496871,77
t,47,138,t,t,'Dupont Circle, Connecticut Avenue/K Street',38.913796,-77.035568,'Entire home/apt',2,1,1,1,1000,t,8,37,48,48,0,0,0,?,?,?,?,?,?,?,t,31,31,0,0,?,0.425542,4.808841,1.0256,146
f,2,2,t,t,'Fairfax Village, Naylor Gardens, Hillcrest, Summit Park',38.861162,-76.96186,'Entire home/apt',2,1,1,1,3,t,13,29,43,43,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.550479,3.883191,3.011436,120
f,3,9,t,f,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.937062,-77.035777,'Entire home/apt',2,1,1,1,365,t,29,59,89,363,0,0,0,?,?,?,?,?,?,?,t,2,2,0,0,?,0.187937,5.291205,1.527804,180
f,35,136,t,t,'Ivy City, Arboretum, Trinidad, Carver Langston',38.90763,-76.97926,'Entire home/apt',10,3,5,3,365,t,14,41,71,346,0,0,0,?,?,?,?,?,?,?,t,13,13,0,0,?,0.338859,4.775023,1.012555,210
f,35,158,t,t,'Capitol Hill, Lincoln Park',38.88946,-76.98656,'Entire home/apt',6,3,4,3,1125,t,13,32,54,54,0,0,0,?,?,?,?,?,?,?,t,32,32,0,0,?,0.303877,5.293408,1.555751,350
f,35,158,t,t,'Capitol Hill, Lincoln Park',38.89064,-76.98587,'Entire home/apt',6,3,4,3,365,t,13,31,53,315,0,0,0,?,?,?,?,?,?,?,t,32,32,0,0,?,0.345932,3.032797,2.989889,294
f,2,2,f,t,'Capitol Hill, Lincoln Park',38.879755,-76.994524,'Entire home/apt',2,1,1,3,365,t,17,47,77,352,0,0,0,?,?,?,?,?,?,?,t,2,2,0,0,?,0.218604,5.300296,1.542448,175
f,1,1,t,t,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.928582,-77.02866,'Entire home/apt',4,2,2,2,12,t,17,43,73,252,0,0,0,?,?,?,?,?,?,?,t,1,1,0,0,?,0.35716,4.790418,1.02507,123
f,1,1,t,t,'Brightwood Park, Crestwood, Petworth',38.93861,-77.024516,'Entire home/apt',2,1,1,3,14,t,19,46,76,350,0,0,0,?,?,?,?,?,?,?,t,1,1,0,0,?,0.28882,4.705582,0.944927,87
f,6,6,t,t,'Ivy City, Arboretum, Trinidad, Carver Langston',38.908759,-76.984673,'Entire home/apt',10,2,6,1,365,t,24,50,80,355,0,0,0,?,?,?,?,?,?,?,t,5,5,0,0,?,0.098999,6.012445,2.270342,220
t,18,23,t,t,'Eastland Gardens, Kenilworth',38.910464,-76.941933,'Entire home/apt',5,3,3,31,1125,t,0,6,36,311,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,1.009042,4.864745,2.853643,164
f,15,131,t,f,'Capitol Hill, Lincoln Park',38.880486,-76.982493,'Entire home/apt',6,1,6,31,365,t,30,60,90,365,0,0,0,?,?,?,?,?,?,?,t,4,4,0,0,?,0.396837,6.599814,5.190108,50
f,6,6,t,t,'Ivy City, Arboretum, Trinidad, Carver Langston',38.910752,-76.982747,'Entire home/apt',15,3,5,1,365,t,26,55,85,360,0,0,0,?,?,?,?,?,?,?,t,5,5,0,0,?,0.205926,5.163898,1.406522,400
f,4,4,t,t,'Capitol View, Marshall Heights, Benning Heights',38.887181,-76.936976,'Entire home/apt',4,2,2,3,200,t,5,35,65,245,0,0,0,?,?,?,?,?,?,?,f,3,3,0,0,?,0.28241,5.149154,1.409867,90
f,15,131,t,f,'Capitol Hill, Lincoln Park',38.882304,-76.989129,'Entire home/apt',12,3,6,31,365,t,30,60,90,364,0,0,0,?,?,?,?,?,?,?,t,4,4,0,0,?,0.306323,5.159781,1.427211,100
f,1,1,t,t,'Takoma, Brightwood, Manor Park',38.98726,-77.00217,'Private room',4,2,4,2,90,t,9,39,69,344,43,5,0,4.79,4.8,4.45,4.93,4.93,4.9,4.76,f,1,0,1,0,0.55,0.36837,4.707508,0.924578,55
f,3,3,t,t,'North Michigan Park, Michigan Park, University Heights',38.95773,-76.97133,'Entire home/apt',2,2,2,31,48,t,30,60,90,365,0,0,0,?,?,?,?,?,?,?,t,1,1,0,0,?,0.293213,5.256675,1.518985,200
t,11,12,t,t,'Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights',38.91393,-76.93136,'Private room',2,1,1,2,365,t,0,27,57,332,18,18,0,4.94,5,5,5,4.89,4.33,4.78,t,11,0,11,0,2.84,0.253692,5.328883,1.75112,59
t,7,8,t,t,'Congress Heights, Bellevue, Washington Highlands',38.8324,-77.01275,'Entire home/apt',2,1,1,1,1125,t,13,41,71,346,59,59,3,4.86,4.81,4.76,4.95,4.92,4.83,4.83,t,2,2,0,0,5.1,0.550556,3.800128,3.008808,88
f,35,136,t,t,'Takoma, Brightwood, Manor Park',38.957848,-77.015729,'Entire home/apt',2,1,1,3,365,t,0,0,0,86,0,0,0,?,?,?,?,?,?,?,t,13,13,0,0,?,1.670488,6.184755,4.022396,78
f,7,7,t,t,'Union Station, Stanton Park, Kingman Park',38.899502,-76.987904,'Entire home/apt',5,2,2,1,2,t,17,42,72,346,1,1,1,4,5,5,3,5,5,5,t,4,4,0,0,1,0.818812,4.685868,2.66796,160
t,2,3,t,t,'Colonial Village, Shepherd Park, North Portal Estates',38.99815,-77.01807,'Private room',2,1,1,2,180,t,1,12,29,209,92,7,1,4.93,4.93,4.9,5,4.99,4.99,4.89,f,2,0,2,0,1.2,0.172734,3.594619,3.495997,79
t,82,250,t,t,'Brightwood Park, Crestwood, Petworth',38.94858,-77.03627,'Entire home/apt',5,1,3,3,100,t,13,43,73,163,0,0,0,?,?,?,?,?,?,?,f,79,79,0,0,?,1.452126,10.077077,6.317536,108
f,99,387,t,t,'Union Station, Stanton Park, Kingman Park',38.895733,-76.98058,'Private room',1,1,1,91,365,t,19,49,79,354,0,0,0,?,?,?,?,?,?,?,t,63,4,59,0,?,1.012651,5.037802,2.966882,60
f,1,1,t,t,'Capitol Hill, Lincoln Park',38.884528,-76.987924,'Entire home/apt',6,3,3,31,1125,t,30,60,90,364,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.273147,6.008489,5.627973,236
f,4,4,t,t,'Hawthorne, Barnaby Woods, Chevy Chase',38.966092,-77.071863,'Entire home/apt',6,3,5,31,365,t,0,0,0,256,0,0,0,?,?,?,?,?,?,?,t,4,4,0,0,?,0.51475,4.544375,1.426421,350
f,1,1,t,t,'Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill',38.942329,-77.001338,'Entire home/apt',2,?,1,2,27,t,8,22,44,308,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.10606,5.340285,7.976676,90
f,71,79,t,t,'Colonial Village, Shepherd Park, North Portal Estates',38.99266,-77.02079,'Private room',1,1,1,28,1125,t,6,36,66,341,4,0,0,5,5,4.67,5,5,5,5,f,46,0,46,0,0.11,0.210676,3.372772,3.123178,34
t,7,8,t,t,'Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights',38.892246,-76.918153,'Entire home/apt',6,2,3,1,28,t,10,36,66,341,5,5,5,5,4.8,4.8,4.8,5,4.6,4.8,t,2,2,0,0,5,1.075203,9.974759,6.192978,136
f,58,77,t,t,'Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir',38.89868,-77.0888,'Entire home/apt',2,1,1,2,365,t,24,54,84,358,16,16,0,4.75,4.81,4.69,4.56,4.88,4.94,4.75,f,1,1,0,0,2.81,1.165526,9.525636,5.840541,113
f,1,1,t,t,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.93261,-77.033414,'Entire home/apt',2,1,1,2,14,t,17,39,64,153,0,0,0,?,?,?,?,?,?,?,t,1,1,0,0,?,0.289712,3.137248,1.027293,125
f,4057,4369,t,t,'Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street',38.90344,-77.015986,'Entire home/apt',2,1,1,32,1125,t,0,0,19,294,0,0,0,?,?,?,?,?,?,?,t,235,235,0,0,?,0.326523,3.509782,3.030927,135
f,1,1,t,t,'Brookland, Brentwood, Langdon',38.9304,-76.974035,'Entire home/apt',4,1,2,1,1125,t,15,41,71,346,12,12,12,4.83,4.92,5,4.92,5,4.75,4.83,t,1,1,0,0,12,0.265336,2.706352,2.805332,121
f,1,1,t,t,'Takoma, Brightwood, Manor Park',38.970989,-77.017427,'Entire home/apt',4,2,3,1,30,t,8,29,49,130,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.279853,5.723117,6.948832,190
f,3,12,t,t,'Georgetown, Burleith/Hillandale',38.89488,-77.07678,'Private room',4,1,2,1,14,t,30,60,90,90,0,0,0,?,?,?,?,?,?,?,f,1,0,1,0,?,0.210113,3.485976,3.520083,400
f,2,3,t,t,'Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill',38.97246,-77.0091,'Entire home/apt',6,2,3,2,1125,t,0,0,2,277,43,0,0,4.98,4.98,4.93,4.95,5,4.98,4.9,f,1,1,0,0,0.8,0.153161,3.338695,3.24804,175
f,100,200,t,t,'Shaw, Logan Circle',38.905897,-77.025717,'Entire home/apt',3,2,2,31,365,t,30,60,90,365,0,0,0,?,?,?,?,?,?,?,f,96,96,0,0,?,0.208298,8.139567,4.997344,209
f,1,1,t,t,'Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir',38.88819,-77.08376,'Private room',2,1,1,15,30,t,23,53,83,83,1,0,0,5,5,5,5,5,5,5,f,1,0,1,0,0.01,1.796117,9.947649,6.219567,900
f,120,175,t,t,'West End, Foggy Bottom, GWU',38.90409,-77.05101,'Entire home/apt',4,2,2,30,60,t,29,59,89,178,5,5,4,4.6,4.8,4.8,4.4,4.8,5,5,t,15,15,0,0,4.29,0.449875,7.204908,5.781164,323
f,2,2,t,t,'Georgetown, Burleith/Hillandale',38.89264,-77.06887,'Entire home/apt',2,1,1,60,1125,t,13,16,16,282,6,1,0,4,4.5,4.67,4.5,4.5,4.83,4,f,2,2,0,0,0.11,0.638276,7.709085,4.163683,68
f,2,2,t,t,'Ivy City, Arboretum, Trinidad, Carver Langston',38.900243,-76.975734,'Entire home/apt',4,1,1,1,365,t,18,48,78,353,1,1,1,5,5,5,5,5,5,5,t,1,1,0,0,1,2.557286,3.408104,6.904211,105
f,35,136,t,t,'Brightwood Park, Crestwood, Petworth',38.939595,-77.026916,'Entire home/apt',4,1,2,3,365,t,10,35,65,339,0,0,0,?,?,?,?,?,?,?,t,13,13,0,0,?,1.061389,4.563679,3.011796,110
t,2,2,t,t,'North Michigan Park, Michigan Park, University Heights',38.94974,-76.99554,'Entire home/apt',2,1,1,30,30,t,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,2,2,0,0,?,1.608994,1.924326,5.326975,78
f,778,1341,t,t,'Takoma, Brightwood, Manor Park',38.970924,-77.031278,'Entire home/apt',14,7,7,2,1125,t,27,54,84,359,0,0,0,?,?,?,?,?,?,?,t,20,20,0,0,?,0.763973,10.134269,6.35921,846
f,778,1341,t,t,'Takoma, Brightwood, Manor Park',38.969136,-77.031078,'Entire home/apt',4,2,2,2,1125,t,19,35,65,340,0,0,0,?,?,?,?,?,?,?,t,20,20,0,0,?,1.37378,9.632834,5.947657,150
f,3,3,t,t,'Brookland, Brentwood, Langdon',38.922857,-76.983172,'Entire home/apt',4,1,2,2,1125,t,10,40,70,345,4,4,4,5,5,5,5,5,5,5,t,1,1,0,0,4,0.56569,9.742473,5.961984,99
f,4057,4369,t,t,'Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street',38.90394,-77.01724,'Entire home/apt',4,2,2,32,1125,t,18,48,78,353,0,0,0,?,?,?,?,?,?,?,t,235,235,0,0,?,1.202469,4.85548,3.232207,254
f,3,5,t,t,'Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street',38.90539,-77.01778,'Entire home/apt',2,1,2,1,365,t,29,59,89,108,0,0,0,?,?,?,?,?,?,?,t,3,3,0,0,?,0.860725,10.393096,6.598571,197
f,3,5,t,t,'Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street',38.903746,-77.01602,'Entire home/apt',2,1,1,1,365,t,30,60,90,108,0,0,0,?,?,?,?,?,?,?,t,3,3,0,0,?,0.103817,3.329338,1.108449,670
t,1,1,t,t,'Colonial Village, Shepherd Park, North Portal Estates',38.99731,-77.0574,'Entire home/apt',3,1,2,31,1125,t,3,3,10,190,18,5,0,4.94,4.94,4.89,4.94,4.78,4.94,4.89,f,1,1,0,0,0.38,0.59329,4.256204,2.894078,65
t,3,3,t,f,'Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights',38.88531,-76.89345,'Entire home/apt',6,3,3,2,15,t,0,1,6,6,122,12,3,4.72,4.76,4.74,4.84,4.87,4.69,4.7,t,1,1,0,0,1.38,0.55396,9.106777,5.370446,118
f,1,1,t,f,'Colonial Village, Shepherd Park, North Portal Estates',38.996307,-77.050487,'Entire home/apt',8,3,4,2,90,t,4,5,15,118,3,3,1,5,5,4.33,5,5,5,5,f,1,1,0,0,1.45,0.329424,3.642376,2.337502,296
f,3,4,t,t,'Capitol View, Marshall Heights, Benning Heights',38.88547,-76.91263,'Private room',1,1,1,7,1125,t,26,56,86,361,5,3,0,4.8,4.6,4.6,5,4.8,5,4.8,f,3,1,2,0,0.32,0.556998,5.382826,1.708401,56
t,2,5,t,f,'Hawthorne, Barnaby Woods, Chevy Chase',38.99477,-77.0639,'Entire home/apt',2,1,1,2,365,t,0,14,26,116,36,36,3,4.92,4.97,4.94,4.92,4.97,4.89,4.94,f,2,2,0,0,3.23,0.526726,8.818453,5.110094,133
t,1,1,t,f,'Congress Heights, Bellevue, Washington Highlands',38.81063,-77.00379,'Private room',2,1,1,1,1125,t,21,51,81,348,21,18,4,4.81,4.86,4.62,4.95,4.95,4.67,4.67,f,1,0,1,0,0.86,0.555283,8.450345,4.751887,58
t,4,7,t,t,'Hawthorne, Barnaby Woods, Chevy Chase',38.98938,-77.06977,'Entire home/apt',7,3,5,1,365,t,5,7,7,7,9,9,1,4.67,4.67,4.78,4.78,4.89,4.89,4.67,f,2,2,0,0,1.45,0.875661,8.722378,5.298973,650
t,1,1,t,f,'Colonial Village, Shepherd Park, North Portal Estates',39.00261,-77.04512,'Entire home/apt',3,1,2,7,1125,t,0,26,56,79,23,4,1,4.83,4.91,4.96,4.96,4.96,4.96,4.91,f,1,1,0,0,0.98,0.22988,3.53929,2.875194,105
f,4,4,t,t,'Takoma, Brightwood, Manor Park',38.98252,-77.01211,'Private room',1,1,1,21,180,t,0,0,0,162,43,0,0,4.93,4.95,4.76,4.93,4.98,4.75,4.88,f,4,0,4,0,0.4,0.493266,4.2586,0.46089,45
t,1,2,t,f,'Takoma, Brightwood, Manor Park',38.97784,-77.00879,'Entire home/apt',4,1,1,2,30,t,15,33,45,126,56,18,1,4.96,4.98,4.98,4.96,4.98,4.96,4.88,f,1,1,0,0,2.24,0.745293,4.187668,5.184422,110
f,4,5,t,f,'River Terrace, Benning, Greenway, Dupont Park',38.87095,-76.93591,'Entire home/apt',4,2,2,3,1125,t,20,50,80,170,16,2,1,4.63,4.88,4.69,4.75,4.63,4.56,4.81,f,3,3,0,0,0.45,1.38523,7.121559,4.56161,85
t,1,3,t,t,'Douglas, Shipley Terrace',38.84674,-76.98495,'Entire home/apt',8,3,3,2,1125,t,14,27,57,147,12,11,0,4.92,4.83,4.67,4.83,4.92,4.75,4.83,t,1,1,0,0,0.24,1.077115,4.914212,6.575751,260
f,2,6,t,f,'Takoma, Brightwood, Manor Park',38.98906,-77.00007,'Entire home/apt',2,1,1,2,6,t,9,9,9,265,6,2,0,4.67,4.67,4.67,4.67,5,4.5,4.83,t,1,1,0,0,0.1,0.659815,5.863311,2.061386,118
f,7,9,t,t,'West End, Foggy Bottom, GWU',38.89151,-77.06784,'Entire home/apt',2,2,2,90,1125,t,0,0,0,44,0,0,0,?,?,?,?,?,?,?,f,3,3,0,0,?,1.298107,4.9861,3.147272,107
f,12,24,t,t,'Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point',38.881303,-77.034148,'Entire home/apt',2,1,1,1,1125,t,5,15,38,312,85,66,1,4.73,4.75,4.82,4.51,4.66,4.93,4.73,t,1,1,0,0,4.88,0.256416,3.274389,2.014023,144
f,?,?,?,?,'Colonial Village, Shepherd Park, North Portal Estates',38.98964,-77.02864,'Entire home/apt',2,1,1,31,731,t,3,33,63,338,4,0,0,5,5,4.75,4.25,4.25,5,4.5,t,157,157,0,0,0.11,1.388804,5.602099,6.054836,103
t,1,1,t,t,'Colonial Village, Shepherd Park, North Portal Estates',38.99161,-77.0291,'Entire home/apt',4,1,1,1,1125,t,9,30,56,321,45,45,2,4.96,4.93,4.96,4.93,4.98,4.91,4.87,t,1,1,0,0,5.47,0.20825,2.903636,5.044698,133
f,2,5,t,t,'Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir',38.90005,-77.11209,'Entire home/apt',14,6,8,2,365,t,30,60,90,365,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.9234,8.013,4.909574,1029
t,1,1,t,t,'Takoma, Brightwood, Manor Park',38.98943,-77.01617,'Entire home/apt',1,1,1,28,180,t,0,0,0,87,12,3,0,4.92,5,4.75,4.92,5,4.92,4.83,f,1,1,0,0,0.28,0.846281,7.394524,3.680911,75
f,3,4,t,t,'Friendship Heights, American University Park, Tenleytown',38.971614,-77.089744,'Private room',1,1,1,5,365,t,13,43,73,348,1,1,1,5,5,5,5,5,5,5,f,2,0,2,0,1,1.039007,6.657576,2.855427,42
f,12,14,t,t,'Woodridge, Fort Lincoln, Gateway',38.93597,-76.96168,'Entire home/apt',5,2,3,10,1125,t,5,35,65,65,140,16,2,4.52,4.69,4.66,4.84,4.74,4.58,4.59,t,3,3,0,0,1.95,0.260852,3.520185,3.098068,123
f,3,3,t,f,'Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont',38.859573,-76.932584,'Private room',2,1,1,1,365,t,0,13,43,318,5,5,1,4.2,4.6,3.8,4.8,5,4.8,4.6,t,3,0,3,0,3.75,2.333775,3.461271,6.848018,65
f,1,1,t,t,'Friendship Heights, American University Park, Tenleytown',38.95667,-77.10153,'Entire home/apt',1,1,1,14,90,t,0,12,42,132,1,1,0,5,5,5,5,5,4,5,f,1,1,0,0,0.1,0.849579,8.083641,4.489611,80
t,1,1,t,t,'Congress Heights, Bellevue, Washington Highlands',38.81275,-76.99838,'Entire home/apt',5,1,2,1,1125,t,4,24,54,54,63,51,4,4.95,4.97,5,4.92,4.95,4.87,4.95,f,1,1,0,0,4.24,0.658978,6.53463,3.105688,86
f,1,1,t,t,'Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights',38.90543,-76.91451,'Entire home/apt',3,1,2,2,1125,t,25,53,83,358,19,19,0,4.47,4.68,5,4.74,4.74,4.47,4.74,f,1,1,0,0,1.72,0.332049,5.560089,1.763569,100
f,2,2,t,t,'Woodridge, Fort Lincoln, Gateway',38.93808,-76.95971,'Private room',16,?,16,1,365,t,0,12,42,317,7,1,0,4.43,4.43,4.57,4.43,4,4.43,4.43,t,2,0,2,0,0.32,0.354124,8.277637,4.528012,799
t,9,11,t,t,'Capitol View, Marshall Heights, Benning Heights',38.88816,-76.91208,'Entire home/apt',6,3,5,2,365,t,8,26,51,323,16,16,1,4.69,4.63,4.88,4.88,4.94,4.56,4.75,f,8,1,7,0,3.87,1.333785,9.670974,5.995626,99
f,43,52,t,f,'Congress Heights, Bellevue, Washington Highlands',38.82256,-76.9747,'Private room',1,1,1,31,365,t,30,60,90,365,1,1,0,5,5,4,5,5,5,5,t,11,0,11,0,0.91,0.351479,3.178556,2.006455,30
f,43,52,t,f,'Congress Heights, Bellevue, Washington Highlands',38.821456,-76.972549,'Private room',1,1,1,31,365,t,0,0,0,273,0,0,0,?,?,?,?,?,?,?,t,11,0,11,0,?,0.570455,2.024273,1.793234,32
f,3,4,t,t,'Capitol View, Marshall Heights, Benning Heights',38.88583,-76.91264,'Private room',1,1,1,7,1125,t,0,0,13,103,10,4,0,4.8,4.7,4.8,4.8,4.7,4.8,4.6,t,3,1,2,0,0.28,0.782082,7.026009,6.68361,51
