id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,days_since_last_review,
6854069,Lincoln Park 1BD/1BA Apt (1f),683529,Joe,,Lincoln Park,41.92751,-87.65011,Entire home/apt,277,2,66,8/21/2022,0.82,22,357,13,2209266,59,
6855475,🦋☘️420 Friendly The BlueButterfly Suite FreeParking,35342456,Roberto,,Portage Park,41.94062,-87.75709,Private room,139,2,60,7/11/2022,0.69,18,362,10,R21000074241,100,
6863046,Lincoln Park 2BD/1BA Fireplace #1r,683529,Joe,,Lincoln Park,41.92751,-87.65011,Entire home/apt,265,2,46,8/26/2022,0.54,22,355,10,2209267,54,
6863178,Lincoln Park 4BD/2BA Fireplace (2),683529,Joe,,Lincoln Park,41.92751,-87.65011,Entire home/apt,356,3,67,8/28/2022,0.85,22,331,11,2209278,52,
6897078,Stylish First Flr. Studio. Best Location Division+Hermitage.,36140345,Melissa,,West Town,41.90229,-87.67217,Entire home/apt,149,3,193,9/12/2022,2.25,2,269,29,R17000015715,37,
6957805,"Teal Room - King Bed, near CTA, 20min to Downtown",22608682,Ryan,,East Garfield Park,41.88302,-87.7096,Private room,121,1,480,8/21/2022,5.85,10,353,39,R21000074599,59,
6967492,Logan Square -Green Room,36300208,Maria,,Avondale,41.93465,-87.73009,Private room,35,30,10,12/16/2019,0.11,4,263,0,R17000014489,1038,
6975132,Mayfair 2BR near Blue Line (Monthly availability),36549783,Jeffrey,,Irving Park,41.962921,-87.735283,Entire home/apt,126,2,92,9/11/2022,1.07,10,160,39,R19000039377,38,
6990105,Great location. Free parking.,33605887,Ewa,,West Town,41.90089,-87.66546,Entire home/apt,100,1,589,9/6/2022,9.37,2,28,79,R21000075227,43,
6993421,Spacious Old Town Condo 2 BD/1 BA,22550008,Alex & Annie,,Near North Side,41.90358,-87.63414,Entire home/apt,135,32,115,8/11/2022,1.31,1,275,5,City registration pending,69,
6994290,Loft like space in Logan Square,15013308,Christina,,Logan Square,41.9182,-87.69768,Entire home/apt,186,32,77,12/20/2019,0.91,1,349,0,City registration pending,1034,
7025225,Trendy Space Close to WickerPark@Ukrainian Village,29716517,Ronaldo And Carla,,West Town,41.89834,-87.69155,Private room,81,1,242,8/28/2022,2.88,2,37,26,R19000045800,52,
7044056,Quiet 2 bedroom/1 bath & Garage in my shared home,36865855,Javier,,West Town,41.89425,-87.66837,Private room,110,3,28,9/15/2019,0.32,1,132,0,R18000036455,1130,
7075936,Huge Modern Condo - Master Bedroom,37101639,Stephanie,,Dunning,41.93846,-87.788,Private room,69,3,61,8/20/2022,0.72,1,171,3,R17000015303,60,
7084894,Cute Brownstone in Lakeview,33980307,Erika,,Lake View,41.93595,-87.65148,Private room,83,1,395,9/6/2022,4.51,1,298,48,R18000031648,43,
7092080,1 BD Luxury Boutique Apartment,24705990,Rick,,Uptown,41.97146,-87.66882,Hotel room,313,3,43,12/27/2021,0.49,11,193,5,2328618,296,
7097488,Sweet Home Chicago 4 Bedroom/2 Bath,34959956,Trevor,,West Town,41.8932,-87.65892,Entire home/apt,357,1,180,8/13/2022,2.05,1,342,21,R21000060526,67,
7116810,Accessibility to Airport&Downtown!,192514716,Juan,,West Elsdon,41.78747,-87.71754,Entire home/apt,112,5,39,9/5/2022,0.45,1,174,6,R17000020451,44,
7127223,Welcoming All to Our Covid-Vaccinated Community 2W,20449664,John,,Dunning,41.94137,-87.7956,Private room,125,3,16,8/28/2022,0.2,3,252,3,R18000024095,52,
7130456,Furnished bedroom in Old Town House,1416817,Scott,,Near North Side,41.90634,-87.64218,Private room,195,2,14,11/11/2021,0.16,4,0,1,R20000060224,342,
7176158,"Modern Logan Square Apartment, steps from train!",28183266,Allyson,,Logan Square,41.9236,-87.69717,Entire home/apt,127,1,222,9/13/2022,2.97,1,315,66,R18000022772,36,
7239181,"Quiet, artsy, vintage, queer-friendly, Humboldt Pk",36541232,G,,West Town,41.90409,-87.68723,Private room,43,2,81,8/1/2022,1.65,1,63,4,R19000045040,79,
7241887,Garden Unit Studio Mins Frm McCormick Place&D'Town,2698691,LeeO'[Nardo],,Grand Boulevard,41.82154,-87.61403,Entire home/apt,156,2,85,9/12/2022,0.97,3,257,27,R17000013916,37,
7291481,Historic East Village in West Town,38186342,Carmen & John,,West Town,41.89302,-87.66988,Entire home/apt,83,3,225,9/10/2022,2.83,1,323,34,R21000073766,39,
7319042,Private Bedroom + Bath in Rogers Park Family Home,686562,Patricia,,Rogers Park,42.00414,-87.67272,Private room,65,2,128,9/11/2022,1.47,1,345,25,R20000053635,38,
7370245,The Avondale Attic Unit,9959757,Jedidiah,,Irving Park,41.94664,-87.70783,Entire home/apt,104,32,88,12/3/2021,1.21,7,236,2,City registration pending,320,
7384649,2BD/2BA Luxury Apartment - Roof Deck Access,24705990,Rick,,Uptown,41.97147,-87.66861,Hotel room,408,32,33,9/19/2021,0.38,11,0,1,2328618,395,
7389646,Private Queen Bed and En Suite Bath,25759643,Tim,,Lake View,41.95675,-87.66715,Entire home/apt,140,2,165,9/4/2022,1.95,3,61,34,R18000034977,45,
7416788,Lights!Camera!Action!Cool! Take #3,26957265,Beth,,West Town,41.89013,-87.68045,Entire home/apt,429,30,2,10/29/2018,0.03,3,264,0,R18000034238,1451,
7421326,Art filled apartment in Logan,5050949,Abigail,,Logan Square,41.93066,-87.69724,Entire home/apt,231,2,95,9/5/2022,1.11,1,333,23,R21000073711,44,
7460396,Retro Pad in Logan Square.,39074772,Kate,,Logan Square,41.9182,-87.69582,Entire home/apt,115,32,326,8/28/2022,3.9,1,0,53,R20000054146,52,
7482058,Bright & Airy Two-Story Skylight Loft!,39182446,Heather,,West Town,41.90536,-87.6629,Entire home/apt,162,1,301,8/28/2022,3.52,1,322,44,R17000014567,52,
7483739,Modern Condo in Cozy Edgewater,3870091,Kareeshma,,Edgewater,41.99424,-87.66066,Entire home/apt,90,32,5,7/15/2018,0.06,1,0,0,R17000014262,1557,
7564825,Logan Square 3 bedrms with parking,6427776,Thanh,,Logan Square,41.92484,-87.72377,Entire home/apt,204,2,128,8/21/2022,1.48,1,169,13,R17000013621,59,
7572706,Wrigleyville Private Guesthouse,39699805,Mark,,Lake View,41.94358,-87.66005,Entire home/apt,314,2,102,8/28/2022,1.18,2,325,24,R20000059076,52,
7573465,Judy's Jefferson Park Bungalow Queen Bed,39707371,Judy,,Portage Park,41.96565,-87.75422,Private room,85,3,63,9/6/2022,0.73,2,348,17,R21000068963,43,
7575577,Judy's Jefferson Park Bungalow w/Daybed,39707371,Judy,,Portage Park,41.96512,-87.75233,Private room,69,2,33,6/30/2022,0.38,2,1,4,R21000068963,111,
7582520,"Cozy, Quiet, Garden Getaway!",1089952,Beth,,North Center,41.95931,-87.69237,Entire home/apt,100,2,351,9/8/2022,4.11,1,267,46,R17000014289,41,
7583774,"Quiet, Comfy Room in Vintage WalkUp",4336170,Catrina,,Lincoln Park,41.92904,-87.66201,Private room,64,2,30,8/24/2022,0.35,1,195,10,R19000040978,56,
7602989,Downtown Lakeview Penthouse w/ private balcony 04,172402450,Lora,,Lake View,41.94019,-87.65235,Entire home/apt,134,1,367,8/30/2022,4.29,4,291,2,R18000023621,50,
7613172,2BD/2BA Extended Stay @ The Guesthouse Hotel,24705990,Rick,,Uptown,41.97075,-87.66812,Private room,299,32,3,11/23/2017,0.04,11,0,0,2328618,1791,
7617158,Cozy Lakeview Apt-Walk to Wrigley & Free Parking!,25320970,Kimberly,,Lake View,41.95873,-87.66981,Entire home/apt,182,32,40,9/5/2022,3.06,1,70,37,R21000069380,44,
7630479,1BD/1BA Extended Stay @ The Guesthouse Hotel,24705990,Rick,,Uptown,41.97065,-87.66821,Private room,119,32,3,6/14/2016,0.04,11,0,0,2328618,2318,
7637490,Cozy Clean Large 2 Bed in Lincoln Square,26790353,Jill K,,Lincoln Square,41.96814,-87.69043,Entire home/apt,115,2,16,8/26/2019,0.19,2,225,0,R17000019575,1150,
7637618,Cheery Vintage Garden Apartment,40071719,Myron And Edward,,Edgewater,41.99172,-87.66746,Entire home/apt,131,3,179,9/12/2022,2.08,1,32,33,R21000064373,37,
7646381,✨🧬✨MasqueradeSuite 2Bedrooms 🍀420Friendly FREEPark,35342456,Roberto,,Portage Park,41.93882,-87.75542,Private room,231,2,20,8/19/2018,0.24,18,195,0,R21000074241,1522,
7649812,"Loft Near United Center, UIC, and Medical District",4163320,Meka,,Near West Side,41.87988,-87.66982,Entire home/apt,120,32,3,9/10/2022,0.74,1,141,3,,39,
7678127,Hear the Crowd Roar from a Condo Moments Away from Wrigley,40319547,Josh,,Lake View,41.94891,-87.6588,Entire home/apt,317,2,270,8/21/2022,3.63,8,154,10,R19000043899,59,
7692835,Cozy Coach House,40401910,Scott,,Edgewater,41.99439,-87.67069,Entire home/apt,430,2,324,7/24/2022,3.82,1,1,25,R22000076857,87,
7713352,Quiet & Private bedroom near it all,27077065,Anthony,,West Town,41.90518,-87.68902,Private room,91,5,67,8/31/2022,0.78,1,176,13,R17000015044,49,
7718819,Logan Square -  Queen Comfort,36300208,Maria,,Avondale,41.93423,-87.73024,Private room,35,30,10,8/13/2022,0.12,4,264,2,R17000014489,67,
7729906,3BD/2BA Extended Stay Apt. @ The Guesthouse Hotel,24705990,Rick,,Uptown,41.97183,-87.66786,Entire home/apt,359,32,6,4/29/2018,0.08,11,0,0,City registration pending,1634,
7730115,A city night's escape in Chicago,40620214,German,,Portage Park,41.96433,-87.78258,Entire home/apt,68,30,232,8/29/2022,2.7,1,0,18,R21000075679,51,
7760721,Wicker Park Family Home With Outdoor Space,26164763,Nicole And Steve,,West Town,41.90941,-87.67287,Entire home/apt,499,5,13,8/9/2022,0.15,1,0,1,R17000013857,71,
7772110,★SPACIOUS 4-LEVEL TOWNHOUSE★CLOSE TO EVERYTHING★,6341314,Michelle,,Near West Side,41.88791,-87.65098,Entire home/apt,818,2,162,9/5/2022,1.9,5,331,2,R22000080818,44,
7783924,Fantastic Guest room in Chinatown!  ️,40958585,Dorian,,Armour Square,41.84767315,-87.63434347,Private room,95,1,254,8/25/2022,2.96,1,154,27,R17000015541,55,
7802208,Art Collector's Greystone Apt.  (Support a Cause),35241159,Oliver,,Uptown,41.97037,-87.65723,Entire home/apt,149,1,94,2/16/2020,1.11,2,0,0,R18000034096,976,
7810030,#1 neighborhood in Chicago w/ private balcony,172402450,Lora,,West Town,41.8978,-87.68158,Entire home/apt,97,1,453,8/27/2022,5.81,4,217,62,2822805,53,
7825273,"Private, nice room/Blue Line/",40425145,Grace,,Irving Park,41.95965,-87.7314,Private room,56,20,80,12/8/2019,0.95,3,161,0,R19000048819,1046,
7825308,Screened living room  with  sofa bed /Blue Line /,40425145,Grace,,Irving Park,41.9582,-87.73148,Shared room,50,20,60,10/25/2019,0.7,3,355,0,R19000048819,1090,
7855198,Garden Suite Bucktown/Wicker Park,16090300,John,,West Town,41.9039,-87.67118,Entire home/apt,515,32,25,7/31/2022,0.29,10,20,2,2220987,80,
7896539,Near Midway Airport great vacation & travel nurses,41634086,Carlton,,Ashburn,41.743,-87.6935,Entire home/apt,136,2,144,9/4/2022,1.72,1,33,9,R17000013871,45,
7906341,1 of 2 beds-2nd furnished bedroom-,41690970,Hana,,Rogers Park,42.0075,-87.66893,Shared room,63,3,7,8/2/2018,0.09,3,362,0,R21000073269,1539,
7919400,Cozy Bedroom in Wrigleyville (Entire Apt),871911,Mo  &  Ganna,,Lake View,41.94662,-87.65188,Entire home/apt,88,1,152,9/7/2022,1.98,6,279,30,R20000056417,42,
7933932,"Private, Clean apartment in Pilsen, Chicago",40297010,Maria,,Lower West Side,41.84595,-87.68326,Entire home/apt,165,2,105,7/31/2022,1.23,1,350,7,R21000072330,80,
7937969,CHICAGO WRIGLEYVILLE CUBS HEADQUARTERS,5547803,Anne,,Lake View,41.9495,-87.65535,Entire home/apt,125,1,3,5/12/2019,0.04,1,0,0,R17000013261,1256,
7947804,Modern Loft Duplex in a 1904 Former Factory,16627391,Aaron,,West Town,41.8964,-87.65773,Entire home/apt,473,3,261,8/29/2022,3.04,1,144,33,R21000075756,51,
7989457,East Humboldt Park Vintage Charm,24341986,Ewa,,West Town,41.90348,-87.69594,Private room,71,1,114,8/29/2022,1.33,2,155,11,R21000072779,51,
8031382,Minutes from EVERYTHING!,42247480,Algenoy,,Douglas,41.82453,-87.61734,Entire home/apt,113,1,214,9/11/2022,2.61,1,259,24,R17000015674,38,
8051756,Ideal Mag Mile location in heart of Chicago,8945919,John,,Near North Side,41.89596,-87.62714,Entire home/apt,78,32,8,6/28/2022,0.24,1,179,3,,113,
8053055,Wrigley Garden Unit,42518018,M J,,Lake View,41.9447,-87.65032,Entire home/apt,320,2,181,7/31/2022,2.13,4,357,16,R21000072700,80,
8072314,"Wicker Park  Chicago, IL entire 2BD",42640238,Michelle,,West Town,41.89817,-87.67279,Entire home/apt,184,1,133,11/14/2021,1.56,1,256,6,R17000015341,339,
8098937,A cozy convenient place to rest between adventures,42764965,Terrence,,Greater Grand Crossing,41.76997,-87.617233,Private room,60,2,18,7/9/2022,0.54,3,79,4,R19000051588,102,
8098969,A spacious sanctuary for two,42764965,Terrence,,Greater Grand Crossing,41.769978,-87.617157,Private room,83,2,34,7/1/2022,1.03,3,87,16,R19000051588,110,
8151461,"Private, spacious studio in green building",42133332,Marcus,,North Lawndale,41.86108,-87.70467,Entire home/apt,237,3,170,8/31/2022,1.99,1,134,11,R19000047710,49,
8153968,Spring Into Summer in The Cozy Wilson Suite,16500117,Sara,,Lincoln Square,41.96397,-87.68472,Private room,65,1,175,8/28/2022,2.1,2,54,35,R21000074037,52,
8181598,Renovated Victorian Beauty,24341986,Ewa,,West Town,41.90324,-87.69563,Private room,71,1,155,9/12/2022,1.81,2,156,36,R21000072779,37,
8188570,"Chicago Apt Close to Wrigley Field, Downtown & HWY",17251828,Kaushal,,Avondale,41.93457,-87.69168,Entire home/apt,199,2,190,8/21/2022,2.41,3,79,19,R17000014233,59,
8211104,Relaxing Apartment in Ravenswood,43297766,Lindsay,,Uptown,41.97338,-87.67077,Entire home/apt,71,10,30,8/1/2022,0.35,2,0,7,R20000060218,79,
8229081,Superhost Wrigley/Lakeview Duplex 3BR/2.5BA,7748106,Sharon,,Lake View,41.94222,-87.65111,Entire home/apt,399,3,120,9/5/2022,1.41,1,11,18,R22000076336,44,
8272970,Private Room and Bath in Perfect Location,10350152,Bernie,,Near North Side,41.90172,-87.64301,Private room,122,1,109,9/12/2022,1.41,2,354,17,R11528881688,37,
8273329,Second bed (twin) in a private room,41690970,Hana,,Rogers Park,42.00809,-87.67159,Shared room,69,7,4,9/18/2018,0.05,3,180,0,R21000073269,1492,
8339990,Private Queen Bedroom/Bathroom Lakeview,25759643,Tim,,Lake View,41.95682,-87.66715,Private room,144,2,100,9/11/2022,1.19,3,60,16,R18000034977,38,
8384692,Luxury Condo with Incredible Views of Chicago,43954984,Jennifer,,Near North Side,41.89585,-87.6258,Entire home/apt,179,32,13,8/25/2022,0.18,1,352,3,City registration pending,55,
8429764,BRONZEVILLE OASIS I - Mins to UChicago & The Loop,42378235,Omodesola,,Grand Boulevard,41.80584,-87.61531,Private room,44,30,139,8/6/2022,1.67,2,290,2,R21000075209,74,
8454437,BRONZEVILLE OASIS II- Mins to UChicago & The Loop,42378235,Omodesola,,Grand Boulevard,41.80614,-87.61538,Private room,46,30,100,8/4/2020,1.2,2,318,0,R17000014113,806,
8470408,DOWNTOWN | KING BED | FREE LAUNDRY|JACUZZY BATHTUB,3965428,Rob,,Near North Side,41.89765,-87.62176,Entire home/apt,204,32,4,4/30/2022,0.12,68,340,1,City registration pending,172,
8472766,3 BR Mayfair flat,36549783,Jeffrey,,Irving Park,41.962921,-87.735283,Entire home/apt,175,2,18,5/5/2019,0.21,10,0,0,R19000039377,1263,
8485642,Boystown Meets Wrigley (FREE STREET PARKING),129482255,David,,Lake View,41.93406,-87.64784,Entire home/apt,137,2,117,8/16/2022,1.41,1,333,29,R22000077413,64,
8535066,Huge 2 bdrm Condo East Lakeview-15 Walk to Wrigley,44936005,Gianna,,Lake View,41.94174,-87.6463,Entire home/apt,200,1,2,8/22/2016,0.03,1,0,0,City registration pending,2249,
8564722,Wrigleyville Twin Beds and Bath Base in Lakeview,25759643,Tim,,Lake View,41.95679,-87.66731,Private room,144,2,108,9/7/2022,1.28,3,64,19,R18000034977,42,
8593314,Peaceful 1 Bed/Bath Steps from Lake,27646739,Briana,,Rogers Park,42.00772,-87.65823,Private room,60,32,17,6/19/2019,0.2,1,0,0,City registration pending,1218,
8615657,Logan Square One Bedroom,45172634,Justin,,Avondale,41.93321,-87.70383,Entire home/apt,86,32,25,2/16/2020,0.3,1,0,0,R20000052959,976,
8617633,Luxury River West Townhome with Garage,45333620,Rob,,West Town,41.89303,-87.64885,Entire home/apt,412,2,149,8/22/2022,2.94,1,320,39,R21000073787,58,
8633981,HEART OF TOWN POOL+LUX MODERN CLEAN,3965428,Rob,,Near North Side,41.89577,-87.63182,Entire home/apt,150,60,2,8/1/2016,0.02,68,365,0,City registration pending,2270,
8635380,LOCATION! 1 BEDROOM by Hancock Tower ROOF-TOP DECK,3965428,Rob,,Near North Side,41.89947,-87.62217,Entire home/apt,155,32,6,5/16/2021,0.11,68,348,0,City registration pending,521,
8652541,Palmer Oasis,62150,Anne,,Logan Square,41.92107,-87.70271,Private room,76,32,55,4/11/2022,0.72,3,363,1,City registration pending,191,
8689532,"Relaxing private bedroom, AC,free WiFi,Netfix,park",9339313,Leon,,Lower West Side,41.85799,-87.64757,Private room,78,32,308,5/29/2022,3.65,12,352,10,City registration pending,143,
8702851,Cozy apartment in Pilsen,45686045,Sannette,,Lower West Side,41.8555,-87.65398,Private room,93,1,138,8/21/2022,1.74,1,347,17,R21000075497,59,
8706915,"Polk Street Coach House Apartment, Little Italy/Medical Dist",43282155,Ken,,Near West Side,41.87186,-87.66469,Entire home/apt,130,2,646,9/5/2022,7.81,1,106,93,R21000071769,44,
8735904,Picturesque Room in West Town!!,22933751,Shaun,,West Town,41.89853,-87.66152,Private room,91,1,61,8/17/2022,0.72,1,250,9,R17000015209,63,
8743145,Great 1 BR Apartment in West Town,5325851,Josh,,West Town,41.89457,-87.66537,Entire home/apt,79,32,270,7/31/2022,3.2,4,326,29,City registration pending,80,
8743754,Sojourn on Southport @Wrigley - 3 Bedroom,45869692,Tom,,Lake View,41.944622,-87.661789,Entire home/apt,249,2,43,11/21/2021,0.51,1,71,5,R17000017546,332,
8770382,At the crossroads of comfort and care,45979461,William,,West Ridge,41.9961,-87.69081,Private room,91,2,199,9/11/2022,2.36,2,139,44,R17000014021,38,
8780493,🍀420🧬Experience in a Private Apartment FREEParking,35342456,Roberto,,Portage Park,41.94034,-87.75603,Entire home/apt,256,32,17,3/13/2022,0.21,18,360,1,2827372,220,
8789070,"Furnished rehabbed, modern studio",871241,Charles,,Near North Side,41.91071,-87.63307,Entire home/apt,99,2,1,10/25/2015,0.01,1,0,0,R17000013856,2551,
8802052,Hot Tub Heaven (Very private room in shared home),46121173,Steven,,West Town,41.89809,-87.68957,Private room,214,1,324,8/28/2022,3.84,1,348,28,R22000082188,52,
8822479,"Huge cozy bedroom, AC, free WiFi, NetFlix, parking",9339313,Leon,,Lower West Side,41.8546,-87.65318,Private room,72,32,242,6/5/2022,2.87,12,365,21,City registration pending,136,
8824905,Cozy guest room 1 block from U of C,42322567,Darren,,Woodlawn,41.78432,-87.5974,Private room,83,1,537,9/4/2022,6.37,1,34,48,R17000014942,45,
8827052,"Comfortable Home Base, Close to Everything!",46235072,Irv & Shelly,,Near West Side,41.87728,-87.66383,Entire home/apt,235,2,291,9/12/2022,3.61,2,327,34,R21000072401,37,
8859482,Superb location and ideal home to enjoy Chicago,483146,Sharmin,,Near North Side,41.90938,-87.64649,Entire home/apt,189,32,31,7/20/2020,0.37,2,41,0,City registration pending,821,
8889577,Walk everywhere!  1 BR in huge Lakeview home!,2325848,Jason,,Lake View,41.93701,-87.64096,Private room,72,32,64,3/7/2020,0.89,1,256,0,R17000013288,956,
8918966,Private Beautiful 1 Bedroom Condo,46642202,Jesse,,Norwood Park,41.98033,-87.7979,Entire home/apt,107,2,97,9/6/2022,1.18,1,194,12,R22000079900,43,
8936446,Sunny Spacious Artist Yoga Loft,8244522,GuruNischan,,Bridgeport,41.82368,-87.64159,Private room,50,5,28,8/1/2021,0.46,1,354,0,R18000032004,444,
8937824,"Lofty sunny basement, garage parking. Vac required",8291554,Spyro,,North Center,41.95876,-87.69092,Entire home/apt,126,3,70,7/5/2022,1.1,1,247,11,R20000055199,106,
8953380,Lakeview home close to Wrigley,37062867,Cathern,,Lake View,41.94119,-87.64719,Private room,129,2,166,8/28/2022,1.98,1,345,17,R20000054131,52,
8988738,Graffiti Garden Room Bed & Bath,337164,Maricela,,Garfield Ridge,41.80418,-87.7525,Private room,48,14,82,7/5/2022,0.99,2,197,5,R17000015561,106,
9007351,"Pilsen room, separate entrance w/private bathroom",47035703,Edwin,,Lower West Side,41.85383,-87.67472,Private room,70,2,254,8/25/2022,3.34,3,36,39,R19000047725,55,
9032209,Lovely house in Andersonville,316294,Harris,,Lincoln Square,41.97969,-87.67463,Entire home/apt,129,60,0,,,1,0,0,R17000014590,-1,
9049864,Amazing Penthouse Skyline Views!,22247395,Kevin,,West Town,41.90883,-87.67533,Entire home/apt,565,2,285,9/11/2022,3.43,1,329,48,R17000017971,38,
9059696,Small Studio Apt  Located in Pilsen,47260765,Josue,,Lower West Side,41.85814,-87.67103,Entire home/apt,97,32,199,11/1/2020,2.76,1,356,0,City registration pending,717,
9078918,Amazing Condo steps from Wrigley Field!,40319547,Josh,,Lake View,41.94888,-87.65869,Entire home/apt,286,2,362,8/17/2022,4.42,8,155,37,2683850,63,
9088488,Flexible Apt. for 8 by Oak Park-CHI,47344742,Lois,,Austin,41.91181,-87.78665,Entire home/apt,149,3,146,9/5/2022,1.78,1,95,27,R19000050519,44,
9113705,Sunny Condo Near Lake with Deck,47493046,Nina,,Uptown,41.95621,-87.64939,Entire home/apt,90,32,31,7/1/2019,0.38,1,0,0,City registration pending,1206,
9115645,Spacious Kitschy Logan Square Retreat,4809843,Jessica & Nathan,,Logan Square,41.91878,-87.70699,Entire home/apt,124,2,128,9/6/2022,1.69,1,221,24,R21000071780,43,
9133070,Convenient location!,21922655,Angelica,,West Town,41.90567,-87.68912,Private room,100,1,194,8/14/2022,2.34,3,70,32,R21000069383,66,
9136731,Garden Unit Near United Center,47584620,Nicole,,East Garfield Park,41.88315,-87.70381,Entire home/apt,105,1,70,11/10/2019,0.96,1,0,0,R17000013981,1074,
9165281,"East Lakeview Designer Condo with 2 Bd, 2 Bath",33782243,Jeff & Lisa,,Lake View,41.93583,-87.64664,Entire home/apt,326,4,106,8/8/2022,1.37,1,209,16,R21000072361,72,
9319078,Dream Condo steps from Wrigley Field!,40319547,Josh,,Lake View,41.94889,-87.65877,Entire home/apt,278,2,275,9/10/2022,3.31,8,160,45,R18000034055,39,
9342355,"NORTHCENTER, remarkable vintage apt + free parking",4853028,Alan & Susan,,North Center,41.95077,-87.68218,Entire home/apt,135,3,92,4/26/2022,1.2,1,26,12,R17000013525,176,
9351265,International Room: 15min to Center + FREE Parking,48532390,Chantell,,Lower West Side,41.85426,-87.67501,Private room,39,32,488,3/15/2021,5.87,1,0,0,R21000062029,583,
9406789,Tuscan-inspired Living near the River and Lincoln Square,48779380,Patrizia,,West Ridge,41.98464,-87.70584,Private room,60,3,87,9/6/2020,1.05,1,105,0,R21000073167,773,
9452418,Relax in a Bright and Spacious Apartment in Logan Square,3856180,Anne,,Avondale,41.93671,-87.70876,Entire home/apt,168,32,157,7/31/2022,1.89,1,152,8,City registration pending,80,
9487892,Remodeled 4 bedroom 2 full bath.,40550713,Yonan,,Kenwood,41.81545,-87.59936,Entire home/apt,304,3,50,8/1/2022,0.63,1,162,8,R17000015673,79,
9561663,Vibrant West Town on Grand Avenue,342734,Kim,,West Town,41.90865,-87.68144,Entire home/apt,120,32,33,7/25/2022,0.4,1,172,11,HS83,86,
9570922,Unlimited Luxury SKY home w/balcony,4384965,Tom,,Near North Side,41.89692,-87.63242,Entire home/apt,155,60,4,10/9/2016,0.05,7,348,0,City registration pending,2201,
9587656,NEW MODERN CONTEMPORARY BALCONY A+,49626033,Roma,,Near North Side,41.89758,-87.63341,Entire home/apt,175,160,2,2/23/2016,0.02,31,365,0,City registration pending,2430,
9590401,Charming Flat In Avondale,42437004,Rebecca & Armando,,Hermosa,41.93881,-87.74037,Entire home/apt,63,2,105,3/31/2019,1.35,2,0,0,R17000017685,1298,
9610654,Boutique Double Hotel Suite Borders Andersonville and Uptown,24705990,Rick,,Uptown,41.97172,-87.66809,Private room,999,32,8,12/26/2020,0.1,11,353,0,2328618,662,
9632414,The Cunningham,49816545,Suzanne,,Near South Side,41.84876,-87.62278,Entire home/apt,150,32,55,3/15/2020,0.71,3,0,0,City registration pending,948,
9637023,Great space in West Lakeview,49837776,Patrick,,Lake View,41.93868,-87.67115,Entire home/apt,149,3,48,9/12/2022,1.35,1,25,26,R19000048112,37,
9645880,"Bright, Cheery Logan Square Getaway",14585449,Kelly,,Logan Square,41.92264,-87.71328,Entire home/apt,125,3,93,9/4/2022,1.14,1,342,6,R18000028239,45,
9660334,Vintage Charm Near Lake,11520899,Barbara,,Rogers Park,42.00626,-87.66208,Entire home/apt,180,3,84,9/5/2022,1.03,1,174,15,R21000073960,44,
9679005,Logan Square-Butterfly Room,36300208,Maria,,Avondale,41.93277,-87.72975,Private room,35,30,11,8/6/2018,0.13,4,123,0,R17000014489,1535,
9690523,"""Wine"" Room - 1 block from train, Victorian Charm",22608682,Ryan,,East Garfield Park,41.88302,-87.7096,Private room,97,1,408,7/2/2022,4.96,10,293,27,R21000074599,109,
9708726,Sweet Lavender Dreams Lush Bed with Shared Bath,337164,Maricela,,Garfield Ridge,41.80418,-87.7525,Private room,37,21,72,7/30/2022,0.94,2,105,4,R17000015561,81,
9767819,Arts District Near McCormick/Loop/Lake/Museums,50365989,Mary Joan,,Lower West Side,41.85677,-87.64133,Private room,35,32,269,3/14/2020,3.42,1,225,0,City registration pending,949,
9797971,*The Oakley-Modern 3br Duplex 12 mins to Downtown,136407355,Elsie,,Near West Side,41.88069,-87.68368,Entire home/apt,198,2,374,8/28/2022,4.57,2,304,64,R20000053778,52,
9825135,Alewyfe Farm Urban Garden Oasis- free parking!,50604047,Carla,,North Lawndale,41.85877,-87.69546,Entire home/apt,432,3,140,9/4/2022,1.81,1,62,28,R21000074758,45,
9908933,"Unique, Convenient & Cozy",50949826,JayTee,,Washington Park,41.80055,-87.6235,Entire home/apt,89,2,181,12/24/2021,2.22,1,0,2,R21000072002,299,
9946053,"Remote Work Haven - Fast Wifi, Coffee w/KING BED",49626033,Roma,,Near South Side,41.85419,-87.62262,Entire home/apt,125,32,2,11/27/2017,0.02,31,330,0,City registration pending,1787,
9993846,Prime Location by WaterTower Mall - Designer Home,4384965,Tom,,Near North Side,41.89862,-87.62138,Entire home/apt,120,60,3,10/31/2019,0.06,7,348,0,City registration pending,1084,
9995220,"Superb Private Rm, close to bus, stores & food [F3",18714715,Aiste,,Near West Side,41.88134,-87.68796,Private room,55,32,36,5/29/2022,0.44,9,243,2,R17000014214,143,
10011290,ELITE Location 1 BEDROOM Gym WiFi ROOFTOP SUN DECK,49626033,Roma,,Near North Side,41.89619,-87.63172,Entire home/apt,120,90,0,,,31,342,0,City registration pending,-1,
10014344,"Chicago Style 2Br Apt by CTA Blue, Easy Parking",19518653,Can,,Irving Park,41.94842,-87.70524,Entire home/apt,225,3,122,9/10/2022,1.55,1,71,34,R20000053626,39,
