host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,days_since_last_review,dist_from_subway_in_miles,dist_from_airport_in_miles,dist_from_city_center,price
FALSE,8,10,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.91472,-77.04251,Entire home/apt,3,1,2,1,1125,TRUE,29,59,89,364,64,39,0,4.55,4.67,4.48,4.75,4.8,4.89,4.45,TRUE,8,7,1,0,3.53,-1,0.356133,4.328303,0.598031,206
FALSE,1,1,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.890926,-76.992126,Entire home/apt,2,1,1,2,365,TRUE,6,12,36,125,4,4,3,5,5,5,5,5,5,5,FALSE,1,1,0,0,3.53,-1,0.480575,3.607008,2.625291,128
TRUE,16,16,TRUE,TRUE,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.898262,-77.111481,Entire home/apt,5,2,3,2,89,TRUE,16,46,76,76,49,46,2,4.8,4.9,4.82,4.98,5,4.8,4.73,FALSE,5,5,0,0,3.53,88,1.112535,5.043588,4.000615,145
TRUE,1,5,TRUE,TRUE,"Brightwood Park, Crestwood, Petworth",38.94384,-77.01407,Entire home/apt,3,1,1,1,30,TRUE,12,37,64,244,185,100,7,4.86,4.95,4.93,4.97,4.92,4.84,4.88,FALSE,1,1,0,0,7.61,-1,0.665362,6.452731,2.802797,107
TRUE,1,2,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.91563,-77.03707,Entire home/apt,4,2,3,2,30,TRUE,1,1,1,22,119,73,3,4.86,4.9,4.78,4.93,4.87,4.93,4.83,TRUE,1,1,0,0,5.44,2305,0.516168,4.383696,0.58174,155
TRUE,1,1,TRUE,TRUE,"Brightwood Park, Crestwood, Petworth",38.94283,-77.02459,Entire home/apt,4,1,1,2,1125,TRUE,2,12,12,157,27,27,7,4.93,4.96,4.85,5,5,4.96,4.93,FALSE,1,1,0,0,5.44,101,0.37651,6.298794,2.543568,102
TRUE,1,1,TRUE,TRUE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91837,-77.01247,Entire home/apt,4,1,1,1,30,TRUE,1,2,2,78,152,80,7,4.91,4.94,4.91,4.97,4.97,4.91,4.9,FALSE,1,1,0,0,6.2,464,0.603457,4.764095,1.50682,89
TRUE,3,3,TRUE,TRUE,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93527,-77.05306,Entire home/apt,2,1,2,4,1125,TRUE,0,11,29,78,58,33,2,4.93,4.95,4.95,4.97,4.93,4.98,4.86,TRUE,2,2,0,0,2.49,-1,0.266432,5.796206,2.117751,120
FALSE,1,2,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.8912,-76.9826,Entire home/apt,4,1,2,2,90,TRUE,7,27,57,147,34,29,2,4.71,4.91,4.79,4.85,4.74,4.85,4.68,FALSE,1,1,0,0,2.49,53,0.425363,3.975662,3.082389,120
FALSE,5,5,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93585,-77.03364,Entire home/apt,8,3,3,1,1125,TRUE,0,4,4,135,94,37,2,4.84,4.88,4.88,4.94,4.97,4.71,4.64,FALSE,4,4,0,0,4.2,316,0.550449,5.782749,1.984386,478
TRUE,1,1,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.8869,-76.9927,Entire home/apt,4,1,2,2,1125,TRUE,6,19,49,192,40,40,5,4.93,5,4.88,5,5,5,4.98,FALSE,1,1,0,0,4.2,697,0.234915,3.384262,2.72942,197
TRUE,1,1,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.890522,-77.001999,Entire home/apt,6,2,4,3,7,TRUE,0,11,37,99,115,80,5,5,4.99,4.99,5,5,5,4.99,FALSE,1,1,0,0,6.78,384,0.411395,3.257003,2.178505,269
TRUE,8,8,TRUE,FALSE,"Capitol Hill, Lincoln Park",38.88494,-77.00384,Entire home/apt,5,1,5,1,1125,TRUE,14,43,73,347,68,51,5,4.96,4.9,4.94,5,5,5,4.85,TRUE,8,8,0,0,3.77,45,0.069573,2.890419,2.330074,186
TRUE,1,1,TRUE,TRUE,"Ivy City, Arboretum, Trinidad, Carver Langston",38.905,-76.97672,Entire home/apt,8,2,2,3,250,TRUE,11,29,59,238,19,19,2,4.89,5,4.95,4.95,4.89,4.11,4.53,TRUE,1,1,0,0,3.77,248,1.261689,4.875207,3.19315,275
TRUE,2,2,TRUE,TRUE,"Howard University, Le Droit Park, Cardozo/Shaw",38.91594,-77.0305,Entire home/apt,2,1,1,2,365,TRUE,0,0,0,197,21,21,0,5,4.95,5,5,5,4.95,4.86,FALSE,2,2,0,0,3.77,49,0.175398,4.421444,0.691909,145
TRUE,8,8,TRUE,FALSE,"Capitol Hill, Lincoln Park",38.88627,-77.00548,Entire home/apt,3,,2,1,1125,TRUE,22,52,82,357,72,49,2,4.92,4.94,4.94,4.99,4.99,4.96,4.85,TRUE,8,8,0,0,3.88,49,0.0847,2.911091,2.20425,179
TRUE,1,4,TRUE,FALSE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91501,-77.00948,Entire home/apt,10,5,5,2,25,TRUE,10,29,50,50,81,42,2,4.79,4.84,4.78,4.95,4.96,4.69,4.77,FALSE,1,1,0,0,3.88,40,0.648663,4.591185,1.549957,525
TRUE,1,1,TRUE,TRUE,"Brookland, Brentwood, Langdon",38.92714,-76.98619,Entire home/apt,6,2,3,2,20,TRUE,1,24,54,54,52,42,3,4.94,5,4.92,4.98,5,4.81,4.94,FALSE,1,1,0,0,3.88,-1,0.609603,5.853323,3.019329,262
TRUE,82,250,TRUE,TRUE,"Howard University, Le Droit Park, Cardozo/Shaw",38.91963,-77.02573,Entire home/apt,7,2,4,3,105,TRUE,9,34,59,143,45,45,3,4.91,4.91,4.98,5,5,4.96,4.87,FALSE,79,79,0,0,3.88,87,0.203615,4.702538,1.042149,137
TRUE,8,8,TRUE,FALSE,"Capitol Hill, Lincoln Park",38.88705,-77.00361,Entire home/apt,3,,2,1,1125,TRUE,23,53,83,357,55,36,2,4.96,4.95,4.95,5,5,5,4.84,TRUE,8,8,0,0,2.92,127,0.158902,3.013207,2.246347,173
TRUE,2,2,TRUE,TRUE,Historic Anacostia,38.86376,-76.98872,Entire home/apt,5,3,3,2,21,TRUE,19,42,72,347,25,25,2,5,5,4.92,5,5,4.8,5,FALSE,2,2,0,0,2.92,39,0.356789,2.717603,3.937605,339
FALSE,1,1,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.91418,-77.04078,Entire home/apt,2,1,1,3,1125,TRUE,1,21,50,50,11,11,2,5,5,5,4.91,5,5,4.91,FALSE,1,1,0,0,2.92,-1,0.345169,4.286635,0.523685,146
TRUE,1,1,TRUE,TRUE,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92161,-77.04096,Entire home/apt,2,1,2,31,1125,TRUE,0,10,40,314,46,35,0,4.8,4.85,4.87,4.76,4.91,4.87,4.76,TRUE,1,1,0,0,2.92,-1,0.619352,4.799307,1.017308,103
FALSE,3,3,TRUE,TRUE,"Ivy City, Arboretum, Trinidad, Carver Langston",38.907613,-76.989856,Entire home/apt,4,2,2,3,1125,TRUE,6,32,62,62,7,7,1,5,5,5,5,5,5,4.86,FALSE,3,3,0,0,2.92,-1,0.699009,4.593573,2.493486,180
FALSE,2,2,TRUE,TRUE,"Shaw, Logan Circle",38.908363,-77.026222,Entire home/apt,2,1,3,31,1125,TRUE,30,60,90,179,181,76,0,4.97,4.96,4.98,4.95,4.97,4.98,4.88,TRUE,2,2,0,0,7.86,-1,0.263797,3.929496,0.571595,202
TRUE,2,4,TRUE,TRUE,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.92923,-77.10721,Entire home/apt,2,1,1,2,1125,TRUE,11,32,62,331,26,23,2,4.96,4.96,4.92,4.96,5,4.92,4.92,FALSE,2,2,0,0,1.99,47,1.994339,6.472759,4.024536,121
TRUE,4,6,TRUE,FALSE,"Shaw, Logan Circle",38.91381,-77.0305,Entire home/apt,5,2,3,1,1125,TRUE,9,34,52,326,23,23,1,4.91,4.87,4.91,4.83,4.7,4.96,4.7,TRUE,4,4,0,0,1.99,107,0.272158,4.275041,0.568397,326
TRUE,1,1,TRUE,FALSE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92863,-77.02594,Entire home/apt,4,2,2,1,29,TRUE,4,18,27,39,121,60,6,4.89,4.94,4.93,4.98,4.94,4.93,4.91,FALSE,1,1,0,0,5.2,70,0.354716,5.317208,1.588674,116
TRUE,1,1,TRUE,TRUE,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90555,-77.01545,Entire home/apt,4,1,2,2,1125,TRUE,2,14,41,131,71,66,6,4.9,4.9,4.9,4.97,4.99,4.87,4.79,FALSE,1,1,0,0,5.2,67,0.348248,3.871946,1.142537,159
TRUE,3,6,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.88881,-76.99121,Entire home/apt,6,2,5,1,365,TRUE,1,13,35,120,34,34,7,4.97,5,4.97,5,5,4.97,4.97,FALSE,3,3,0,0,5.57,241,0.384351,3.53361,2.733886,209
TRUE,3,6,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.888802,-76.991364,Entire home/apt,2,,1,1,365,TRUE,2,15,45,224,140,102,14,4.96,4.97,4.98,4.99,5,4.98,4.91,FALSE,3,3,0,0,8.88,38,0.378586,3.527528,2.726916,113
TRUE,12,14,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.90128,-76.99042,Entire home/apt,8,1,4,2,29,TRUE,15,42,72,346,123,72,5,4.84,4.83,4.8,4.89,4.93,4.73,4.76,FALSE,6,6,0,0,5.83,107,0.77668,4.218262,2.497077,285
FALSE,8,10,TRUE,TRUE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.916816,-76.999636,Private room,2,1,1,1,4,TRUE,8,38,68,342,7,7,6,5,5,4.71,4.86,4.86,4.71,5,FALSE,8,0,8,0,5.83,277,0.352773,4.899894,2.083477,45
TRUE,7,7,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.91109,-77.03506,Entire home/apt,2,,1,31,1125,TRUE,15,15,28,28,105,49,0,4.94,4.93,4.93,4.92,4.99,4.98,4.94,FALSE,4,4,0,0,5.38,44,0.454587,4.072709,0.285577,73
TRUE,4,4,TRUE,TRUE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.909143,-77.010633,Entire home/apt,4,2,2,2,89,TRUE,7,31,61,240,7,7,5,5,4.86,4.86,4.86,5,4.57,5,FALSE,4,4,0,0,5.38,140,0.429002,4.189166,1.398603,174
TRUE,7,7,TRUE,TRUE,"Shaw, Logan Circle",38.91132,-77.03321,Entire home/apt,2,,1,31,1125,TRUE,0,0,14,63,112,59,0,4.89,4.95,4.97,4.93,4.92,4.98,4.86,FALSE,4,4,0,0,5.72,109,0.495778,4.093094,0.345055,113
FALSE,13,17,TRUE,TRUE,"Georgetown, Burleith/Hillandale",38.90718,-77.06351,Entire home/apt,6,2,3,1,29,TRUE,8,25,46,130,137,91,6,4.82,4.85,4.82,4.93,4.74,4.96,4.8,FALSE,11,11,0,0,6.65,71,0.831399,4.03926,1.410331,158
FALSE,5,5,TRUE,TRUE,"Brightwood Park, Crestwood, Petworth",38.94034,-77.0304,Entire home/apt,6,2,4,1,30,TRUE,8,27,53,327,108,78,6,4.8,4.91,4.95,4.99,4.99,4.9,4.8,FALSE,4,4,0,0,6.65,-1,0.418498,6.10083,2.312465,125
TRUE,4,4,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.88442,-76.99144,Entire home/apt,4,2,2,2,365,TRUE,7,31,60,224,53,53,5,4.83,4.96,4.83,4.89,4.87,4.94,4.74,FALSE,4,4,0,0,6.65,48,0.242294,3.314167,2.876757,227
FALSE,13,17,TRUE,TRUE,"Georgetown, Burleith/Hillandale",38.90717,-77.06198,Entire home/apt,3,,2,1,29,TRUE,9,27,56,144,138,91,7,4.78,4.79,4.76,4.98,4.87,4.98,4.76,FALSE,11,11,0,0,7.5,54,0.763849,4.011867,1.329242,81
TRUE,1,1,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.88568,-76.98749,Entire home/apt,4,1,2,2,30,TRUE,1,8,15,224,57,57,4,4.86,4.98,4.91,4.96,4.98,4.89,4.89,TRUE,1,1,0,0,7.5,-1,0.322023,3.528363,3.010418,125
FALSE,1,1,TRUE,TRUE,"Capitol View, Marshall Heights, Benning Heights",38.8778,-76.94108,Entire home/apt,2,1,1,1,1125,TRUE,1,11,28,302,56,56,8,4.64,4.84,4.91,4.88,4.91,4.11,4.71,TRUE,1,1,0,0,7.5,45,0.920952,5.419056,5.468635,63
FALSE,3,8,TRUE,TRUE,"Woodridge, Fort Lincoln, Gateway",38.93099,-76.96966,Entire home/apt,7,1,4,2,1125,TRUE,10,35,65,155,91,53,4,4.82,4.92,4.84,4.91,4.91,4.67,4.78,FALSE,3,3,0,0,5.04,-1,1.327396,6.529446,3.923602,93
FALSE,6,13,TRUE,TRUE,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91499,-77.04757,Private room,2,1,1,1,28,TRUE,29,59,89,320,258,180,2,4.3,4.32,4.63,4.49,4.36,4.69,4.33,TRUE,6,0,4,2,15.86,53,0.431825,4.370845,0.780204,294
TRUE,2,2,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.90505,-76.99804,Entire home/apt,4,1,3,1,1125,TRUE,7,29,58,58,95,67,4,4.94,4.94,4.98,4.96,4.97,4.94,4.89,FALSE,2,2,0,0,4.92,182,0.297141,4.214983,2.064916,132
TRUE,1,1,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.89689,-76.99799,Entire home/apt,5,1,2,2,90,TRUE,1,9,34,34,50,50,3,4.9,4.96,4.98,4.98,4.96,4.92,4.94,TRUE,1,1,0,0,4.92,-1,0.503316,3.738991,2.181483,130
FALSE,1,2,TRUE,TRUE,"Brookland, Brentwood, Langdon",38.93151,-76.98525,Entire home/apt,4,1,2,1,30,TRUE,0,0,0,0,112,80,0,4.84,4.85,4.83,4.92,4.92,4.9,4.8,TRUE,1,1,0,0,5.74,56,0.506113,6.144046,3.210494,99
TRUE,1,1,TRUE,FALSE,"Shaw, Logan Circle",38.90918,-77.02068,Entire home/apt,2,1,1,2,21,TRUE,1,9,21,21,91,66,6,4.96,4.95,4.92,4.99,4.96,4.81,4.85,FALSE,1,1,0,0,5.09,-1,0.199799,4.040466,0.870448,138
FALSE,2,2,TRUE,TRUE,"Kalorama Heights, Adams Morgan, Lanier Heights",38.921762,-77.039634,Entire home/apt,6,3,5,2,30,TRUE,11,28,52,321,9,9,6,4.89,4.89,4.78,5,4.89,4.78,4.78,TRUE,2,2,0,0,5.09,284,0.563016,4.807779,1.015175,396
TRUE,1,1,TRUE,FALSE,"Union Station, Stanton Park, Kingman Park",38.90088,-76.99047,Entire home/apt,4,1,2,2,30,TRUE,3,24,50,137,91,55,6,4.89,4.92,4.94,4.99,4.99,4.77,4.89,TRUE,1,1,0,0,4.83,44,0.788885,4.194509,2.49913,113
FALSE,1,2,TRUE,TRUE,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92069,-77.04175,Entire home/apt,2,1,1,2,1125,TRUE,2,18,31,120,65,54,2,4.74,4.92,4.77,4.98,4.95,4.97,4.89,FALSE,1,1,0,0,4.83,564,0.641963,4.737582,0.965651,140
TRUE,12,14,TRUE,TRUE,"Brookland, Brentwood, Langdon",38.92202,-76.99265,Entire home/apt,4,2,2,2,27,TRUE,0,0,0,136,42,42,3,4.71,4.81,4.88,4.9,4.9,4.67,4.83,FALSE,6,6,0,0,4.83,114,0.186305,5.38291,2.558489,125
FALSE,1,1,TRUE,TRUE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.922647,-76.999623,Entire home/apt,4,2,2,2,1125,TRUE,9,24,54,328,14,14,4,4.86,4.93,4.43,4.86,4.86,4.57,4.79,FALSE,1,1,0,0,4.83,337,0.2236,5.269432,2.244846,110
TRUE,1,1,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92655,-77.02756,Entire home/apt,5,2,3,3,1125,TRUE,5,20,40,118,28,28,5,4.96,5,4.89,5,5,4.93,4.86,FALSE,1,1,0,0,6.09,117,0.279395,5.165068,1.423963,149
TRUE,1,1,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.89541,-76.99052,Entire home/apt,6,3,3,2,365,TRUE,9,29,57,205,54,34,0,4.89,4.91,4.89,4.89,4.96,4.89,4.74,FALSE,1,1,0,0,2.93,43,0.798576,3.896457,2.589257,247
FALSE,1,1,TRUE,FALSE,"Douglas, Shipley Terrace",38.84266,-76.98092,Entire home/apt,4,1,2,2,7,TRUE,2,8,13,13,17,17,3,5,5,4.94,4.94,4.94,4.59,4.88,FALSE,1,1,0,0,2.93,439,0.329029,3.07887,5.351099,90
FALSE,1,1,TRUE,TRUE,"Brookland, Brentwood, Langdon",38.919788,-76.984901,Private room,1,1,,1,1,TRUE,14,44,74,349,8,8,1,4.88,4.75,4.88,5,5,4.75,4.88,TRUE,1,0,1,0,2.93,36,0.591648,5.444554,2.889578,69
TRUE,1,2,TRUE,TRUE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9145,-77.00869,Entire home/apt,5,1,2,31,1125,TRUE,0,30,39,39,103,59,0,4.9,4.96,4.89,4.95,4.91,4.83,4.85,FALSE,1,1,0,0,5.26,134,0.596921,4.571838,1.577697,127
FALSE,4,6,TRUE,TRUE,"West End, Foggy Bottom, GWU",38.903419,-77.053596,Entire home/apt,6,1,3,1,365,TRUE,28,58,88,362,343,341,58,4.68,4.74,4.64,4.85,4.74,4.9,4.68,TRUE,4,4,0,0,27.66,-1,0.256778,3.639892,0.922545,252
TRUE,1,1,TRUE,TRUE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.913513,-77.013512,Entire home/apt,4,2,2,1,1125,TRUE,1,7,19,242,126,81,5,4.99,5,4.99,4.98,5,4.93,4.96,TRUE,1,1,0,0,7.08,326,0.44531,4.427122,1.313874,167
TRUE,1,1,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9341,-77.02185,Entire home/apt,3,,2,2,31,TRUE,1,3,26,173,139,87,4,4.91,4.94,4.95,4.89,4.98,4.86,4.96,FALSE,1,1,0,0,8.1,37,0.245965,5.719998,2.020236,86
TRUE,6,7,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.91451,-77.03999,Private room,3,,1,1,1125,TRUE,27,57,87,343,19,13,0,4.95,4.84,4.89,4.79,4.84,4.84,4.79,TRUE,6,0,6,0,1.1,-1,0.384042,4.308005,0.530311,358
FALSE,29,33,TRUE,TRUE,"Shaw, Logan Circle",38.91159,-77.02185,Entire home/apt,6,2,,31,60,TRUE,30,60,89,89,11,11,0,4.64,4.73,4.64,4.18,4.82,5,4.73,TRUE,3,3,0,0,1.1,-1,0.130776,4.189855,0.853229,170
FALSE,2,2,TRUE,TRUE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91059,-77.00479,Entire home/apt,3,1,2,183,1125,TRUE,7,7,7,116,7,7,0,5,4.86,4.86,5,5,4.86,4.86,FALSE,2,2,0,0,1.1,-1,0.263279,4.396538,1.71783,130
FALSE,39,41,TRUE,TRUE,"Shaw, Logan Circle",38.90776,-77.02462,Private room,3,,1,1,29,TRUE,12,24,24,24,80,44,0,4.65,4.69,4.64,4.85,4.73,4.78,4.61,TRUE,39,0,39,0,4.63,40,0.169605,3.902577,0.651986,112
TRUE,1,1,TRUE,TRUE,"Shaw, Logan Circle",38.91144,-77.0216,Entire home/apt,4,2,2,1,1125,TRUE,5,5,27,152,133,93,2,4.99,4.99,4.99,4.94,4.95,4.95,4.97,FALSE,1,1,0,0,7.7,38,0.14206,4.182398,0.862062,234
FALSE,1,1,TRUE,TRUE,"Friendship Heights, American University Park, Tenleytown",38.94978,-77.08241,Entire home/apt,6,3,3,2,1125,TRUE,0,0,0,0,77,66,0,4.68,4.83,4.66,4.79,4.77,4.96,4.86,FALSE,1,1,0,0,5.41,44,0.162421,7.144398,3.801296,130
TRUE,1,1,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.90945,-77.0489,Entire home/apt,5,2,3,1,1125,TRUE,2,17,44,210,88,66,3,4.95,4.99,4.88,4.99,4.97,5,4.89,TRUE,1,1,0,0,5.41,-1,0.290816,4.001448,0.654674,219
TRUE,1,1,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.89089,-76.99312,Entire home/apt,6,2,3,2,7,TRUE,8,31,61,142,64,64,2,4.94,5,4.91,4.98,5,4.97,4.94,FALSE,1,1,0,0,5.41,57,0.458174,3.570083,2.578853,289
FALSE,10,35,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.90917,-77.04879,Entire home/apt,2,1,1,31,1125,TRUE,0,0,0,0,85,40,2,4.87,4.93,4.94,4.93,4.79,4.94,4.81,FALSE,8,8,0,0,4.38,122,0.286371,3.981478,0.644664,99
TRUE,1,1,TRUE,TRUE,"Shaw, Logan Circle",38.90854,-77.02491,Entire home/apt,2,1,1,2,1125,TRUE,2,6,20,269,63,55,6,4.9,4.95,5,4.97,4.98,4.94,4.86,FALSE,1,1,0,0,4.38,70,0.214646,3.952889,0.642161,129
FALSE,2,4,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92476,-77.02474,Entire home/apt,10,3,5,31,95,TRUE,0,0,0,54,64,47,0,4.47,4.61,4.36,4.8,4.73,4.59,4.55,TRUE,1,1,0,0,4.38,573,0.465688,5.060353,1.37238,300
TRUE,1,2,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.89732,-76.99752,Entire home/apt,4,1,2,2,12,TRUE,1,2,20,20,66,58,3,4.95,4.94,4.95,4.97,4.98,4.92,4.95,FALSE,1,1,0,0,4.3,81,0.525452,3.777537,2.195654,110
FALSE,4,4,TRUE,TRUE,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90315,-76.98389,Entire home/apt,4,2,3,2,365,TRUE,13,41,65,244,40,40,3,4.83,4.88,4.9,4.83,4.98,4.43,4.88,FALSE,4,4,0,0,4.3,111,1.048675,4.532135,2.823394,118
TRUE,6,9,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.8908,-77.00335,Entire home/apt,6,2,4,2,25,TRUE,7,16,38,279,97,67,4,4.97,4.98,4.97,4.98,5,5,4.93,TRUE,3,1,2,0,6.14,471,0.406595,3.231768,2.107685,300
FALSE,1,1,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92764,-77.0322,Entire home/apt,8,2,5,31,365,TRUE,30,60,90,163,51,28,0,4.9,4.96,4.92,4.96,4.94,4.86,4.86,FALSE,1,1,0,0,3.02,61,0.023546,5.220396,1.432189,126
TRUE,82,250,TRUE,TRUE,"Shaw, Logan Circle",38.90953,-77.03152,Entire home/apt,2,1,1,1,100,TRUE,9,39,69,157,16,16,3,5,5,4.94,5,5,4.88,4.69,FALSE,79,79,0,0,3.02,-1,0.551707,3.976171,0.327341,96
FALSE,2,2,TRUE,TRUE,"Brightwood Park, Crestwood, Petworth",38.94712,-77.02303,Entire home/apt,3,1,2,2,1125,TRUE,0,0,23,112,76,53,2,4.72,4.82,4.88,4.92,4.83,4.82,4.75,TRUE,2,2,0,0,4.71,46,0.668148,6.602302,2.850885,95
FALSE,20,36,TRUE,FALSE,"Congress Heights, Bellevue, Washington Highlands",38.83902,-77.00416,Private room,2,1,1,1,365,TRUE,28,58,88,363,38,38,6,4.16,4.24,4.03,4.45,4.47,4.11,4.34,FALSE,15,0,15,0,4.71,-1,0.947563,1.993467,5.014235,54
TRUE,1,2,TRUE,TRUE,"Brightwood Park, Crestwood, Petworth",38.94459,-77.02062,Entire home/apt,4,1,2,2,14,TRUE,14,31,46,46,27,27,6,4.85,4.89,4.7,4.96,4.96,4.78,4.81,TRUE,1,1,0,0,4.71,87,0.51569,6.445671,2.720373,122
TRUE,3,3,TRUE,FALSE,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90184,-76.98801,Entire home/apt,4,2,2,2,1125,TRUE,9,32,62,333,24,24,5,4.96,4.96,5,5,5,4.83,4.88,TRUE,2,2,0,0,4.71,323,0.872379,4.325955,2.617431,168
TRUE,1,1,TRUE,FALSE,"Colonial Village, Shepherd Park, North Portal Estates",38.99486,-77.02152,Entire home/apt,6,4,4,2,14,TRUE,9,29,36,105,46,46,4,4.78,4.85,4.96,4.91,4.96,4.96,4.72,FALSE,1,1,0,0,4.71,-1,0.507345,9.887683,6.10322,227
FALSE,2641,7013,TRUE,TRUE,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89619,-77.01003,Private room,2,1,1,2,1125,TRUE,20,46,76,95,241,151,2,4.76,4.78,4.75,4.93,4.85,4.86,4.73,TRUE,15,0,15,0,15.09,-1,0.176433,3.377163,1.614069,198
TRUE,1,1,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.89275,-76.99749,Entire home/apt,6,2,2,1,1125,TRUE,1,7,28,28,142,93,12,4.89,4.92,4.81,4.98,4.97,4.96,4.82,TRUE,1,1,0,0,8.24,67,0.565789,3.52253,2.314498,195
TRUE,1,1,TRUE,TRUE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9168,-77.01417,Entire home/apt,4,1,2,2,30,TRUE,1,19,36,36,114,86,4,4.92,4.96,4.9,4.99,4.93,4.89,4.88,TRUE,1,1,0,0,6.91,79,0.469877,4.635171,1.374792,120
TRUE,2,3,TRUE,TRUE,"Georgetown, Burleith/Hillandale",38.89594,-77.0759,Entire home/apt,6,3,4,1,1125,TRUE,8,20,30,282,61,61,4,4.89,4.89,4.95,4.93,4.95,4.95,4.89,FALSE,2,2,0,0,6.91,136,0.264438,3.640059,2.208195,242
FALSE,1,4,TRUE,FALSE,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95632,-76.99818,Private room,2,1,2,1,60,TRUE,14,41,70,345,132,76,9,4.7,4.84,4.73,4.92,4.76,4.61,4.79,FALSE,1,0,1,0,7.67,59,0.374767,7.489966,3.962143,75
TRUE,3,4,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.934,-77.02851,Private room,2,1,1,1,20,TRUE,3,16,45,45,146,118,16,4.88,4.92,4.82,4.96,4.95,4.92,4.84,TRUE,2,0,2,0,8.96,147,0.357722,5.672038,1.901913,57
TRUE,3,4,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93272,-77.03058,Private room,2,1,1,1,14,TRUE,2,20,45,45,156,130,11,4.78,4.78,4.76,4.86,4.87,4.78,4.68,FALSE,2,0,2,0,9.47,45,0.352226,5.575554,1.792455,56
