@relation 'chicago_listings - cleaned-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute neighbourhood_group {NA}
@attribute latitude numeric
@attribute longitude numeric
@attribute room_type {'Private room','Entire home/apt','Shared room','Hotel room'}
@attribute number_of_reviews numeric
@attribute reviews_per_month string
@attribute calculated_host_listings_count numeric
@attribute availability_365 numeric
@attribute number_of_reviews_ltm numeric
@attribute days_since_last_review numeric
@attribute dist_from_airport_in_miles numeric
@attribute dist_from_subway_in_miles numeric
@attribute dist_from_city_center numeric
@attribute price numeric

@data
NA,41.92712,-87.66859,'Entire home/apt',61,1.5,1,350,28,40,10.759065,0.661645,3.990757,214
NA,41.90018,-87.6664,'Entire home/apt',1,0.02,1,0,0,1235,9.171738,0.241562,2.512878,168
NA,41.92572,-87.67827,'Entire home/apt',183,4.46,1,155,58,37,10.455984,0.775344,4.219018,218
NA,41.85355,-87.67088,'Entire home/apt',145,3.59,1,345,51,42,6.444989,0.290325,2.81076,79
NA,41.728,-87.57715,'Shared room',17,0.58,23,5,6,45,10.371965,1.365498,10.748452,50
NA,41.898904,-87.62797,'Entire home/apt',1,0.18,525,244,1,202,10.336829,0.146923,1.438949,185
NA,41.9144,-87.6463,'Entire home/apt',13,0.35,3,340,7,103,10.585612,0.292722,2.661793,2499
NA,41.9302,-87.69725,'Entire home/apt',110,2.69,1,81,46,53,10.395583,0.553047,5.146465,128
NA,41.84572,-87.63329,'Entire home/apt',45,1.37,17,338,25,59,7.699155,0.49999,2.242331,450
NA,41.84564,-87.63477,'Entire home/apt',34,0.98,17,325,19,52,7.628039,0.531875,2.256119,450
NA,41.84589,-87.63485,'Entire home/apt',39,1.66,17,329,21,49,7.633686,0.517882,2.239529,450
NA,41.91352,-87.64755,'Entire home/apt',121,2.94,12,68,32,56,10.497468,0.208066,2.629123,178
NA,41.94115,-87.65076,'Private room',14,0.36,1,348,8,45,12.05841,0.162313,4.498456,275
NA,41.97559,-87.66451,'Entire home/apt',106,2.59,1,319,43,43,13.121478,0.358443,6.988678,119
NA,41.95481,-87.69889,'Entire home/apt',46,1.14,2,196,6,157,11.36189,0.793434,6.4997,102
NA,41.76087,-87.58783,'Private room',40,0.98,7,333,4,80,9.151446,0.365386,8.407204,39
NA,41.85555,-87.67277,'Entire home/apt',37,1.07,1,9,23,37,6.475751,0.19,2.815219,131
NA,41.90762,-87.71031,'Entire home/apt',28,0.69,3,114,5,65,8.700874,1.234352,4.844826,75
NA,41.8436,-87.70923,'Entire home/apt',3,0.32,4,224,3,105,4.620932,0.759084,4.947251,190
NA,41.87822,-87.68046,'Entire home/apt',122,3,4,326,35,44,7.478022,0.288585,2.766048,98
NA,41.88634,-87.6482,'Entire home/apt',0,NA,68,365,0,-1,8.961332,0.175876,1.154366,225
NA,41.76437,-87.57332,'Shared room',23,0.57,7,345,9,38,9.891168,0.210588,8.431553,18
NA,41.915877,-87.635302,'Entire home/apt',0,NA,1,90,0,-1,11.008597,0.419719,2.623868,150
NA,41.89862,-87.62138,'Entire home/apt',1,0.34,31,342,1,123,10.562374,0.379231,1.488647,120
NA,41.95516,-87.6688,'Entire home/apt',50,1.23,12,160,24,61,12.53295,0.339444,5.72768,418
NA,41.78525,-87.61666,'Entire home/apt',23,0.56,3,0,0,924,7.411748,0.324792,6.446696,18
NA,41.74915,-87.61742,'Entire home/apt',46,1.13,1,349,13,52,7.796325,0.440666,8.923189,91
NA,41.89627,-87.62597,'Entire home/apt',2,0.06,18,66,1,217,10.273609,0.104293,1.27105,98
NA,41.81685,-87.61667,'Entire home/apt',31,0.78,1,166,12,72,7.710687,0.115202,4.286622,224
NA,41.88487,-87.62481,'Entire home/apt',5,0.13,4,0,0,1120,9.750602,0.014064,0.540779,400
NA,41.89053,-87.63745,'Entire home/apt',1,0.03,68,365,0,1171,9.56116,0.196282,0.953972,170
NA,41.88265,-87.64358,'Entire home/apt',70,1.7,5,91,4,353,8.931893,0.163935,0.815262,208
NA,41.94085,-87.71697,'Entire home/apt',49,3.93,3,343,48,53,10.581133,0.282973,6.434237,110
NA,41.94005,-87.64644,'Entire home/apt',65,1.61,1,19,21,38,12.10205,0.378979,4.370038,204
NA,41.88864,-87.72008,'Private room',100,2.44,4,0,5,325,7.298809,0.289493,4.982649,88
NA,41.92192,-87.68306,'Entire home/apt',16,0.39,1,241,4,134,10.113948,0.443577,4.195054,100
NA,41.96799,-87.68115,'Entire home/apt',36,0.89,1,22,14,38,12.233215,0.145802,6.806664,336
NA,41.952763,-87.686211,'Entire home/apt',51,1.26,1,61,18,38,12.060933,0.621314,6.002262,254
NA,41.9292,-87.69591,'Entire home/apt',71,1.77,1,10,26,59,10.351127,0.489008,5.045912,131
NA,41.91331,-87.63998,'Entire home/apt',43,1.11,21,162,7,44,10.716594,0.196304,2.492261,121
NA,41.87595,-87.72087,'Private room',5,0.15,6,132,0,473,6.440992,0.290849,4.974634,41
NA,41.88202,-87.6835,'Private room',0,NA,2,336,0,-1,7.619055,0.474687,2.94447,100
NA,41.93272,-87.72247,'Entire home/apt',80,2.04,2,80,20,52,10.254822,0.628306,6.309128,135
NA,41.7649,-87.56884,'Private room',8,0.24,4,173,4,80,10.127722,0.152559,8.490403,32
NA,41.79576,-87.66162,'Private room',27,0.67,7,134,5,282,5.0023,1.171534,5.941166,28
NA,41.92147,-87.65427,'Entire home/apt',84,2.18,1,41,26,80,10.774255,0.215642,3.277239,400
NA,41.82624,-87.66837,'Entire home/apt',9,0.22,1,180,0,1080,5.362953,0.701472,4.152039,2000
NA,41.91376,-87.63784,'Entire home/apt',31,0.76,9,163,2,158,10.809254,0.235785,2.499393,90
NA,41.9099,-87.66682,'Entire home/apt',123,3.02,1,107,56,49,9.742877,0.414167,2.983309,169
NA,41.97309,-87.84193,'Entire home/apt',40,0.98,1,365,7,360,3.453692,0.720537,13.308216,250
NA,41.79442,-87.66167,'Private room',18,0.45,7,71,2,62,4.987981,1.079588,6.030432,27
NA,41.89739,-87.67186,'Entire home/apt',51,1.25,1,82,15,36,8.855144,0.494763,2.654315,220
NA,41.69191,-87.6815,'Private room',0,NA,1,180,0,-1,7.558762,0.589506,13.153575,30
NA,41.98295,-87.8196,'Private room',34,0.84,5,318,14,89,4.661593,0.633373,12.638575,41
NA,41.99565,-87.66217,'Entire home/apt',118,2.92,1,14,28,44,13.299733,0.182761,8.301278,132
NA,41.91918,-87.70321,'Entire home/apt',88,2.17,1,0,32,51,9.573974,0.388903,4.909181,124
NA,41.9152,-87.65341,'Entire home/apt',20,0.66,1,0,1,388,10.425407,0.200178,2.866162,130
NA,41.87605,-87.72218,'Private room',7,0.18,6,177,2,319,6.428911,0.23507,5.045931,39
NA,41.905739,-87.674858,'Entire home/apt',39,1.05,2,333,29,44,9.283751,0.32154,3.112783,528
NA,41.81472,-87.59928,'Entire home/apt',23,0.57,1,178,1,374,8.59218,0.54908,4.679948,150
NA,41.89862,-87.62138,'Entire home/apt',3,0.08,31,348,1,126,10.562374,0.379231,1.488647,120
NA,41.88818,-87.61955,'Entire home/apt',1,0.03,6,0,0,1207,10.115663,0.372127,0.892724,400
NA,41.88748,-87.61777,'Entire home/apt',0,NA,9,0,0,-1,10.152206,0.426482,0.922133,400
NA,41.93261,-87.69206,'Entire home/apt',0,NA,3,78,0,-1,10.639168,0.771816,5.069758,1286
NA,41.88674,-87.62155,'Entire home/apt',1,0.03,6,0,0,1187,9.968106,0.224606,0.747203,400
NA,41.88615,-87.62329,'Entire home/apt',4,0.1,6,90,0,1083,9.871693,0.128586,0.659444,400
NA,41.90074,-87.62465,'Entire home/apt',10,0.27,5,56,5,94,10.551584,0.326779,1.587265,350
NA,41.89174,-87.61711,'Entire home/apt',11,0.29,68,278,4,78,10.382737,0.577198,1.168699,135
NA,41.89843,-87.62186,'Entire home/apt',0,NA,68,342,0,-1,10.534984,0.350045,1.468233,150
NA,41.95457,-87.72258,'Entire home/apt',56,2.39,2,341,51,38,10.086427,0.331752,7.314569,247
NA,41.90176,-87.67139,'Entire home/apt',65,1.75,2,290,29,38,9.130497,0.251834,2.796745,139
NA,41.88467,-87.62483,'Entire home/apt',4,0.1,9,0,0,1077,9.740171,0.005421,0.528342,400
NA,41.789,-87.58865,'Entire home/apt',7,0.18,1,361,4,134,8.943311,0.069187,6.545589,225
NA,41.92142,-87.702,'Entire home/apt',106,2.73,3,114,30,101,9.740882,0.268199,4.947212,150
NA,41.76678,-87.63288,'Shared room',7,0.18,2,363,1,220,6.65933,0.410772,7.682921,105
NA,41.89601,-87.63067,'Entire home/apt',7,0.18,9,0,0,1094,10.08946,0.127665,1.236703,400
NA,41.8923,-87.627335,'Hotel room',9,0.24,24,346,4,83,10.021485,0.04577,0.989001,284
NA,41.87202,-87.68713,'Entire home/apt',34,0.85,21,0,4,292,6.92322,0.246792,3.158205,189
NA,41.892509,-87.616173,'Hotel room',521,13.63,24,342,373,51,10.456423,0.631378,1.241798,265
NA,41.892509,-87.616173,'Hotel room',440,10.86,24,349,198,51,10.456423,0.631378,1.241798,106
NA,41.96038,-87.70027,'Entire home/apt',6,0.18,1,0,0,946,11.23788,0.40228,6.858314,60
NA,41.89848,-87.62176,'Entire home/apt',0,NA,68,348,0,-1,10.541218,0.356385,1.473147,140
NA,41.88914,-87.6354,'Entire home/apt',0,NA,31,348,0,-1,9.563421,0.074575,0.820833,185
NA,41.89348,-87.65212,'Private room',8,0.2,1,90,0,947,9.218483,0.240833,1.615967,78
NA,41.89216,-87.62972,'Entire home/apt',0,NA,2,0,0,-1,9.926077,0.082501,0.97015,240
NA,41.91307,-87.7042,'Entire home/apt',99,2.44,1,70,22,38,9.15439,0.736413,4.724831,159
NA,41.96144,-87.77439,'Entire home/apt',129,3.32,1,328,51,45,7.218161,0.91345,9.76692,63
NA,41.89846,-87.621681,'Entire home/apt',4,0.1,68,283,0,441,10.543122,0.359908,1.473122,160
NA,41.98464,-87.71787,'Entire home/apt',21,0.52,1,93,0,1080,10.214883,1.157648,8.784297,83
NA,41.89862,-87.62173,'Entire home/apt',3,0.24,68,317,2,60,10.54944,0.361308,1.482857,140
NA,41.80091,-87.59406,'Entire home/apt',3,0.08,1,0,0,1211,8.706532,0.371507,5.672339,125
NA,41.90638,-87.62817,'Entire home/apt',14,0.36,1,71,0,693,10.724047,0.235582,1.953349,155
NA,41.87878,-87.6791,'Entire home/apt',116,2.98,2,321,33,60,7.550029,0.26585,2.692189,299
NA,41.9841,-87.71603,'Private room',3,0.07,3,321,2,360,10.313826,1.10159,8.698353,149
NA,41.98242,-87.71792,'Private room',13,0.32,3,321,3,167,10.207052,1.010056,8.658029,148
NA,41.982,-87.71611,'Entire home/apt',45,2.99,3,318,43,46,10.305145,0.959456,8.579271,296
NA,41.892509,-87.616173,'Hotel room',113,2.86,24,349,36,53,10.456423,0.631378,1.241798,106
NA,41.8923,-87.627335,'Hotel room',58,1.45,24,349,17,73,10.021485,0.04577,0.989001,106
NA,41.8923,-87.627335,'Hotel room',23,0.61,24,349,11,79,10.021485,0.04577,0.989001,106
NA,41.88259,-87.64193,'Entire home/apt',1,0.64,1,363,1,81,8.989004,0.088489,0.731178,227
NA,41.9921,-87.66001,'Entire home/apt',51,1.52,1,93,26,52,13.397955,0.144961,8.037082,279
NA,41.85601,-87.67138,'Entire home/apt',5,0.17,2,162,1,109,6.550323,0.176086,2.734471,120
NA,41.91823,-87.70937,'Entire home/apt',101,2.52,1,343,29,44,9.421618,0.719145,5.151899,67
NA,41.783544,-87.613592,'Private room',13,0.32,4,348,0,1076,7.580973,0.229628,6.584108,58
NA,41.83016,-87.64557,'Entire home/apt',0,NA,2,0,0,-1,6.581012,0.815534,3.418089,366
NA,41.8709,-87.68762,'Entire home/apt',77,1.96,3,356,47,38,6.843215,0.327443,3.195823,110
NA,41.6882,-87.60491,'Entire home/apt',76,2.05,2,342,27,45,10.506664,0.43445,13.173386,114
NA,41.8258,-87.61993,'Entire home/apt',118,2.95,1,83,23,66,7.736838,0.286005,3.648716,117
NA,41.85862,-87.67896,'Entire home/apt',22,0.55,1,8,11,38,6.417835,0.287595,3.001874,189
NA,41.78406,-87.61273,'Entire home/apt',4,3.16,4,346,4,44,7.627319,0.28424,6.555354,134
NA,41.78417,-87.61256,'Private room',5,1.47,4,164,5,78,7.636471,0.295683,6.549169,60
NA,41.898904,-87.62797,'Entire home/apt',0,NA,525,253,0,-1,10.336829,0.146923,1.438949,202
NA,41.94043,-87.68306,'Entire home/apt',104,2.64,2,356,35,59,11.308383,0.632846,5.191634,152
NA,41.89564,-87.65398,'Entire home/apt',7,0.18,2,362,5,66,9.279625,0.06488,1.791014,2209
NA,41.91101,-87.67559,'Entire home/apt',47,1.18,1,11,0,818,9.591312,0.136773,3.377448,136
NA,41.85349,-87.63398,'Entire home/apt',12,0.31,17,335,4,55,7.968333,0.159813,1.713359,446
NA,41.85311,-87.63203,'Entire home/apt',69,1.73,17,323,26,51,8.039838,0.057093,1.728603,446
NA,41.90136,-87.62574,'Entire home/apt',92,2.4,2,301,13,44,10.544593,0.338073,1.620177,582
NA,41.89763,-87.68022,'Entire home/apt',11,0.28,1,0,0,1168,8.652289,0.728687,3.065058,250
NA,41.95344,-87.67022,'Entire home/apt',76,1.93,1,49,35,38,12.394217,0.261645,5.647525,187
NA,41.89846,-87.62186,'Entire home/apt',0,NA,68,342,0,-1,10.536508,0.350799,1.47021,155
NA,41.8923,-87.627335,'Hotel room',238,6.11,24,346,137,51,10.021485,0.04577,0.989001,284
NA,41.85494,-87.62571,'Entire home/apt',135,3.39,24,6,55,43,8.395196,0.137781,1.613568,256
NA,41.89612,-87.66223,'Entire home/apt',4,3.08,6,341,4,52,9.054017,0.360663,2.16363,1072
NA,41.89315,-87.61506,'Entire home/apt',1,0.03,18,42,0,1017,10.530744,0.69726,1.313807,95
NA,41.95911,-87.70584,'Entire home/apt',54,1.35,1,41,11,73,10.94614,0.503628,6.962898,245
NA,41.90465,-87.67233,'Entire home/apt',43,1.08,7,344,5,56,9.281158,0.258184,2.957764,107
NA,41.91904,-87.67433,'Entire home/apt',1,0.03,1,59,0,1116,10.121295,0.332528,3.727095,575
NA,41.89239,-87.67986,'Entire home/apt',5,0.13,1,71,0,1151,8.34136,0.50113,2.905686,75
NA,41.98612,-87.66991,'Entire home/apt',142,3.54,1,324,40,44,12.835486,0.428008,7.768462,89
NA,41.901,-87.66607,'Entire home/apt',41,1.03,1,0,0,947,9.229575,0.192346,2.53347,105
NA,41.98295,-87.8196,'Private room',3,0.08,5,20,1,87,4.661593,0.633373,12.638575,42
NA,42.01375,-87.68298,'Entire home/apt',16,0.44,3,45,8,65,12.351828,0.473827,9.79989,299
NA,41.92299,-87.70296,'Entire home/apt',112,2.93,1,291,45,38,9.830323,0.320224,5.054727,131
NA,41.89499,-87.65478,'Entire home/apt',0,NA,19,317,0,-1,9.217771,0.079214,1.793997,4500
NA,41.89193,-87.63558,'Entire home/apt',0,NA,68,365,0,-1,9.701067,0.184333,1.005101,165
NA,41.88428,-87.75062,'Entire home/apt',1,0.04,1,361,0,795,6.782088,0.292874,6.61054,250
NA,41.8839,-87.68541,'Entire home/apt',14,0.35,2,300,6,75,7.681923,0.383122,3.062567,100
NA,41.88563,-87.70512,'Entire home/apt',157,3.96,1,160,55,51,7.343311,0.095422,4.145163,106
NA,41.87123,-87.63128,'Entire home/apt',6,0.15,9,0,0,1070,8.849937,0.200571,0.480868,400
NA,41.88983,-87.64413,'Entire home/apt',78,2.04,2,4,37,44,9.288489,0.228833,1.125725,307
NA,41.92162,-87.70129,'Entire home/apt',35,0.88,1,0,0,416,9.765128,0.227552,4.92478,238
NA,41.90939,-87.63724,'Entire home/apt',78,2.25,8,330,29,47,10.584211,0.10448,2.196894,799
NA,41.91068,-87.71291,'Entire home/apt',11,0.88,1,175,10,45,8.869111,1.169381,5.064117,273
NA,41.90869,-87.67498,'Entire home/apt',60,1.51,4,342,24,66,9.462439,0.165167,3.246589,615
NA,41.75824,-87.55608,'Private room',23,0.58,1,0,0,445,10.889016,0.135496,9.197829,45
NA,41.88399,-87.76509,'Private room',20,0.55,7,360,6,167,6.796771,0.230733,7.398006,67
NA,41.92803,-87.69757,'Entire home/apt',11,0.28,6,360,7,137,10.247246,0.403855,5.055787,204
NA,41.9012,-87.62585,'Entire home/apt',26,0.66,5,104,11,89,10.53232,0.325629,1.608425,400
NA,41.89913,-87.62672,'Entire home/apt',5,0.16,5,54,4,107,10.393522,0.175268,1.460782,625
NA,42.01686,-87.6942,'Private room',2,0.05,3,0,0,1115,11.797914,1.116041,10.199698,50
NA,41.90066,-87.62649,'Entire home/apt',20,0.55,5,86,11,44,10.481275,0.27925,1.567096,700
NA,41.8995,-87.6248,'Entire home/apt',1,0.03,5,0,0,1136,10.482094,0.253829,1.501625,1000
NA,41.87145,-87.66085,'Entire home/apt',113,2.91,1,120,49,45,7.729952,0.308208,1.756328,154
NA,41.6997,-87.6691,'Entire home/apt',73,1.95,1,71,25,44,7.493001,0.049138,12.495224,174
NA,41.753124,-87.550407,'Entire home/apt',63,1.63,3,151,17,44,11.259838,0.13995,9.651583,317
NA,41.96051,-87.65316,'Entire home/apt',16,0.41,2,0,0,436,13.204313,0.31739,5.827579,126
NA,41.94529,-87.66094,'Entire home/apt',47,1.18,2,207,11,44,12.072392,0.18422,4.938051,180
NA,41.89347,-87.65073,'Private room',37,1.18,1,25,22,44,9.26321,0.210903,1.559059,106
NA,41.90205,-87.69564,'Entire home/apt',19,0.53,1,257,4,77,8.586371,0.970433,3.95651,129
NA,41.895,-87.65361,'Entire home/apt',5,0.15,5,337,3,66,9.255418,0.108485,1.746384,1897
NA,41.94455,-87.67143,'Entire home/apt',42,1.06,1,7,10,43,11.799592,0.058651,5.117539,417
NA,41.96586,-87.7325,'Entire home/apt',26,0.65,1,319,7,115,9.448561,0.66,8.25297,163
NA,41.96362,-87.83722,'Entire home/apt',181,4.58,10,360,41,53,3.831905,1.361673,12.770239,179
NA,41.93337,-87.64156,'Entire home/apt',31,0.79,1,0,0,1022,11.833319,0.634858,3.867307,65
NA,41.81374,-87.61497,'Entire home/apt',19,0.5,2,266,5,94,7.744129,0.282379,4.514056,359
NA,41.87229,-87.68527,'Entire home/apt',18,0.48,3,0,0,915,6.9919,0.23537,3.055079,264
NA,41.82332,-87.67019,'Entire home/apt',185,4.68,1,105,72,51,5.175035,0.70273,4.376113,93
NA,41.90056,-87.63027,'Entire home/apt',1,0.03,1,0,0,1204,10.341799,0.227921,1.549952,120
NA,41.85558,-87.66415,'Entire home/apt',105,2.7,3,1,47,53,6.802168,0.314423,2.435586,112
NA,41.93558,-87.69736,'Entire home/apt',46,1.17,1,349,15,44,10.749744,0.695592,5.41638,101
NA,41.93938,-87.75784,'Entire home/apt',4,0.1,1,0,0,1170,8.468072,1.141642,8.170223,500
NA,41.81175,-87.61143,'Entire home/apt',6,0.16,1,365,3,129,7.899546,0.427453,4.686733,159
NA,41.97219,-87.69762,'Entire home/apt',133,3.36,1,68,43,37,11.320671,0.458455,7.474008,124
NA,41.79424,-87.66138,'Private room',18,0.45,7,257,5,68,5.00228,1.069705,6.037784,31
NA,41.94484,-87.65049,'Entire home/apt',1,0.03,2,0,0,1228,12.291678,0.236841,4.741597,200
NA,41.96595,-87.67233,'Private room',1,0.03,1,0,0,1222,12.722838,0.133955,6.491219,90
NA,41.99036,-87.78878,'Entire home/apt',189,4.8,1,152,67,37,6.386451,0.560929,11.633887,81
NA,41.97562,-87.66286,'Entire home/apt',87,2.21,4,140,33,50,13.211524,0.280708,6.966787,198
NA,41.93735,-87.65652,'Entire home/apt',40,1.02,21,133,6,289,11.681963,0.174914,4.340762,99
NA,41.99068,-87.65727,'Private room',0,NA,1,83,0,-1,13.540816,0.104873,7.911493,100
NA,42.00533,-87.662912,'Entire home/apt',117,3.03,1,349,45,65,13.335235,0.248109,8.963114,101
NA,41.94524,-87.65535,'Entire home/apt',129,3.45,8,258,45,55,12.198704,0.159965,4.838145,79
NA,41.93214,-87.71007,'Entire home/apt',32,0.82,1,0,0,563,10.345244,0.093674,5.75431,123
NA,41.8977,-87.62222,'Entire home/apt',7,0.19,68,318,3,46,10.484612,0.316004,1.41431,220
NA,42.00121,-87.671179,'Entire home/apt',33,0.85,2,0,0,861,12.850772,0.540423,8.789902,70
NA,41.89572,-87.63221,'Entire home/apt',1,0.64,3,45,1,81,10.019139,0.173762,1.22288,175
NA,41.95938,-87.74969,'Entire home/apt',7,0.45,9,332,2,68,8.572212,0.189434,8.619936,129
NA,41.92017,-87.69941,'Entire home/apt',18,0.47,1,0,0,976,9.699418,0.184669,4.782446,300
NA,41.82025,-87.61218,'Entire home/apt',83,2.1,2,67,27,63,8.012634,0.440424,4.105949,201
NA,41.89655,-87.67693,'Entire home/apt',60,1.58,1,138,29,37,8.669941,0.71504,2.870979,191
NA,41.898904,-87.62797,'Entire home/apt',0,NA,525,319,0,-1,10.336829,0.146923,1.438949,171
NA,41.898904,-87.62797,'Entire home/apt',0,NA,525,281,0,-1,10.336829,0.146923,1.438949,179
NA,41.88832,-87.62073,'Entire home/apt',3,0.08,6,0,0,1108,10.076329,0.33308,0.861698,400
NA,41.88633,-87.62506,'Entire home/apt',2,0.06,6,0,0,1070,9.811672,0.115531,0.624064,400
NA,41.878,-87.72118,'Private room',2,0.09,6,285,1,50,6.572993,0.368766,4.989353,34
NA,41.9049,-87.6798,'Entire home/apt',5,0.21,1,2,1,221,9.111677,0.36182,3.297338,223
NA,41.914627,-87.636131,'Entire home/apt',63,1.64,1,146,29,37,10.912119,0.322387,2.543957,135
NA,41.89025,-87.63013,'Private room',224,5.69,7,291,78,37,9.813981,0.133515,0.838544,120
NA,41.84834,-87.70357,'Entire home/apt',83,2.16,1,155,30,37,5.060851,0.412463,4.521076,112
NA,41.87957,-87.69569,'Entire home/apt',34,1.3,10,47,23,58,7.160558,0.305666,3.599024,1125
NA,41.73818,-87.57839,'Entire home/apt',18,0.46,1,0,0,778,10.057726,1.185929,10.054261,65
NA,41.92448,-87.701607,'Entire home/apt',140,3.58,2,126,53,44,9.949559,0.288785,5.060929,240
NA,41.91496,-87.64144,'Entire home/apt',49,1.27,21,54,10,83,10.76505,0.324699,2.621544,166
NA,41.88556,-87.6257,'Entire home/apt',168,4.28,5,8,54,57,9.749431,0.080745,0.561311,208
NA,41.73513,-87.58599,'Entire home/apt',2,0.05,2,364,0,836,9.740531,0.797184,10.150795,300
NA,41.89862,-87.62138,'Entire home/apt',3,0.08,68,342,1,75,10.562374,0.379231,1.488647,150
NA,41.90796,-87.67447,'Private room',13,0.33,1,222,2,205,9.429934,0.21614,3.192747,168
NA,41.92319,-87.72209,'Entire home/apt',165,4.35,1,239,63,44,9.60978,0.322782,5.922119,190
NA,41.96131,-87.73464,'Private room',3,0.08,5,133,0,829,9.367019,0.43974,8.107522,38
NA,41.7975,-87.58069,'Entire home/apt',141,3.64,57,329,29,51,9.409055,0.371149,6.174067,127
NA,41.79493,-87.58461,'Entire home/apt',67,1.73,57,337,9,72,9.1822,0.135569,6.246676,132
NA,41.79831,-87.58303,'Entire home/apt',115,2.98,57,283,17,50,9.286698,0.231702,6.068915,130
NA,41.79409,-87.58601,'Entire home/apt',75,1.93,57,333,8,73,9.102195,0.092929,6.270421,149
NA,41.79462,-87.58434,'Entire home/apt',102,2.65,57,325,29,67,9.1955,0.153761,6.272151,151
NA,41.80362,-87.58712,'Entire home/apt',97,2.52,57,314,14,50,9.105988,0.084522,5.642781,177
NA,41.73411,-87.584018,'Entire home/apt',15,0.38,5,351,4,44,9.866374,0.915854,10.244936,109
NA,41.896218,-87.625711,'Entire home/apt',1,0.03,525,247,0,1032,10.280462,0.118875,1.269921,166
NA,41.89501,-87.62792,'Entire home/apt',1,0.06,525,296,0,561,10.1377,0.109323,1.171297,182
NA,41.89501,-87.62792,'Entire home/apt',0,NA,525,317,0,-1,10.1377,0.109323,1.171297,178
NA,41.89501,-87.62792,'Entire home/apt',0,NA,525,347,0,-1,10.1377,0.109323,1.171297,185
NA,41.896218,-87.625711,'Entire home/apt',1,1,525,325,1,57,10.280462,0.118875,1.269921,167
NA,41.896218,-87.625711,'Entire home/apt',2,0.06,525,347,0,945,10.280462,0.118875,1.269921,201
NA,41.91038,-87.63768,'Entire home/apt',93,2.72,8,342,38,65,10.625056,0.053536,2.268495,198
NA,41.9747,-87.66588,'Entire home/apt',66,1.7,1,332,36,38,13.047807,0.409417,6.950419,145
NA,41.97287,-87.6871,'Entire home/apt',44,1.14,2,351,7,37,11.892994,0.452741,7.249016,150
NA,41.76122,-87.58806,'Entire home/apt',27,0.71,7,341,3,112,9.134565,0.339247,8.380547,59
NA,41.87475,-87.68638,'Entire home/apt',51,1.31,1,52,25,59,7.106064,0.056298,3.097904,241
NA,41.8847,-87.65234,'Entire home/apt',77,2.12,1,162,22,37,8.730997,0.057491,1.312239,756
NA,41.88269,-87.69194,'Entire home/apt',113,2.92,1,289,17,123,7.443772,0.253752,3.407594,110
NA,41.92607,-87.70741,'Entire home/apt',96,2.5,1,73,31,38,9.972224,0.214207,5.376997,216
NA,41.894529,-87.633405,'Entire home/apt',1,0.06,525,242,0,544,9.914278,0.128053,1.150537,199
NA,41.89778,-87.62245,'Entire home/apt',0,NA,7,365,0,-1,10.480164,0.305268,1.415979,200
NA,41.89678,-87.631703,'Entire home/apt',1,0.09,525,118,1,381,10.092576,0.178198,1.293078,264
NA,41.84228,-87.66214,'Entire home/apt',54,1.48,1,342,22,52,6.274507,0.283379,3.037537,493
NA,41.90673,-87.67232,'Entire home/apt',4,0.23,7,289,1,73,9.408254,0.317965,3.048323,717
NA,41.7956,-87.7532,'Entire home/apt',77,2.01,1,269,9,325,0.663897,1.005534,8.820451,124
NA,41.94504,-87.64655,'Entire home/apt',14,0.37,1,0,2,367,12.402758,0.416471,4.708532,240
NA,41.99986,-87.66977,'Private room',2,0.06,2,222,1,49,12.916211,0.475888,8.680259,150
NA,41.97392,-87.80602,'Entire home/apt',214,5.48,2,192,61,37,5.403046,0.584162,11.674263,98
NA,41.89533,-87.63092,'Entire home/apt',37,0.95,5,56,1,149,10.045189,0.160399,1.190442,208
NA,41.8859,-87.62329,'Entire home/apt',0,NA,6,0,0,-1,9.859625,0.115426,0.644981,400
NA,41.90025,-87.66776,'Entire home/apt',37,0.98,1,0,5,345,9.13811,0.232455,2.575188,185
NA,41.92404,-87.70435,'Entire home/apt',127,3.37,2,333,61,38,9.879582,0.402788,5.15911,173
NA,41.94887,-87.65239,'Entire home/apt',88,2.31,1,0,30,52,12.494568,0.127339,5.036494,200
NA,41.80968,-87.75037,'Entire home/apt',30,0.78,1,253,9,44,1.637755,1.547604,8.100935,378
NA,41.90676,-87.67055,'Entire home/apt',133,3.44,7,325,45,45,9.455381,0.249721,2.976754,315
NA,41.84169,-87.6396,'Entire home/apt',63,1.63,1,70,27,52,7.259477,0.579538,2.56864,129
NA,41.9153,-87.71436,'Entire home/apt',4,0.11,4,92,1,172,9.160377,0.972313,5.282512,999
NA,41.91463,-87.71389,'Entire home/apt',8,0.22,4,69,3,178,9.121239,1.022285,5.237694,1706
NA,41.80255,-87.60184,'Private room',17,0.46,15,254,12,41,8.299685,0.75939,5.431888,65
NA,41.84185,-87.63837,'Entire home/apt',11,0.29,35,193,4,59,7.322345,0.62824,2.544642,109
NA,41.85131,-87.68087,'Entire home/apt',36,0.94,6,83,19,111,5.963445,0.263571,3.345487,80
NA,41.7472,-87.60889,'Entire home/apt',0,NA,1,0,0,-1,8.280516,0.591912,9.10397,50
NA,41.84903,-87.6813,'Entire home/apt',63,1.63,6,243,25,73,5.829809,0.413219,3.454003,72
NA,41.96626,-87.68652,'Entire home/apt',155,4.03,14,323,47,38,11.948465,0.0857,6.825997,138
